,idx,class,conversation,Augmentation
942,3345,기타 괴롭힘 대화,"야 김지용 이리 와봐.
왜. 곧 쉬는 시간 끝난단 말이야. 수업 준비해야 돼.
이게 요새 안 맞았더니 감을 잃었구만.
그러게 이게 정신 나갔나. 오라면 바로 튀어와야지.
빨리 안 와?
알았어 갈게. 때리지는 마.
그건 너 하는 거 봐서 결정할 일이지. 지금 당장 매점 튀어가서 빵 두 개 사 와.
나는 피자빵이다. 알지?
어. 곧 수업 시작하는데.
그러니까 더 빨리 뛰어갔다 와야지. 안 그래? 아님 조금 맞고 갈래?
아냐 얼른 갔다 올게.","야, 김지영 이리 와.
왜 이제 곧 쉬는 시간이 끝나. 수업 준비해야지.
요즘 안 맞아서 감각을 잃었구나.
그러게, 이게 미쳤구나. 오라고 하면 바로 나와야지.
빨리 안 와?
알았어, 갈게. 때리지 마.
그건 너 하는거 보고 결정하는거야. 당장 매점으로 뛰쳐나가서 빵 2개 사와.
나는 피자빵이야. 뭔지 알지?
아, 이제 곧 수업 시작하는데.
그러니까 더 빨리 달려와야지. 아니야? 아니면 좀 맞고 갈래?
아니야 빨리 갔다올게."
943,3350,기타 괴롭힘 대화,"당신 생각이 있는 사람이야 없는 사람이야 어?
왜 나한테 그래요! 내가 뭘 잘못했다고.
아니 어떻게 모임사람들 만나는 자리에 옷을 그 따위로 입고 나올 생각을 해?어?
이 옷이 뭐 어때서요? 옛날엔 이쁘다고 해줬잖아요!
야 참 니가 10년전이랑 똑같아? 얼굴은 주름이 자글자글해서 어? 다른 집 와이프들은 관리만 잘하고 다니더라. 어휴
내가 관리를 안한다구요 ?
야 이거 이거 봐라 옷 터질라고 한다. 옷이 안쓰럽지도 않아? 
당신 왜 이렇게 변했어요?
니가 여자냐? 집에서도 좀 갖춰입고 말야 그런 모임을 간다고 했으면 샵이라도 좀 가고 그러라고. 이 답답한 여편내야!
당신이 맨날 돈도 못벌어 오면서 쓰기만 한다고 하니까.!! 나는 아끼려고 하는 거잖아요.!
니가 이쁘면 내가 그런 말을 하겠냐? 아주 퍼다주지. 다 근데 니가 그렇게 생겨먹었는데 내 피같은 돈 쓰는게 얼마나 아깝겠냐.쯔쯧.","너의 생각이 있는 사람이야? 없는 사람이야?
왜 저한테 그런 짓을 하세요! 내가 뭘 잘못했다고.
아니, 어떻게 모임 사람들 만나는 자리에 그런 옷을 입고 나올 것 같아?
이 옷이 왜 그래요? 옛날에는 예쁘다고 했잖아요!
야, 진짜 네가 10년 전이랑 똑같냐? 얼굴은 주름이 많이 있고 어? 다른 집 사모님들은 관리만 잘하더라. 어휴
제가 관리를 안한다고요?
야, 이거 봐, 옷 터질 것 같아. 옷이 불쌍하지 않아?
당신 왜 이렇게 변했나요?
네가 여자야? 집에서도 잘 입어, 그런 모임에 간다고 하면 미용실이라도 가. 이 답답한 여자 편, 나는!
네가 맨날 돈도 못 벌면서 그냥 쓰기만 한다고 하니까. 저는 아끼려는 거잖아요!
네가 예쁘면 내가 그런 말을 할 것 같아? 진짜 갖다줄게. 그런데 네가 그렇게 생겼는데 내 피 같은 돈 쓰는 게 얼마나 아깝냐. 쯔쯔쯔."
944,3355,기타 괴롭힘 대화,"와 너 바지에오줌쌋니?
 아 그런거아니야
그런거 아니긴 위치가 딱인데
이거는 아까 우유를 흘려서
야 오줌싸놓고 민망하니까 우유 핑계대는거아니냐?
그런거아니야
아니면 손이 병신이기라도해?
뭐?
우유가 왜미끄러져 
말이 심하다.","와, 너 바지에 오줌 쌌어?
아, 그런 거 아니야
그런 건 아닌데, 위치가 딱 맞는데
이거는 아까 우유를 쏟아버려서
야, 오줌 싸고 창피하니까 우유 핑계 대는 거 아니야?
그런 거 아니야
아니면 손이 병신이라도 있는 거야?
뭐?
우유가 왜 미끄러워
말이 심하다."
945,3356,기타 괴롭힘 대화,"야 너 화장 왜그러냐
응? 왜 ? 이상해??
입술색 너랑 안어울려
아 그래.? 나한테 어울리는거 같아서 샀는데.
너보다 내가 잘 어울릴거 같은데 내가 너보다 훨 이쁘잖아 안그래?
아.그렇긴한데.많이 이상해?
응 존나 이상해
친구여서 솔직하게 말하는건데 나쁘게 듣지마 너 지금 하고다니는 화장도 이상하고 특히 그 립 진짜 안 어울려
호박에 줄 긋는다고 수박 되니? 그렇게 꾸민다고 못생김이 어디가니?
말이 너무 심하잖아.","야, 오빠. 화장 왜 이래
어? 왜? 이상해??
입술색 너랑 안어울려
아, 그래? 나한테 어울릴 것 같아서 샀는데.
너보다 내가 더 잘 어울릴 것 같은데 내가 너보다 훨씬 예쁘지 않아?
H.그러니까. 너무 이상해?
응. 나 이상해
친구니까 솔직히 말하는데 나쁘게 듣지 마 너 지금 하는 화장도 이상하고 특히 그 립스틱 정말 안어울려
호박에 선을 그었다고 수박이 되는 거야? 그렇게 차려입어도 못생김이 어디 있어?
말이 지나치잖아."
946,3358,기타 괴롭힘 대화,"너 저리 좀 가서 앉아 움직이지 좀 마 냄새나
나 .냄새나 .?
어 너 안 씻고 다니냐? 냄새나 더러워
나 오늘도 씻었는데 .
씻은애가 그렇게 냄새난다고? 아 하긴 . 엄마가 없으니 
.아
엄마가 없으니 너가 더 잘 씻고 다녀야지 안그럼 너 고아인거 티내고 다니는거야
.그건 .
꼭 엄마 없는 것들이 고아인 티 내더라 좀 신경 좀 써
.아.알았어","너 저리 가서 앉아 움직이지 마. 냄새가 나다
냄새가 나?
응, 너는 안 씻니? 냄새가 더럽다
나 오늘도 씻었는데.
씻은 애가 그렇게 냄새난다며? 아, 확실히. 엄마가 없으니까
.아
엄마가 없으니까 네가 더 잘 씻어야 돼. 그렇지 않으면, 당신이 고아라고 들통나
바로.
엄마가 없다는 것이 고아라는 것을 보여주더라. 신경 좀 써
아, 알았어"
947,3361,기타 괴롭힘 대화,"너 성이 왕씨야?
응.
왕씨면 중국사람아니야? 짱깨짱깨
뭐라고?
아니 짱깨가 원래 중국음식 맞잖아
그래도 그런 표현을 면전에 대놓고 하는건 좀 그렇다
뭐가 그렇게 그렇고 그러실까?
그리고 나는 한국국적이야
야니가 무슨 한국사람이야! 니네나라로 돌아가라 짱깨!짱깨는 사라져라사라져라 우리나라 물 흐리지 말고 사라져라 사라져라
.너무하다 너","너 성이 왕이야?
그래。
왕씨는 중국인 아니야? 장개장개
뭐라고?
아니, 짱깨는 원래 중국요리잖아
그래도 그런 표현을 면전에 대고 떳떳하기는 좀 그렇네
뭐가 그렇게 그럴까?
그리고 나는 한국 국적이야
야, 뭐가 한국인이야! 너희 나라로 돌아가, 참깨! 청개는 사라져라 사라져라 우리나라 물을 흐리지 말고 사라져라 꺼져
지독한 당신"
948,3363,기타 괴롭힘 대화,"야 너 혼잣말 하지 말라니까
병원에서 너 진단명이 뭐냐
맨날 다쳐서 병원에 돈이나 갖다주고 병원 부자 만드니?
너한테 무슨 말을 못하겠다.
했던 말 그만해 맨날 똑같은 말 반복 지겹다니까
알겠어 내가 잘 몰라서 그랬어
야 너는 뭐가 잘났길애 다른 사람한테 그런 말을 하냐
너만 보면 예전의 누가 생각나 아주 똑같이 생겼어
그게 누군데
됐어 꼴보기 싫어 내 눈 앞에서 꺼지라니까
내가 촛불이냐 자꾸 꺼지게",
949,3366,기타 괴롭힘 대화,"너 왜 이렇게 못생겼어? 박명수 같아.
 하지 마.
 박명수보다 못생겼다.
 하지 말라고.
 너 거울은 어떻게 보냐? 거울 깨버리고 싶지 않냐?
 네가 상관할 바 아니잖아.
 너 그렇게 생겨서 너네 엄마도 너 싫어하겠다.
 너 그렇게 말하는 거 너희 어머님도 아시니?
 네가 알 바냐?
 한 번만 더 그러면 신고할 거야.
 너 못생겨서 신고도 안 받아 줄 듯.","너 왜 이렇게 못생겼어? 박명수 같아.
하지 마.
박명수보다 못생겼어.
하지 말라고.
너 거울은 어떻게 봐? 거울을 부수고 싶지 않아?
네가 신경 쓸 곳이 아니잖아.
너 그렇게 생겼으니까 너희 엄마도 너 싫겠다.
너 그런거 너희 엄마도 아니?
네가 알 바냐?
한번만 더 그러면 신고할게.
너 못생겨서 신고도 안 받을 것 같아."
950,3367,기타 괴롭힘 대화,"엄마 내가 시아 언니방에서 재밌는 노트 발견했어!
뭔데 엄마 보여줘봐 '남자친구랑 오늘 헤어졌는데 세상이 무너지는 기분이었다' 야 이게 뭐냐 제 중이병 온 거 아니야? 여보 이거 좀 봐바
오메 우리딸 사춘기 왔나보네 귀엽게 노네 뒷장도 읽어봐.
엄마 아빠? 지금 뭐 보고 있는거야? 그거 내 일기장 아니야?
언니 내가 보라고 가져다 줬어! 언니 근데 일기장 뭐야 진짜 웃겨 세쉥이 무눠쥐는 기분이오따 
내 프라이버시를 그렇게 마음대로 훔쳐봐도 되는거야? 내가 일기장 남들 보라고 쓴 줄 알아? 왜 맘대로 봐? 그리고 왜 마음대로 내 방 들어오냐고 일기보면서 다같이 히히덕거리니까 좋아?
딸 왜 그렇게 예민하게 굴어 재밌구만 뭘 알겠어 딸 다음부터 안 볼게 됐지? 근데 남자친구랑 왜 헤어졌어?
그러게 우리 첫째딸 왜 헤어졌어 우리 딸 같은 여자 만나기도 힘들겠구만.
봐봐 다 읽었네. 진짜 화난다. 남의 일기 막 읽으면 좋아? 나 진짜 찾지마. 내일까지 집에 안 들어 올거야.
딸 남이 뭐야 부모님한테 니 똥귀저기 다 갈아주고 했는데 읽을 수도 있지. 뭘 그렇게 예민하게 굴어
그러게 아가 아유 못 본척 할게 화 풀어 혹시 남자친구랑 헤어져서 기분 안 좋아서 그래?","엄마, 내가 시아 언니 방에서 재미있는 노트 찾았어!
뭐야, 엄마한테 보여줘. '남자친구와 오늘 헤어졌는데 세상이 무너지는 기분이었다' 야, 이게 뭐야. 내 중2병 걸린 거 아니야? 여보, 이것 좀 봐요
어머, 우리 딸 사춘기 왔나 보다. 귀엽게 노네. 뒷장도 읽어봐.
엄마, 아빠? 지금 뭐 보고 있어? 그거 내 일기장 아니야?
언니, 내가 보려고 갖다준 거야! 언니, 근데 일기장이 뭐야? 진짜 재미있다. 세셴이 움켜쥐고 있는 기분이 든다
내 사생활을 그렇게 마음대로 훔쳐봐도 돼? 내가 일기장을 다른 사람이 보게 하려고 쓴 것 같아? 왜 마음대로 봐? 그리고 왜 마음대로 내 방에 들어오냐고 일기를 보면서 다같이 히히라고 하니까 좋아?
따님, 왜 그렇게 예민해? 재미있는 거야. 따님 다음부터는 안 보려고 했지? 그런데 남자친구랑 왜 헤어졌어?
그러게, 우리 첫째는 왜 헤어졌어, 우리 딸 같은 여자 만나기도 힘드네.
봐, 다 읽었네. 진짜 화난다. 다른 사람의 일기를 읽으면 좋아? 나 진짜 찾지 마. 내일까지 집에 돌아오지 않을 거야.
딸 남남이 뭐야, 부모님한테 네 엉덩이를 다 바꿔줬는데 읽을 수도 있어. 뭘 그렇게 예민하게 굴어
그래, 못 본 척 할 테니까 기분 좀 풀어. 혹시 남자친구랑 헤어져서 기분이 안 좋아서?"
951,3372,기타 괴롭힘 대화,"야 ! 대답안하냐 ? 안들리냐 ?
어.? 나 불렀어?
어 몇번이나 불렀는데 왜 무시해
무시하는게아니라 .못 들었어.미안해
아 맨날 못 듣는데 너 귀머거리냐 답답해 죽겠네
미안해 .
아 쫌 ! 아 됐다","야! 답장 안해? 안 들려?
어? 나 불렀어?
응, 몇 번이나 불렀는데 왜 무시해
무시하는 게 아니라 안 들렸어. 미안해.
아, 언제나 들리지 않는데 당신 귀가 안 들리니 답답해 죽겠다
미안해.
아, 잠깐! 됐다"
952,3378,기타 괴롭힘 대화,"저기 기사아저씨 제가 버스에 타야하는데 보시다 시피 휠체어 타고 있어서 리프트 좀 내려주시겠습니까?
아 네네 당연하죠 조금만 기다려 주세요. 이 버스가 낡아서 잘 작동 안 하거든요.
네네 내려주셔서 감사합니다.
아오 진짜 바빠 죽겠는데 여기서 왜 안 움직이는거야. 저기요 아저씨 왜 출발 안 해요?
아 지금 거동 불편하신 분이 휠체어 타고 계셔서 리프트 내려드려야 해요.
아니 다리 못 쓰면 나오지를 말아야지 지금 몇 명한테 피해를 주는거야?
피해드렸다면 죄송합니다. 평소에는 보호자가 있지만 오늘은 다 출근하고 저 혼자라서.
그니까 왜 보호자가 없는 날 나오냐고요. 사람들 피해주고 싶어서 작정했어요? 다른 사람들 다리로 걸어다녀서 심술나요? 왜 이런 날 방해하냐니까요
방해를 할 목적은 아니었으나. 이 리프트가 이렇게 늦게 내려올지는 몰랐어요. 죄송합니다. 근데 저 혹시 이 휠체어 버스에 고정 시키려면 그 의자 접어서 고정 시켜야 하는데 한 번만 더 양해 구해도 될까요?
아 이제 남의 자리까지 뺐겠다? 어쩌피 바퀴인데 차 뒤에 매달던가 트렁크에 넣어버리지 진짜 사람 성가시게 하네 그냥 그 상태로 앉아있으세요. 다리도 못 쓰는데 다쳐봤자 뭐 있겠어요?
진짜 죄송해요. 다음부터 이런 날 안나오도록 노력할게요.","저기 기사님, 제가 버스를 타야 하는데 보시는 것처럼 휠체어를 타고 있는데 리프트를 내려주실 수 있나요?
아, 네, 그럼요. 잠깐만 기다려 주십시오. 이 버스가 낡아서 잘 작동하지 않거든요.
네네 내려주셔서 감사합니다.
아, 진짜 바빠 죽겠는데 왜 여기서 안 움직여. 죄송합니다, 아저씨. 왜 출발하지 않나요?
아, 지금 몸이 불편하신 분이 휠체어를 타고 있어서 리프트를 내려야 합니다.
아니야, 다리를 못쓰면 안나오는게 좋아. 지금 몇 명한테 피해를 주는 거야?
폐를 끼쳤다면 죄송합니다. 평소에는 보호자가 있는데 오늘은 다 출근해서 저 혼자라서요.
그러니까 왜 보호자가 없는 날에 나와요. 사람들을 피해주고 싶어서 결심했어요? 다른 사람이 발로 걷고 있어서 심술궂어요? 왜 이런 나를 방해하나요
방해할 목적은 아니었는데. 이 리프트가 이렇게 늦게 내릴 줄은 몰랐어요. 죄송합니다. 그런데 혹시 이 휠체어 버스에 고정시키려면 그 의자를 접어서 고정시켜야 하는데 한 번만 더 양해해도 될까요?
아, 이제 남의 자리까지 잡았구나? 어떻게 하지, 바퀴인데 차 뒤에 매달거나 트렁크에 넣거나 해서 정말 사람을 귀찮게 하네요. 그냥 그 상태로 앉아 있어요. 다리도 못쓰는데 다쳐도 아무것도 없는데요?
정말로 죄송합니다。 다음부터 이런 날 나오지 않도록 노력하겠습니다."
953,3379,기타 괴롭힘 대화,"아가씨 우리랑 같이 놀까?
제가 막차가 얼마 안 남아서요. 죄송합니다.
에이 왜 그래 우리가 택시비 줄게
죄. 죄송합니다.
 얼굴 좀 반반하다고 빼네. 니가 그렇게 잘 났어? 그냥 좀 놀다 가자고.
꺄악!
여기서 네 목소리가 들리겠냐?
보내주세요.
자 여기서 이러지 말고 저기로 가자고.
엉엉.","아가씨, 우리랑 같이 놀까?
제가 막차가 얼마 안남아서요. 죄송합니다.
왜 그래, 우리가 택시비를 줄게
죄. 죄송합니다.
얼굴이 좀 예쁘다고 살 빠지네. 네가 그렇게 잘생겼니? 좀 놀다 가자.
꺄악!
여기서 네 목소리가 들릴 것 같아?
보내주세요.
자, 여기서 이러지 말고 저기로 가자.
우와."
954,3382,기타 괴롭힘 대화,"앞으로 쟤랑 말도 섞지마!
내가 뭘 잘못했는데.?
쟤랑 말하고 다니는 사람은 쟤랑 같은 취급할테니깐 말하지말아라!
애들아 내가 뭘 그렇게 잘 못했는데 뭐거 문제인데
그래 랑 말하지말자 애들아
야 너는 나랑 친구잖아.?
언제? 누가? 너랑은 친구한다고 했었어?
왜 그래? 내가 크게 잘 못한게 없잖아
너가 그냥 만만해서 그런거야
내가 왜?
아 몰라 이제 너랑 말하기 싫어.","앞으로 걔랑 얘기도 섞지 마!
내가 뭘 잘못했어?
걔랑 얘기하는 사람은 걔랑 똑같이 취급하니까 말하지 마!
얘들아 내가 뭘 그렇게 잘 못했어. 뭐가 문제야
그렇다고 말하지 말자, 모두들
야, 너 나랑 친구지?
언제? 누가? 너랑은 친구가 된다고 했어?
왜 그래. 내가 크게 잘못한 게 없잖아
당신이 그저 달콤해서 그런거야
내가 왜?
더 이상 몰라, 너랑 얘기하고 싶지 않아."
955,3384,기타 괴롭힘 대화,"대체 왜 나를 이렇게 괴롭히는거야?
뭐야 너가 질문을 해?
너는 그냥 묻는 말에 대답만 해
알겠어
너 무슨 애니 본다고 했지?
원피스
그럼 루피한테 한번 맞아보자.
고무고무 펀지!
윽 윽 너무 아파.
익익 눠뭐 아풔.
크킄 말도 찐따스럽네. 오늘부터 얘랑 말하면 똑같이 맞는다.","도대체 왜 나를 이렇게 괴롭히는거야?
뭐야, 네가 질문하는 거야?
당신은 그냥 묻는 말에 대답만 하고
알겠다
너 무슨 애니메이션 본다고 했지?
원피스
그럼 루피한테 한번 맞아보자.
고무고무 펀치!
으윽, 너무 아파.
아이쿠이쿠니야, 아이고 아파.
>크크크, 말도 엄격하네. 오늘부터 얘 하면 똑같이 맞아."
956,3385,기타 괴롭힘 대화,"너 왜 이렇게 머리가 길어?
응? 그냥 기르다 보니까.
하긴 우리 학교가 두발규정이 없으니까 이 만큼 길러도 되겠다.
응.그냥 단정하게 묶고 다니라고만 하셔서.
나는 머리 기르는데 너무 오래걸려서 짜증나 죽겠는데 그래서 니 머리보면 더 짜증나.
응? . 너는 단발도 잘 어울리잖아.
아씨. 나는 긴머리가 하고싶다고. 야 이거 잘라서 나주라.
어? 그게 돼.?
된다고 하면 잘라줄라고? 야 그럼 나 진짜 니 머리 자른다.
아.잠깐만. 하지마 ! 제발 그러지마!","너 머리 왜 이렇게 길어?
응? 그냥 키웠으면.
하긴 우리 학교에는 두발규정이 없어서 이정도만 키워도 되겠다.
응. 그냥 예쁘게 묶고 지내달라고만 하셔서.
나는 머리를 기르는 데 시간이 너무 많이 걸려서 짜증이 나지만 그래서 네 머리를 보면 더 짜증이 나.
응? 너는 쇼트도 잘 어울리잖아.
이제 나 긴머리 하고 싶대. 야, 이거 잘라, 나주라.
어? 그게 돼?
된다고 하면 잘라달라고? 야, 그럼 나는 진짜 너 머리 자를 거야.
H.잠깐만. 그만해! 제발 그만해!"
957,3388,기타 괴롭힘 대화,"돈 모으기만 해서 뭐하냐?
신경꺼.
쓰지는 않고 거지냐?
쓰는데 아끼는거야.
카페는 한 번도 안가는 주제에.
필요하면 내가 산다.
에휴 불쌍해서 어째?
그만 무시해!
잘 살아봐라. 거지가 부자가 되나?
꺼져.","돈 모아서 뭐할거야?
신경 쓰지 마.
쓰지는 않고 거지다?
쓰고 있는데 아끼는 거야.
카페는 한 번도 안 가면서.
필요하면 내가 살게.
아, 불쌍해서 어떡하지?
이제 무시하지 마!
행복하게 살아봐. 거지가 부자가 되는 거야?
꺼져."
958,3395,기타 괴롭힘 대화,"손이 아무리 그 모양이라도 그렇지 타자도 너무 늦고 일이 너무 쳐지는거 아닙니까? 낮에 회사에서 씨 때문에 협력업체에서 왜 메일 빨리 안보내주냐고 나한테 난리쳤다고요
 아 저딴에는 빨리 친다고 해도 이게 손이. 말을 안들어서. 죄송합니다.
 아니 답장도 이렇게 늦을 일이냐고. 그냥 장애인들만 모아놓은 회사로 이직하는게 어때요?
 저는 정당하게 입사한거예요.
 아 누가 그거 몰라서 그래요? 그거 그냥 다 허울만 좋은거고 회사에서 국가 지원금 받으려고 고용하는거 몰라요?
 압니다. 그래서 저도 노력 많이 합니다.
 노력만 백날 하면 뭐합니까? 같이 일하는 사람 힘들게 하면 그게 얼마나 민폐인 줄 아세요? 내가 매번 말을 안해서 그렇지 허구한날 씨 뒤치다꺼리 하고 있다고요 내가 당신 뒤치다꺼리하는 사람인줄 알아요? 손 올찮은게 무슨 자랑이라고.
 제가 언제 이게 자랑이라고 했습니까 아. 죄송합니다. 제가 더 분발하겠습니다.
 분발이고 뭐고. 위에다 말할겁니다. 하루이틀도 아니고 내가 힘들어서 안되겠다고요 손 잘려나갈때 양심도 같이 잘려나가버리고 없나 진짜
 정말 말씀이 너무 지나치시네요. 네 그냥 제가 나가겠습니다.","손이 아무리 그 모양이라도 그렇지만 타자도 너무 느리고 일이 너무 느리지 않나요? 낮에 회사에서 씨 때문에 협력업체에서 왜 메일을 빨리 보내지 않냐고 저한테 난리를 쳤거든요
저렇게 빨리 쳐도 손이. 말을 안 들으니까. 죄송합니다.
아니, 답장도 이렇게 늦어질 수가 있나. 그냥 장애인만 모아둔 회사로 이직하는 건 어때요?
저는 정당하게 입사한 거예요.
아, 누가 그걸 몰라서 그래요? 그건 그냥 다 허울뿐이지 회사에서 국가 지원금을 받으려고 고용하는 걸 모르시나요?
알고있습니다。 그래서 저도 많이 노력하겠습니다.
노력만 백일하면 어떡해요? 같이 일하는 사람을 괴롭히면 그게 얼마나 민폐인지 알아요? 제가 매번 말을 안 할 뿐 허구한 날 뒷수습을 하고 있거든요 제가 당신의 뒤처리를 할 사람이라고 생각하세요? 손이 안 가는 게 자랑이라니.
제가 언제 이게 자랑이라고 했죠? 죄송합니다. 제가 더 열심히 하겠습니다.
분발도 아무것도. 위에 말하겠습니다. 하루 이틀도 아니고 내가 힘들어서 안된다고. 손을 자를 때 양심도 같이 끊어지지 않았는지
정말 말이 지나치네요. 네, 제가 나갈게요."
959,3400,기타 괴롭힘 대화,"저기요 빨리 음식 대접 안하세요?
손님 겨우 2분 지났어요 빨리 대접해 드릴테니 조금만 기다리세요
지금부터 2분26초를 주지 안그러면 이 식당 다 망쳐 놓을 줄알아
아니 손님 대체 왜 그러세요!
아니 종업원주제에 까부네 넌 손님의 노예야 손님이 왕인거 못배웠어?
아니 이 아저씨가 미쳤나 뭐 잘못먹었어요?
뭐라고 이게 진짜 식판을 던저줘 다들 나가
아니 이 손님이 미치긴 했구나
너 좀 맞자","죄송합니다, 빨리 요리를 대접하지 않겠습니까?
고객님 드디어 2분이 지났습니다 빨리 대접해 드릴테니 조금만 기다려 주세요
지금부터 2분 26초를 주지 않으면 이 식당을 다 망칠 거야
아니, 손님. 도대체 무슨 일이에요!
아니, 종업원인 주제에 장난치네. 당신은 손님의 노예야. 손님이 왕이라고 안 배웠어?
아니, 이 아저씨가 미쳤나? 뭐 잘못 먹었어요?
별거 아닌데 진짜 쟁반을 던져주네. 다 나가고
아니, 이 손님이 미쳤어
여보, 좀 때리자"
960,3411,기타 괴롭힘 대화,"저기 재환아. 여기 내 자린데.
 뭐? 그래서 어쩌라고.
 곧 수업 종 울리기도 하고. 나도 앉아서 좀 쉬고 싶어서.
 하하 얘 재밌네? 앉아서 뭐하게 그 이상한 만화나 보게?
 이상한 거 아냐. 원피스 새로 나온 거 보는거야.
 너처럼 일본 만화 좋아하는 애들을 뭐라 하는지 아냐? 씹덕 오타쿠라고 하더라.
 난 그냥 가끔가다가 보는 거 뿐인데.
 일단 넌 생긴 게 그렇게 생겼어 얘들아 그렇지 않냐?
 맞아맞아 뚱뚱하고 못생겨서 그런가 딱 찐따 오타쿠같이 생겼다 야
 말이 너무 심한 거 아냐.?
 맞는 말 했는데 급발진하냐? 개웃기네.","재환아, 저기. 여기 내 자리인데.
어? 그래서 어쩌라는 거야.
이제 곧 수업 종소리가 울리기도 하고. 나도 앉아서 좀 쉬고 싶어서.
하하, 얘 재밌는데? 앉아서 뭐 하는 거야, 그 이상한 만화라도 보려고?
이상한 거 아니야. 새로 나온 원피스를 보는 거야.
너처럼 일본 만화를 좋아하는 애들을 뭐라고 하는지 알아? 씹어서 덕후라고 하더라고.
나는 그냥 가끔 보기만 하는데.
일단 너는 그렇게 생겼어, 얘들아. 아니야?
맞아 뚱뚱하고 못생겨서 그런가봐. 꼭 오타쿠 같아 야
너무 말하는 거 아니야?
맞는 말을 했는데 급발진하는 거야? 너무 웃겨."
961,3413,기타 괴롭힘 대화,"야 저기 사마귀있다
사마귀? 잡아봐 !! 여자애들 놀리자
아 그래 재밌겠다
야 이것봐라 
아 무서워. 저리 치워
뭐가 무서워 귀엽잖아
싫어. 무섭단말야
야 니 얼굴이 더 무서워 덩치는 커서 사마귀가 뭐가 무섭다고 
놀리지마 .","야, 저기 사마귀 있다
사마귀? 잡아봐!! 여자애들을 놀리자
아, 그러네. 재미있겠다
이봐, 이것 봐요
아, 무서워. 저쪽 치워
뭐가 무서워? 귀엽잖아
싫어. 무서워
야, 네 얼굴이 더 무서워. 덩치가 커서 사마귀가 뭐가 무서워
놀리지 마."
962,3414,기타 괴롭힘 대화,"여행 누구랑 다녀왔어요?
아 친구랑요
친구 누구? 남자친구?
아니요 대학 동창이요
아 대학교에서 만난 남자친구?
아니요 그냥 친구요
아 요즘에는 흠도 아니야 솔직히 말해도 되지
진짜 그냥 친구요
아 그래그래 남자인 진짜 그냥 친구
하","여행은 누구랑 다녀왔어요?
아, 친구랑 말이죠
친구 누구야? 남자친구?
아니요, 대학 동창입니다
아, 대학에서 만난 남자친구?
아니요, 그냥 친구입니다
아, 요즘은 단점도 아니야. 솔직히 말해도 좋아
정말로 그냥 친구입니다
아, 맞아, 맞아. 남자친구 정말 그냥 친구
하"
963,3419,기타 괴롭힘 대화,"공책 돌려받길 원하면 빨리 뛰어봐. 이 굼벵아.
빨리 내놔.
빨릐 내놔아. 빨리 내놓으래. 웃기다.
아 내놓으라고!
내놓으롸고!
굼벵아 그러니 빨리 달려봐. 그게 뛰는거냐?
그만 좀 놀리고 내놔.
그만 좀 놀릐고 내놔.
넌 좀 그만 따라해.
넌 좀 그만 따라해애.
아 굼벵이 너무 느려서 재미없다. 네가 안 가져가니 이건 내가 가진다.","노트 돌려받고 싶으면 빨리 뛰어봐. 이 매미 애벌레.
빨리 내.
빨리 내. 빨리 내래. 웃겨.
아, 내놓으라고!
내놔!
근벤아, 그러니까 빨리 뛰어봐. 그게 뛰는 거야?
그만 놀려.
이제 그만 놀아줘.
너는 그만 따라해.
너는 그만 따라해.
아, 매미 애벌레가 너무 느려서 재미가 없어. 네가 안 가져갈게, 이건 내가 가져갈게."
964,3425,기타 괴롭힘 대화,"야
네?
던힐 하나
던힐 뭐 말씀이세요?
아니 주라면 알아서 아무거나 주지
1미리로 드릴까요?
아니 1미리는 너무 약하잖아!!
 아무거나 주시라고하셔서
에이 그래도 돈주고 그렇게 약하거 먹겠나?
그럼뭐로드릴까요?
그거빼고 아무거나줘
.","야
ㅇ?
던힐 하나
던힐이 무슨 말이에요?
아니, 달라고 하면 맘대로 아무거나 줘
1mm로 할까요?
아니, 1밀리는 너무 약하잖아!!
아무거나 달라고 하셔서
어, 그래도 돈 주고 그렇게 약한 걸 먹을 것 같아?
그럼 뭘로 하시겠어요?
그 이외는 무엇이든 좋으니 줘
."
965,3432,기타 괴롭힘 대화,"제가 언제 그 쪽을 봤다고 그러세요!
이게 야 그럼 내가 눈깔이 삐었냐? 아까전부터 너가 계속 쳐다봤잖아
아니라는데 왜 자꾸 그러세요
아니긴 뭐가 아니야! 핸드폰 내놔바 몰래 찍었을수도 있어
제발 그러지마세요 아니라는데 왜 그러세요!
그럼 왜 마주치자마자 고개 돌리는데?
제발 믿어주세요. 저 그쪽 안봤어요. 그리고 그 쪽 제 스타일 아니예요!
뭐? 이게 진짜! 돌았나? 언제봤다고 그쪽이래?
제발 부탁이니까 저리 좀 가세요. 술도 곱게 마셔야지
너 이리 안 와?","제가 언제 그쪽을 봤다고 하세요!
야, 그럼 내 눈 색깔이 안 좋아? 아까부터 니가 계속 봤잖아
아니라는데 왜 자꾸 그래요
아니라니 뭐야! 핸드폰 꺼내. 몰래 찍었을지도 몰라
제발 그만 좀 해 주세요 아니라는데 왜 그래요!
그럼 왜 만나자마자 고개를 돌려?
제발 믿어주세요. 저는 그쪽을 못 봤어요. 그리고 그쪽은 제 스타일이 아니에요!
어? 이거 진짜! 돌았나? 언제 봤다고 그쪽이라고?
제발 제발 저쪽으로 가세요. 술도 예쁘게 마셔야지
너 이쪽으로 안 올 거야?"
