,idx,class,conversation,Augmentation
793,3178,갈취 대화,"어서오세요 손님. 5500원 나왔습니다.
지금금고빨리열어서 가진돈 다꺼내.
예?손님이러시면안됩니다
배에칼맞기싫으면 빨리꺼내
사장님이 금고잘지키라고했는데.
사장님이고뭐고 너진짜칼맞기싫으면 금고에든돈 다꺼내
 오늘매출이좋지않아서.
조금들어있는돈이라도다 꺼내놔 안꺼내면 진짜찌른다
얼마나꺼낼까요.
모조리다꺼내 좋은말할때.","いらっしゃいませ、お客様。 5500ウォンでございます。
今金庫を早く開けて持っているお金を全部出して。
はい? お客様、こうしてはいけません
お腹に刺されたくなかったら早く出して
社長が金庫をしっかり守れと言ったのに。
社長も何もお前も本当に刺されたくなければ金庫に入ったお金全部出して
今日の売り上げが良くなくて。
少し入っているお金でも全部出しておいて 出さないと本当に痛い
いくら取り出しますか。
全部取り出して、いいことを言う時。"
794,3179,갈취 대화,"저기요 아가씨 길을 잃으셨나요?
누구세요 저리가요 손 치워요
야 새끼야 돈 내놔
저 돈 없는데요
어디서 거짓말이야 뒤지다 나오면 어쩔래
아 진짜 왜 그러세요 평생 감방에서 썩고 싶어요?
와 진짜 당돌한 여자네 근데 이거 어쩌냐 나도 겁없는 인생인데
아 아파 알겠어요 돈 줄테니까 제발 가주세요.","すみません、お嬢さん。道に迷いましたか？
誰ですか？あっちに行ってください。 手をどかしてください
おい、坊や、お金を出せ
私はお金を持っていません
どこで嘘をつくんだよ。 探して出てきたらどうするんだよ
あ、本当にどうしたんですか 一生監房で腐りたいですか？
わあ、本当に唐突な女だね。でもこれはどうしよう。私も怖いもの知らずの人生なのに
あ、痛い。分かりました お金をあげるからどうか行ってください。"
795,3182,갈취 대화,"야 거기 너 일로와봐
저 저요?
그래 너 찐따같은 놈 말 한번에 못 알아듣냐?
죄송합니다 왜요?
왜요? 말대꾸하냐? 미쳤나 돈이나 꺼내
지갑을 안 들고 왔어요.
개소리하네 그럼 학교에서 버스 어떻게 타고 왔어? 빨리 꺼내라
진짜예요.
돈 그냥 줄래 맞고 줄래?
드릴게요. 천원 있어요.","おい、そこのあなた。 こっちおいで
私ですか？
そう あなた チンタみたいなやつの話一発で聞き取れないのか？
すみません、どうしたんですか？
なんでですか？口答えするの？ 気が狂ったのかお金でも出せ
財布を持って来ませんでした。
うわごとを言ってるね。じゃあ、学校からバスはどうやって乗ってきたの？ 早く取り出せ
本当です。
お金をそのままくれる？ 当たってくれる？
あげます。千ウォンあります。"
796,3184,갈취 대화,"야 니 휴대폰 줘봐
아 왜요? 아 이리주세요 뭐하세요
기다려봐 이건 박살을 내 버려야 해
아니 뭐하시는거에요
너 이 자식 풍경사진 찍는다고 나까지 찍어 버리면 어떻하냐?
네? 죄송한데 그렇다고 제 휴대폰을 박살을 내실 필요는 없잖아요
아 됐고 정신적 피해 보상금까지 주셔야 합니다.
아니 그런게 어딨어요
사진 누구 마음 대로 함부로 찍으래. 빨리 피해보상금 내놔.","おい、お前のスマホを貸して
どうしたんですか？ あ、こっちにください なにしていますか
待ってて。 これは壊さないといけないんだ
いや、何してるんですか
あなた こいつ、風景写真を撮るからって私まで撮ってしまったらどうするの？
はい？すみませんが、だからといって僕の携帯を 壊す必要はないじゃないですか
もういいです。精神的被害補償金までくださらなければなりません。
いや、そんなのないですよ
写真を勝手に勝手に撮れって。 早く被害補償金を出せ。"
797,3190,갈취 대화,"야 너 이거 필통 좋아보인다?
어.? 아 그거. 부모님이 사 주신거야.
오 부모님 이건 내가 가져간다.
아 안돼. 부모님이 아시면.
친구한테 빌려줬다고 하면 되지. 왜 안돼?
그러다 들키면 너도 혼날거야.
이제는 내가 혼날거라고 협박도 하네? 그래서 나 주는게 싫다 이거야?
그런건 아니고.
그럼 오늘부터 이거 내 거다. 말은 네가 잘 해.
아 제발. 나 정말 큰일난단 말이야.","おい、あなた これ筆箱良さそうだな？
え？あ、それ。 両親が買ってくれたものだよ。
おお、両親、これは私が持っていく。
あ、ダメ。ご両親がご存知だったら。
友達に貸したと言えばいいだろう。 なんでダメなの？
そのうち見つかると、あなたも怒られるよ。
これからは私が怒られると脅迫もするねか？ だから私にくれるのが嫌だってこと？
そうじゃなくて。
じゃあ、今日からこれは私のだ。 言葉は君が上手だよ。
あ、お願い。私、本当に大変なことになるの。"
798,3191,갈취 대화,"이번 길동회사 신제품이 회사꺼랑 같던데요?
큰 회사들끼리 제품을 경쟁하다보면 충분히 그럴 수 있다고 생각합니다.
근데 이 서류들은 어떻게 해명하실건가요?? 길동 회사에 어째서 회사 원가와 판매가 연구일지들 복사본들이 있는거죠?
그건.
지금 회사는 이런 속내도 모르고 비상사태이니. 
원하는게 무엇이죠?
제가 지금 돈이 너무 궁하네요 통장에 딱 6천만 있으면 좋을 것 같은데
지금 당장 6천을 어디서 구하란 말입니까.
그건 제 알빠가 아니고요 오늘 3시까지 6천만원 입금이 안돼있으면 이 증거들 제 손을 떠날 겁니다.
알겠습니다.","今回の吉洞会社の新製品が会社のものと同じでしたが？
大きな会社同士で製品を競争すれば、十分にそのようなことができると思います。
ところでこの書類たちはどう解明するんですか？？ 吉洞の会社にどうして会社の原価と販売価格の研究日誌のコピーがあるんですか？
それは。
今会社はこんな本音も知らずに非常事態だから。
欲しいものは何ですか？
私は今お金に困っています 通帳に6千万あればいいと思うんだけど
今すぐ6千をどこで手に入れろと言うんですか。
それは私のアルバイトではなく、今日の3時までに6千万ウォンの入金がされていなければ、この証拠は私の手から離れます。
了解致しました。"
799,3194,갈취 대화,"엄마 이거 내가 써도 되는거지?
철수야. 그거 엄마 병원빈데.
엄마 어디아파? 그냥 약먹으면 되잖아.
약이 안받아서. 병원 좀 다녀오려는데. 돈이 급한거니?
아 몰라. 나 애들이랑 놀러가야되는데 이거 그냥 내가 가져간다.
꼭 오늘 가야하는거니? 다음으로 미루거나.
엄마가 나한테 해준 게 뭐가 있다고 놀러가는 것 까지 못가게해? 진짜 짜증나네.
그치만 엄마가 정말 아파서 그러는데.
엄마가 아픈거랑 내가 뭔 상관이라고 그래. 병원은 알아서 좀 가. 돈이 이 것밖에 없어? 
아직 . 엄마가 여유가 없어서 그래.
몰라. 이 돈 내가 쓸거니까 그렇게 알아. 나 간다.","ママ、これ私が使ってもいいよね？
チョルス。それはお母さんの病院の空きなんだけど。
お母さん、どこか痛いの？ ただ薬を飲めばいいじゃん。
薬が効かなくて。 病院に行ってこようと思うんだけど。 お金が急なの？
あ、知らない。僕、みんなと遊びに 行かないといけないんだけど、 これは僕が持っていく。
必ず今日行かなければならないの？ 次に延ばしたり。
お母さんが私にしてくれたことが何で遊びに行くことまで行かせないの？ 本当にイライラする。
でも、お母さんが本当に具合が悪いからそうなんだけど。
お母さんが病気と私が何の関係があると言うの。 病院は勝手に行って。 お金がこれしかないの？
まだ。お母さんが余裕がないからだよ。
分からない。このお金、私が使うからそう思って。 出て行く."
800,3201,갈취 대화,"어머니 땅문서 어딨어요??
그땅은 안된다
안되는게 어딨어요 땅문서 어딨냐니까요
니네 아버지가 돌아가시면서 남겨준 거야 절대 안돼
아니 어머니 죽은 사람이 무슨 소용이에요
정신차려라
산사람먼저 살아야죠! 죽은사람이 돌아온답니까 어딨어요
제발 정신차려라 이자식아 얼마나 말아먹어야 정신을 차리겟니
제가 저 좋자고 하는 것같아요? 어딨어요 !!!!
 제발 정신차려라 아이고
여깄네 어머니 나만 믿고 계세요","お母さんの土地文書はどこですか？？
その土地はだめだ
できないことなんてないですよ 土地文書はどこにあるんですか
お前のお父さんが死ぬ時に残してくれたのは絶対だめだよ
いや、お母さん、死んだ人が何の意味があるんですか
しっかりしろ
生きた人が先に生きなければなりません！ 死んだ人が帰ってくるなんて、どこにありますか
どうかしっかりしろよ、この野郎。 どれだけしっかりしろよ
私が私のことを気にかけていると思いますか？ どこにあるんですか！！！！
お願いだからしっかりしろ
ここにあった。 お母さん、僕だけを信じててください"
801,3203,갈취 대화,"어이 거기 잠시만
왜요.
형인것처럼 하고 조용히 따라와.
왜 이러세요.
죽고 싶어? 내 호주머니에 칼있어.
알겠어요
얼마 있어 100원에 한대씩이야.
돈 없어요.
아 뒤져서 나오면 죽어 알았지
죄송합니다.","おい、そこちょっと待って
どうしたんですか。
兄のようにして静かについて来て。
どうしたんですか。
死にたいの？ 私のポケットにナイフがある。
分かりました
いくらあっても100ウォンに一台ずつだよ。
お金がありません。
あ、探して出てきたら死ぬよ。 分かった
すいません."
802,3205,갈취 대화,"나 오늘 친구생일이야
그런데?
친구 생일인데 내가 돈이 없어
돈이 없어서?
돈이 없어서 돈 좀 달라고 5만원만
내가 너 봉이야?
이번만 좀 내놔
됐어 니가 언제갚았다고
니 비밀 다 불어버린다
알겠어 줄게","私、今日友達の誕生日だよ
ところで？
友達の誕生日なのに私がお金がない
お金がなくて？
お金がなくてお金をくれと5万ウォンだけ
私があなた棒なの？
今度だけよこせ
もういいよ。お前がいつ返したんだよ
お前の秘密全部吹っ飛ばすぞ
分かった。あげる"
803,3220,갈취 대화,"저기 인스타 계정 해킹 당하셨죠? 그니까 왜 모르는 링크를 눌러요.
혹시 제 인스타 계정 해킹한 사람 누군지 알 수 있는건가요? 거기 제 소중한 아이 사진이 많이 있어서.
그렇게 눈치가 없으니까 해킹 당하죠. 단도직입적으로 말할게요. 인스타 계정 돌려받고 싶으면 돈 줘요
얼마까지 생각하시는데요.? 제 인스타 계정인데 돈 내고 가져가야 해요.?
음 팔로워가 9만명이니. 450만원에 넘길게요. 계정 가지고 싶으면 돈 내셔야지. 내가 원래 안 줘도 되는 계정인데.
450은 너무 심해요. 조금만 더 줄여줄 생각 없으신가요?
이거 그냥 인스타계정 폭파시킬까요? 구만명이면 한달에 450넘게 버시겠구만. 당장의 돈이 아까워서. 포기한다니.
450만원 드리면 바로 계정 넘겨주실건가요? 그 계정으로 이상한 짓 하면 안돼요. 제 사업용 계정이라.
이상한 짓 안 해. 당연하지 450만원만 주면 바로 넘겨줄게 그니까 빨리 구해오는 게 좋을거야.
내일 중으로 보내드리도록 할게요. 계정 아무것도 만지지 마시고 돌려주세요.","あの、インスタのアカウントをハッキングされましたよね？ だから、どうして知らないリンクを押すんですか。
もしかして、私のインスタのアカウントをハッキングした人が誰なのか教えていただけますか？ そこに私の大切な子供の写真がたくさんあって。
そんなに気が利かないからハッキングされます。 単刀直入に話します。 インスタのアカウントを返してもらいたいなら お金をください
いくらまでお考えですか？ 私のインスタのアカウントですが、お金を払って持って行かなければなりませんか？
うーん、フォロワーが9万人だから。 450万ウォンで渡します。 アカウントが欲しいなら、お金を払わないと。 私が元々くれなくてもいいアカウントなのに。
450はひどすぎます。 もう少し減らしてくださるつもりはありませんか？
このままインスタのアカウントを 爆破しましょうか？ 9万人なら一ヶ月に450以上稼ぐだろうね。 当座のお金がもったいなくて。 あきらめるなんて。
450万ウォンを差し上げたらすぐにアカウントを渡してくれるんですか？ そのアカウントで変なことをしてはいけません。 私の事業用アカウントなので。
変なことしないよ。 当然だよ。450万ウォンだけくれればすぐに渡すよ。だから早く持ってきた方がいいよ。
明日中にお送りします。 アカウントを何も触らずに返してください。"
804,3228,갈취 대화,"야 너 이리좀 와봐
저요?
그래 거기 너밖에 더있어?
저는왜.
우리가 지금 배가 너무 고픈데 밥사먹을 돈이없어서
그래서요.?
있는돈 좀 빌려달라고
안돼요 저도 돈 없어요
확! 맞고줄래 그냥줄래?
왜이러세요.","おい、あなた。こっちに来て
私ですか？
そう、そこにあなたしかないの？
私はなぜ。
僕たちが今、すごくお腹が空いているんだけど ご飯を食べるお金がなくて
それで？
あるお金を貸してくれと
ダメです。僕もお金がありません
叩かれてくれる？ そのままくれる？
どうしたんですか。"
805,3243,갈취 대화,"저기 아저씨 부탁이있는데요
네? 무슨일이세요?
나 차비가없어서 그런데 현금좀빌려주소
저 돈이 없는데요
그럼 가서 뽑아오던지
당신들 뭐야 깡패야?
그럼 어쩔건데? 사람하나없는 골목에서 맞아 뒤져볼래?
요즘 뉴스안보나? 사소한 일에 목숨걸지마라
여기 3만원밖에없어요
에이그 그지새끼 알았어 주고 가라","あのおじさんお願いがあるんですが
え？どうしたんですか？
私、車代がないから現金を貸して
私、お金がないんですけど
じゃあ、行って抜いてくるか
あなたたち、何？ヤクザ？
じゃあ、どうするの？ 人が一人もいない路地で殴られて探してみる？
最近ニュース見ないの？ ささいなことに命をかけるな
ここに3万ウォンしかありません
いやいや、このやろう。 分かったから行ってくれ"
806,3246,갈취 대화,"야 너 일로와바 새꺄
.네? .저.저요?
그래 너 새끼야 거기에 너 말고 더 있냐?
히잉.
야 형이 옥스포드 방 가야 하는데 돈이 없다 어째야할까?
.네? 그냥 집가면.
이 새끼가 돌았나 너 일로와 좀 맞고 시작하자
죄송해요! 제가 잠시 정신이 나갔었나봐요 이거 제 간식비인데 이걸로 가세요.
천원? 이걸로는 한시간밖에 못하잖아!! 진짜 뒤질래 ?
그게 제 전부에요 제발 보내주세요 형. 
후. 너 내일 금성초에서 눈에 띄면 뒤진다. 이제 가라
보내주셔서 감사합니다.","おい、あなた。こっちおいで、バキャ
え？私、私ですか？
そうだよ、あなた。 そこにあなた以外にもっといるの？
えーん。
おい、僕がオックスフォードの部屋に 行かないといけないのにお金がない。どうすればいいんだ？
はい？家に帰ったら···。
こいつがまいったのか あなた こっち来い ちょっと当たってから始めよう
ごめんなさい！私がちょっと気が抜けていたようです これは私のおやつ代ですが、これで行ってください。
千ウォン？これじゃ一時間しかできないじゃん！！ 本当に負けたくない？
それが私のすべてです。どうか送ってください、兄さん。
「あなた」明日、金星（クムソン）小学校で目につくと、遅れをとる。 もう行きなさい
送ってくださってありがとうございます。"
807,3249,갈취 대화,"야 너 이리와봐
왜요?
어디서 말대꾸야! 오라면 올 것이지
네 
가진거 다 내놔
없는데요
뒤져서 하나씩 나올때마다 쳐맞는다
진짜 없어요
그래? 어디 보자
봐주세요 진짜 없어요 흑흑",
808,3260,갈취 대화,"야 너 오늘 틴트 잘발렸다. 무슨 틴트야?
이거. 우리 엄마가 사준거야.
그니까 머냐고 됐고 한 번 보자
아. 안돼
와 입생이야? 왠지 발색 대박이더라. 나 이거 좀 쓸게
아 지금 쓴다는거지.?
아니 오늘 학교 끝나고 얘들이랑 노래방갈 떄 쓴다고
그땐 집에 가야돼. 엄마 알면 안돼.
내일 준다고 엄마한테 학교에 놓고 왔다고 하면 되잖아 그렇게 얼버무려
안돼. 그래도. 엄마 알면 안돼.
누가 뺏는데? 빌려달라고 그랬잖아 좋은말할 떄 하루 빌려줘라.
알겠어. 내일 꼭 줘.",
809,3266,갈취 대화,"야 이것들아 나 폭탄 가지고 있다 다들 움직이면 터트린다.
죄 죄송해요
시끄럽고 이 버튼 보이지 내가 여기 손을 갔다 대는 꼴보기 싫으면 돈을 던져
죄송해요 여기
그래 그래야지
당신 이러고도 무사할줄 알아?
뭐 이 자식아 넌 돈을 열배로 내놔
싫다면?
열배에서 안 끝날거야.
아 알겠어요 그만
말들 잘듣네","おい、みんな。 僕、爆弾を持っているよ みんな動いたら爆発する。
申し訳ありません
うるさくてこのボタン見える 私がここに手をかざすのを見たくなければお金を投げて
すみません、ここ
そうしないと
あなたこれでも無事でいられるの？
何だよ、お前はお金を10倍も出せ
いやなら？
10倍で終わらないよ。
あ、分かりました やめる
言うことをよく聞くね"
810,3274,갈취 대화,"야 
어??? 왜그래?
오른쪽 왼쪽 하나만 골라
오른쪽.?
오케이 가서 빵사와
내가?
어 왼쪽이면 봐줄라했는데 오른쪽일 안되겠네
.돈.돈은?
니돈으로 사와 오른쪽골랐잖아 오른쪽은 니돈으로 니가 빵사오기였어
.아.그런게어딨어
 여깄어 갔다와","や
え？どうしたの？
右と左の一つだけ選んで
右？
OK、パンを買ってきて
私が？
あ、左だったら大目に見てあげようと思ったけど、右仕事はダメだね
お金、お金は？
君のお金で買ってきて右に選んだじゃん。右は君のお金で君がパンを買ってくることだった
あ、そんなのありえないよ
ここにいるよ。行ってきて"
811,3275,갈취 대화,"여보세요?
여보세요? 땡땡씨 되시나요?
네. 제가 떙땡 인데요. 누구시죠?
네 안녕하세요. 저 땡땡씨 아드님 친구인데요. 땡땡이가 지금 교통사고나서 다쳤거든요.
네? 제 아들이 다쳤다고요?
네 그래서 그런데 지금 치료비가 없어서 연락드렸어요. 이 계좌번호로 1000만원만 보내주세요.
얼마나 다쳤길래 치료비가 1000만원이나 되요? 지금 어디 병원인가요?
친구가 지금 의식이 없어요. 그런데 병원에서 치료비를 미리 결제해야 수술이 가능하다해서 계좌로 돈 보내주시면 제가 바로 결제할게요.
지금 그렇게 큰 돈이 없어서요.
아들이 다쳤는데 빌려서라도 빨리 보내세요.","もしもし。
もしもし？〇〇さん、出来ますか？
はい、私がテンテンです。 どなたですか？
はい、こんにちは。私、テンテンさんの息子さんの友達です。 さぼりが今交通事故にあって怪我をしたんですよ。
え？私の息子が怪我をしたんですか？
はい、それで今治療費がなくて連絡しました。 この口座番号に1000万ウォンだけ送ってください。
どれだけ怪我をしたので治療費が1000万ウォンにもなりますか？ 今どこの病院ですか？
友達が今意識がありません。 ところで、病院で治療費を前もって決済してこそ手術が可能だというので、口座にお金を送っていただければ、私がすぐに決済します。
今そんなに大きなお金がないからです。
息子が怪我をしたので、借りてでも早く送ってください。"
812,3280,갈취 대화,"여기 여기!!!이봐!!!
네손님 무슨일이시죠?
이거 보여? 이 머리카락 뭐냐고!!!!
아죄송합니다. 얼른 다시 만들어 드릴게요죄송합니다.
이봐죄송하다면 다야!!! 내가 이거 먹고 탈이라도 나면 어떻게 하려고!!!나 지금 기분도 잡쳤고 병원에도 가야겠으니까 300만원 내놔!!
죄송합니다근데 그건 좀.
내가 여기 문닫게 해볼까!!!!내가 누군 줄 알어!!!!!
그래서 죄송하다고. 
뭐!!!그래서 못 주겠다는거야!!!!너 두고 봐!!!!내가 블로그고 어디고 싹 다 올려서 이 가게 문 닫게 할테니.
그래도 손님. 그래서 제가 계속해서 죄송하다고.","ここ、ここ！！！おい！！！
はい、お客様、どうされましたか？
これ見える？ この髪は何だよ！！！！
あ、すみません。すぐにまた作ってあげますすいません.
ほら、すみませんが、それだけだよ！！！ 私がこれを食べて何か問題でも起こったらどうするつもりなの！！！私、今気分も悪いし、病院にも行かないといけないから、300万ウォン出して！！
すみません、でもそれはちょっと。
私がここを閉めようか！！！！私が誰だか知っているよ！！！！！
それで申し訳ないと。
まぁ！！！だからあげられないんだ！！！！あなた 覚えてろ！！！！私がブログでもどこでも全部アップして、この店を閉めるようにするから。
それでもお客さん。 それで私がずっと申し訳ないと。"
813,3296,갈취 대화,"김대리 어머 이거 신발 너무 이쁘다.
아 요번에 큰맘 먹고 하나 샀는데.
김대리 나 다음주에 소개팅 나가는데 그것좀 빌려 줄 수 있어?
네? 아니이거 저도 몇번 안신은거라.
그래서 싫다는거야? 내가 달라는 것도 아니고 빌려달라고 하는 거잖아!!
무슨 요일날 필요하신 건데요?
나 토요일날 하니까 신고 다음주 월요일날 꼭 같다줄께
네 그럼 내일 가져다 드릴께요. 조심히 신고 꼭 월요일날 가져다 주세요.
누가보면 엄청 대단한거 빌려주는줄 알겠네.
저도 이렇게 비싼건 처음 사보는거라서 그래요.

팀장님 혹시 제 구두 가지고 오셨나요?
아 맞다 그거. 깜빡했다. 미안 내일 가져다줄께.","キム代理、あら、この靴すごくきれい。
あ、今回思い切って一つ買ったんだけど。
キム代理、私来週合コンに行くんだけど、それちょっと貸してくれる？
え？いや、これ私も何回か履いてないから。
それで嫌だというの？ 私がくれと言うわけでもないし、貸してくれと言うことでしょう！！
何曜日に必要ですか？
私土曜日だから通報来週の月曜日はいつも同じだよあげるよ
はい、では明日お持ちします。 気をつけて通報、必ず月曜日に持ってきてください。
誰かが見たらすごいものを貸してくれると思うよ。
私もこんなに高いのは初めて買ってみるからです。

チーム長、もしかして私の靴を持って来られましたか？
あ、そうだ。それ。 うっかりした。 ごめん、明日持ってくるよ。"
814,3297,갈취 대화,"50000원 있냐? 내가 병원을 가야 하는데 돈이 없네.
 나 지금 돈 없는데.
 돈 하나도 없어? 시발? 내가 병원을 가야 한다니까?
 2만원 밖에 없어.
 그럼 그거라도 내놔. 이 거지새끼야.
 나 이걸로 문제집 사야 해.
 알 바야? 그럼 돈을 넉넉히 들고 다녔어야지.
 . 안 되는데
 어쩔 수 없지. 빨리 내놔. 급해.
 여깄어.","50000ウォンある？ 私が病院に行かなければならないのにお金がないね。
私、今お金ないんだけど。
お金一つもないの？ 始発？私が病院に行かなければならないんだって？
2万ウォンしかない。
じゃあ、それでも出せ。 このろくでなしめ。
私、これで問題集を買わないと。
バイト？ じゃあ、お金を十分に持って歩かないと。
. ダメなんだけど
仕方ないね。 早く出して。 急いでる。
ここにある。"
815,3301,갈취 대화,"돌려줘요 !!
아씨 아줌마 제 정신이야? 빨리 안내 놔?
이건 저희 엄마가 물려주신. 마지막 선물이란 말이에요.
아니 이게 무슨 의미가 있는 건 나한테 중요하지 않아. 아줌마가 제 때 수금이 안되잖아?
일주일만.일주일만 더 시간을 주세요.제발
일주일? 허 참나. 벌써 이주 째야. 이 바닥에서 아줌마만 문제야. 알아?
그치만.열심히 모으고 있어요.일단 모은 거라도.드릴테니.
그 쥐꼬리만한 돈으로 떼우시겠다? 이번 달은 이거 팔아서 받은 걸로 할테니까 다음달부터는 똑바로 해.
절대 안돼요.제발요. 일주일이면 됩니다. 정말이에요.
이거 안놔? 아우씨 . 거머리도 아니고 .꺼져!
흐윽.제발 돌려주세요.","返してください！！
ああ、おばさん、正気なの？ 早く案内しておけか？
これは私の母が譲ってくれた。 最後のプレゼントなんですよ。
いや、これが何の意味があるのかは私にとって重要ではない。 おばさんが適時に集金できないじゃないか？
一週間だけ。もう一週間だけ時間をください。どうか
一週間？我慢するな。 もう2週目だよ。 この床でおばさんだけが問題だよ。 知ってる？
でも、一生懸命集めています。一応集めたものでも。差し上げますので。
そのわずかなお金でお金を払われる？ 今月はこれを売ってもらったことにするから、来月からはちゃんとやれ。
絶対にダメです。お願いします。一週間でできます。 本当です。
これ、置かないの？ もう。 ヒルでもないし、消えて！
ふぅ、どうか返してください。"
816,3307,갈취 대화,"어이 김씨 오늘 입급날인데? 돈이 안들어왔네?
며칠만 더 시간 좀 주세요.
그 말만 몇번째야
김씨 얼굴 봐서 좋게 해주려고 했는데
이거 안되겠네
제발 부탁드립니다. 최대한 빨리 구해오겠습니다
오늘 오후까지 돈 안들어 오면 가만 안 둘 줄 알아
오늘까지요.? 시간을 조금만 더 .
지금 내가 장난하는걸로 보여?
아 . 아닙니다 
오늘 오후까지야 우리 얼굴 좀 그만 봤으면 좋겠다","おい、キムさん。今日は入級日なんだけど？ お金が入ってこなかったね？
あと数日だけ時間をください。
その言葉だけ何回目だよ
金さんの顔を見てよくしてあげようとしたのに
これはダメだ
どうかお願いします。 できるだけ早く手に入れてきます
今日の午後までお金が入ってこなかったら 放っておかないと思うよ
今日までですか？ 時間をもう少し。
今、私がふざけているように見える？
あ、違います
今日の午後までだよ。 私たちの顔はもう見ないでほしい"
817,3311,갈취 대화,"가영아 나 아이패드 한 번만 더 빌려주라.
 안돼. 저번에도 빌려줬다가 한 달만에 돌려줬잖아.
 그 때 내가 사정이 있었다고 했잖아! 그런것도 이해 못해주는거니?
 아니.나도 써야하는데.
 이번에는 정말 빨리 쓰고 줄게.
 너도 하나 사면 되잖아.
 내가 돈이 없어 그러니? 사러갈 시간이 없다고 몇 번 말해!
 아.알겠어 빌려주면 되잖아
 빨리 좀 줄 것이지.
 꼭 돌려줘야해.","ガヨン、私のアイパッドをもう一度貸して。
だめだよ。この前も貸してあげて、一ヶ月ぶりに返してあげたじゃん。
その時、私が事情があったと言ったじゃない！ そんなことも理解してくれないの？
いや、私も書かないといけないのに。
今回は本当に早く書いてあげる。
あなたも一つ買えばいいじゃん。
私がお金がないからそうなの？ 買いに行く時間がないと何度も言う！
H。分かった。 貸せばいいじゃん
早くくれるだろう。
必ず返さないと。"
818,3321,갈취 대화,"어제 우리 좋았지? 우리의 추억은 영상으로 잘 간직할게
뭐? 영상? 너 설마 몰카찍었니?
우리 순진한 애기는 전혀 눈치를 못채더라구 얼굴까지 아주 잘 나왔지
너 미쳤어? 
아니 안미쳤는데 그럼 이걸로 어쩔까 학교 커뮤니티에 올려볼까?
울먹이며 너가 이러고도 사람이야? 절대 안돼!
싫으면 5천만원만 지금 당장 내 계좌로 보내
오천을 당장 어떻게 구해.
뭐 나는 우리의 뜨거웠던 밤이 알려지는 것도 나쁘지 않고
그건 절대 안돼 아 어떡해","昨日、私たち良かったよね？ 私たちの思い出は映像で大切にするよ
え？映像？ あなた まさかドッキリ撮ったの？
うちの純真な赤ちゃんは全然気づかなかったよ。顔までよく写ってるね
あなた やばい？
いや、狂ってないけど、じゃあこれでどうしようか学校のコミュニティにアップしてみようか？
涙声であなたがこんなにも人なの？ 絶対にダメ！
嫌なら5千万ウォンだけ今すぐ私の口座に送って
5千ウォンを今すぐどうやって手に入れるんだよ。
僕は僕たちの熱かった夜が 知られるのも悪くないし
それは絶対にダメだよ。どうしよう"
819,3329,갈취 대화,"거기 아가씨.!! 나 좀 봐요
무슨 일이세요 아주머니?!
이번에 우리 바깥 양반이 돈을 크게 날려먹어서 말야. 내가 지금 꼴이 말이 아니야
아 네. 혹시 그럼 어떤 건으로 찾아오신 걸까요.?
본론만 말하자면 혹시 돈 좀 빌려줄 수 있을까??
저희가 불우한 이웃분들을 돕는 단체인 건 맞지만 다짜고짜 오셔서 이렇게 대뜸 돈을 달라고 하시는 건 아닌 것 같아요.
아니 내가 자식이 있어 손주가 있어!! 돈 빌릴 데가 없어서 이렇게 내 발로 직접 찾아온 거 아냐. 한 몇십만원이라도 빌려줘봐 좀.
저희가 아주머니를 도와드릴 수 있는 방법을 찾아보긴 하겠지만 지금 당장은 어려우실 것 같아요.
아니 여기 무슨 서비스가 이따위야?! 내가 세상 사람들한테 여기는 서비스가 엉망이라고 까발리면 좋겠어 어?! 
우선 목소리 좀 낮춰주세요.!","そこのお嬢さん！！ 僕を見てください
どうされましたか おばさん？！
今度うちの主人がお金をたくさんふいにしてしまって。 僕が今、ひどい格好だよ
あ、はい。ではどのようなご用件でしょうか？
本題だけ言うと、もしかしてお金を貸してくれないかな？？
私たちが恵まれない隣人を助ける団体であることは事実ですが、いきなり来てこのようにいきなりお金をくれと言うのではないようです。
いや、私に子供がいるの、孫がいるの！！ お金を借りるところがなくて、こうやって私の足で直接訪ねてきたんじゃないの。 約数十万ウォンでも貸してくれ。
私たちがおばさんを助けることができる方法を探してみますが、今すぐは難しいと思います。
いや、ここで何のサービスがこんなものなの？！ 私が世の中の人たちに思うサービスがめちゃくちゃだと暴けばいいのに、え？！
まず声を下げてください！"
820,3335,갈취 대화,"야 형이 돈이 없어서 그런데 돈 좀 내놔라
아니 그러지마세요
이놈이 내놓으라 할때 내놔
죄송해요
아니 뭐 이런 거지가 다 있어? 야 안되겠다 너 이놈 시계라도 내놔라
아니 돈없는데 왜 또 뺏어요 제발 그만해 주세요
나 이대론 못돌아가 가진거 다 내놔!
그만해 주세요
어쭈 돈은 없는데 부모님 신용카드를 빌리고 있었구나
저 이제 가도 되죠
아니 넌 따라와 니가 부모한테 말해서 부모님 신용카드 분실신고를 하면 나 카드 사용 못하니까
저 가고 싶어요 제발","おい、僕はお金がないから お金を出せよ
いや、やめてください
こいつが出せと言う時に出せ
ごめんなさいね
いや、こんな乞食がいるの？ いや、ダメだ あなた この時計でも出せ
いや、お金がないのに なんでまた奪うんですか どうかやめてください
私このままでは戻れない、持っているものを全部出せ！
やめてください
お金はないのに親のクレジットカードを借りていたんだ
僕はもう行ってもいいですよ
いや、君はついて来て。君が両親に言って両親のクレジットカードの紛失届を出したら、私はカード使えないから
僕、行きたいです。お願いだから"
