,idx,class,conversation,Augmentation
796,3214,직장 내 괴롭힘 대화,"김과장 이리 나와.
네.?
회사일이 우습나?
아니요.
여기가 안이지 그럼 밖인가?
으음.
똑바로 안보나 ? 사람이 말을하면 쳐다봐야하는게 상식 아닌가?
알겠습니다.
어? 어디서 꼬라봐?
죄송합니다.",
797,3218,직장 내 괴롭힘 대화,"정 과장님
왜?
다름이 아니라 저 부모님이 아프신데 간호 할 사람이 저밖에 없어서 휴가를 써야 할 것 같습니다.
부모님이 아프시면 간병인을 쓰면 되지 않나.
그래서 자식이 옆에 있어야 조금이라도 도움이 될 것 같아서 그렇습니다.
안돼. 내가 누누이 경고했지 집안일을 회사로 가져오지 말라고.
집안일이긴 하지만 부모님 일인데 어떻게 안될까요.
일이라도 잘하면 몰라 노사원 봐. 안시켜도 딱딱 자기 할 일 하잖아. 하사원은 매일 빠질 궁리만 하고 있지?
죄송합니다. 열심히 더 열심히 하겠습니다.
오늘 일은 못들은 걸로 하겠네.","정씨
왜요?
부모님이 아프신데 저만 돌봐드릴 수 있어서 휴가를 내야 할 것 같아요.
부모님이 아프면 간병인을 이용해도 되지 않을까요.
그렇기 때문에 아이가 옆에 있으면 도움이 될 것 같습니다.
아니요, 집안일을 일터로 가져가지 말라고 반복해서 경고했습니다.
집에 관한 것이지만 부모님에 관한 것이니 어떻게 해야 할까요.
일을 잘 하면 알 수 없습니다. 노사 직원들을 보세요. 그들은 당신이 하지 않아도 해야 할 일을 합니다. 항상 직원을 놓칠까 봐 생각하죠?
죄송합니다. 더 열심히 하겠습니다.
오늘 무슨 일이 있었는지 못 들은 것으로 하겠습니다."
798,3224,직장 내 괴롭힘 대화,"아오 진짜 김대리 일을 똑바로 안해?
죄송합니다 과장님.
됐어 니가 그러니까 승진을 못하는거야 대가리가 제대로 안 굴러가니까
대가리는 말이 심하신거 아닙니까
니가 일 이따위로 해놓은건 안 심하고? 회사가 얼마나 피해를 입었는지 아냐?
죄송합니다.
생긴 꼬라지부터가 맘에 안들어 일 못하게 맹하게 생겨서는 쯔쯔
김대리 그냥 사과하고 끝내 
다 제잘못입니다 죄송합니다 다시는 안 그러겠습니다.
그냥 사표내 제발 꼴도 보기 싫으니까","정말 일을 제대로 하지 않나요, 김 대리?
죄송합니다, 추장.
괜찮습니다. 그렇기 때문에 머리가 제대로 작동하지 않아 승진할 수 없습니다
너무 많은 말을 하는 것 같지 않나요
무슨 짓을 했든 상관없다고요? 회사가 얼마나 피해를 입었는지 아세요?
죄송해요.
보이는 모습이 마음에 들지 않고 너무 치열해 보여서 일할 수 없습니다
미스터 김, 그냥 사과하고 끝내세요
모두 제 잘못입니다. 죄송합니다. 다시는 그렇게 하지 않겠습니다.
그냥 사직해 주세요. 당신을 보고 싶지 않아요"
799,3225,직장 내 괴롭힘 대화,"김대리 내일까지 보고서 작성해
내일은 토요일인데요
그래서? 지금 시급한 상황인데 주말?
죄송합니다
나도 나와서 일하네
그렇지만 친구 결혼식이라서요
그럼 보고서를 오늘까지 내던지
그건 어렵습니다
회사가 먼저니까 무조건해
알겠습니다
가봐","미스터 김, 내일까지 보고서 작성하기
내일은 토요일
그래서? 지금 당장 긴급합니다. 주말?
죄송해요.
저도 여기서 일하고 있습니다
하지만 친구의 결혼식입니다
그런 다음 오늘까지 보고서를 제출할 수 있습니다
어렵습니다
회사가 우선이니 무슨 일이 있어도 그렇게 하세요
그렇군요.
말씀 계속하세요"
800,3226,직장 내 괴롭힘 대화,"아니 안대리 일을 왜 그 따위로 밖에 못해
안대로 또 사고쳤나? 일처리 똑바로 안할거야!
죄송합니다. 부장님
능력이 없으면 일을 하질 말던가
저런 놈한테 월급이나 주고 세상 참 좋네
에이 안대리 하는게 하루 이틀인가요? 진정하세요
저걸 진짜 자를 수도 없고",
801,3232,직장 내 괴롭힘 대화,"야 넌 이런것도 하나 제대로 못하냐?
죄송합니다 대리님
역시 이래서 지잡것들은 들이면 안돼
죄송합니다.
에휴 할 줄 아는게 뭐냐
열심히 하겠습니다.
머리가 나쁘면 공부라도 해라
네 죄송합니다.
걍 구석에 있어
네 죄송합니다.","야, 이것도 제대로 못하나요?
죄송합니다, 대리님
그렇기 때문에 물건을 넣으면 안 됩니다
죄송해요.
어떻게 해야 하는지 알아요
열심히 노력할 것을 약속합니다.
똑똑하지 않다면 적어도 공부는 해야 합니다
알았어, 미안해요.
바로 모퉁이에 있습니다
알았어, 미안해요."
802,3236,직장 내 괴롭힘 대화,"김간호사 원장실로 잠깐 오세요.
네. 원장님.
김간호사 업무 시간에 뭘 그렇게 다른 일 하느라 바쁜가?
네? 무슨 말씀이신지.
내가 그 동안 말안하고 지나가면 안그러나 해서 참은 건데 맨날 로 개인 업무 보지 않나?
네? 저는 개인업무를 보는게 아닌데.
단 한번도 개인업무를 보지 않았다는 건가? 우리 로비에 있는 거 모르고 있었나?
아니요.그건 환자들의 안전과 보안을 위해 설치되어 있다는 걸로 압니다.
그건 당연한거고 내가 직원들 급여줘가면서 고용했는데 내가 고용한 시간에 다른 짓을 하면서 시간 떼우는 것까지 봐줘야하나?
죄송합니다.주의하겠습니다.
이런 식으로 하면 앞으로 더 주의 깊게 주시할 수밖에없네.","잠시 김 간호사 사무실로 오세요.
네, 알겠어요.
김 간호사 사무실 근무 시간에 다른 일을 하느라 왜 그렇게 바쁘세요?
뭐? 무슨 뜻이죠.
아무 말도 없고 통과도 안해서 참았는데 항상 개인적인 업무를 하지 않나요?
뭐? 개인적인 일을 하는 게 아닙니다.
저희가 로비에 있는 거 모르셨나요?
아니요, 환자의 안전과 보안을 위해 설정된 것으로 알고 있습니다.
분명하고 그들이 저를 위해 돈을 지불하는 동안 고용한 것이지만, 제가 고용한 시점에 다른 일을 하는 데 시간을 할애하는 것을 지켜봐야 할까요?
죄송합니다. 조심하겠습니다.
이런 식으로 하면 앞으로는 더 주의 깊게 지켜볼 수밖에 없습니다."
803,3240,직장 내 괴롭힘 대화,"박대리
점심시간까지 이거 다해놔
이걸 다요?
응
그건 좀.
못한다는거야?
오늘까지 할께요
안돼
왜 매번 점심도 못먹게 이시간에만 일을 주시나요
그건 박대리 능력부족이지 그럴시간에하겠다","박씨
점심시간까지 완료하기
이 모든 것?
네.
그건 좀.
할 수 없다는 말씀이신가요?
오늘까지 할께요.
못해요
점심도 못 먹게 왜 항상 이 시간에 일을 주나요
그것만으로는 충분하지 않습니다. 그때 하겠습니다"
804,3244,직장 내 괴롭힘 대화,"김대리 임마 너 실수좀 작작해
죄송해요
죄송하다는 말만 하면 끝이니
죄송합니다
나 참.어이가 없네
앞으로 진짜 조심할께요
맨날 같은 소리.그만좀해
죄송합니다 같은 실수 안하겠습니다
한 번만 더 내입에서 똑같은 소리나오게 해봐
네 알겠습니다",
805,3248,직장 내 괴롭힘 대화,"이번 신입 좀 맘에 안들어요
그치 김대리도 별로지? 회사에 밝은 옷 하고는
그니까요. 오냐오냐하니까 자기가 뭐라도 된줄알고
안녕하십니까! 외근 다녀왔습니다.
응그래 근데 자기 셀럽이야?
앗 아뇨 왜그러시는지.
좀 눈에 거슬리네.
넵?
아니.자기 옷이 좀 밝고 화려해서 눈에 띄고 그러네?
네? 무슨 문제라도.
아냐이쁘다고 그 시간에 일하면 더 좋지만","이 초보자는 마음에 들지 않습니다
김 선생님도 좋아하지 않죠? 직장에서 밝은 옷을 입으면
알아요. 그는 자신이 무언가라고 생각했습니다
안녕하세요! 저는 외근을 나갔습니다.
예, 하지만 유명인이신가요?
오, 안 돼요. 왜 그러시나요.
약간 눈살을 찌푸리게 합니다.
뭐라고요?
아니요. 옷이 밝고 화려해서 눈에 띄는 건가요?
뭐? 아무 문제 없습니다.
아니요, 그 시간에 일하는 것이 더 좋습니다"
806,3252,직장 내 괴롭힘 대화,"낼도 나올수있지
부장님 어제도 열시까지했는데요
그정도는 당연하지
근데 낼은 집안에행사가.
그럼 이 리포터 누가하나
집에서 해오면 안될까요
자료가 다르잖아
제가 다 가져가서 할수있습니다
자료하나라도 틀리면 누가 책임지나
네","나올 수도 있습니다
매니저님, 어제 10시까지 했습니다
물론이에요.
하지만 내일은 집에서 이벤트가 있습니다.
기자가 될 사람
집에서 할 수 없나요
데이터가 다릅니다
모두 가져갈 수 있습니다
실수의 책임이 있는 사람
좋아요."
807,3257,직장 내 괴롭힘 대화,"출산일이 언제라고? 
과장님 3달 남았어요
복직은 언제 할건데? 
네? 출산휴가 3개월 쉬고.
세상 좋아졌다 우리땐 한달이었는데!
.죄송합니다
설마 육아휴직도 쓴다는건 아니지?
.생각중입니다
자기 쉬는만큼 우리가 힘들어진다는것만 알아둬
네.명심하겠습니다","생년월일은 언제인가요?
과장님, 이제 3개월 남았습니다
언제 다시 출근할 예정이신가요?
뭐? 출산 휴가를 3개월간 쉬세요.
세상이 더 좋아졌습니다. 한 달 전의 일입니다!
죄송해요.
육아 휴직한다고 말씀하신 건 아니죠?
생각 중입니다
쉬는 만큼 우리는 힘든 시간을 보낼 것입니다
네, 명심하겠습니다"
808,3262,직장 내 괴롭힘 대화,"팀장님. 저 드릴 말씀이 있습니다.
네네. 말씀하세요.
점심을 먹고. 체한 건지.몸이 안좋아서. 오늘 혹시 오후에 조퇴 가능할까요?
네? 뭐라구요? 아니 무슨 그런 얘기를 당일에 해요?
점심먹을 때는 괜찮았는데. 갑자기 몸이 너무.안 좋아져서요.죄송합니다.
소영씨 회사 혼자다녀요? 아니 다른 직원들한테 무슨 민폐야. 정말
죄송합니다.제가 내일와서 밀린 업무는 바로 처리하겠습니다.
오늘해서 오늘 정리해야하는 일을 내일와서 한다고 얘기가 달라져요?
얼마 전에.다른 분은.일정 생기셔서.당일에도 반차사용하시고.
그게 지금 할 소리에요? 지금 내가 소영씨를 차별한다 뭐 이런거에요? 웃겨 진짜. 업무를 끝내고 가던지 하세요!
그럼 병원이라도 다녀오겠습니다.
업무 시간에? 하. 진짜 이기적이네요. 그럼 그 시간은 무급으로 뺄테니까 그러던지 알아서 해요! 바빠죽겠는데 정말.","팀장님, 드릴 말씀이 있습니다.
네, 네. 계속하세요.
점심을 먹었습니다. 체했나 봐요. 몸이 안 좋아요. 오늘 오후에 일찍 나가도 될까요?
뭐? 뭐? 왜 그날 그렇게 말하나요?
점심에는 괜찮았는데 갑자기 너무 아파서요. 죄송합니다.
소영 씨는 회사에서 혼자 일하시나요? 아니요, 다른 직원들을 괴롭히지 마세요. 정말
죄송합니다. 내일 바로 와서 밀린 업무 처리하겠습니다.
내일 와서 오늘 정리해야 할 일을 하겠다고 말하는 것은 다른가요?
얼마 전까지만 해도요. 다른 사람이 스케줄이 있습니다. 같은 날에도 반나절을 사용하세요.
그렇게 말할 건가요? 소영이를 차별한다는 건가요? 너무 웃겨요. 그냥 일 끝내고 가세요!
그럼 병원에라도 가보겠습니다.
근무 시간에? 하. 너무 이기적이네요. 그러면 무급으로 그 시간을 빼줄 테니 원하는 대로 하세요! 정말 바빠요."
809,3263,직장 내 괴롭힘 대화,"우리 신입이 이번 대회에서 1등 했어요.
축하해요.
감사합니다.
그런 의미로 오늘 신입이 한턱 쏩니다
네? 저 그런적 없는데요? 부장님?
원래 이런날엔 신입이 쏘는거지. 한우로 기대할게요
아니. 부장님 이건 아닌거 같아요.
머라고? 부장이 말하는데 어디 토를 달아 좋은날 기분나쁘게 하지말고 그런줄 알어. 나 때는 그게 당연한거였어.
부장님. 그래도 저한테 선택권을 주셔야지요.
우리 신입은 회사온지 얼마나 되었다고 다시 나가고 싶어?
그런 뜻은 아닌데요. 차라리 저한테 의견을 물어보면 어떻겠냐는 말이였는데.
의견을 물어봐? 그럼 생각이 있다는 거였네 한우로 기대할게 우리 팀 막내
아. 부장님 저는 못 사드릴 것 같습니다.","이번 대회에서 신입이 1위를 차지했습니다.
축하해요.
감사해요.
그런 의미에서 오늘은 초보자가 여러분을 대접할 것입니다
뭐? 그런 적이 없다고요?
이런 날은 신인들이 대접해야 합니다. 저는 한국 소고기를 기대하겠습니다
아니요, 이건 아닌 것 같습니다.
뭐? 총괄 매니저가 좋은 날에 토하지 말고 기분 나쁘게 만들지 말라고 말합니다. 저에게는 당연한 일이었죠.
총지배인님, 아직 저에게 선택권을 주어야 합니다.
신입 사원이 출근한 지 얼마나 지났는데 다시 나가고 싶으신가요?
그런 뜻이 아닙니다. 그냥 의견을 물어본 것뿐입니다.
의견을 묻습니다? 그러면 아이디어가 있다고 하셨는데요. 저는 한우를 기대하겠습니다. 우리 팀원 중 막내가
H. 제가 사드릴 수는 없을 것 같습니다."
810,3272,직장 내 괴롭힘 대화,"너는 보고서도 제대로 못 쓰면서 회사에 왜 들어왔는지 모르겠어
죄송합니다
프로젝트 끝날때까지 야근하면서 보충해
저녁에 다른 일이 있어서 어렵습니다
일을 이렇게 못 하는데 다른 일을 하겠다고?
죄송합니다
암튼 죄송하면 무급으로 야근하면서 일 마무리 해
근무시간에 제대로 처리하겠습니다
무슨 말대꾸야 하라면 해 일도 더럽게 못 하면서
알겠습니다","제대로 된 보고서도 못 쓰니 왜 입사했는지 모르겠습니다
죄송해요.
프로젝트가 끝날 때까지 초과 근무를 통해 이를 보완합니다
저녁에 다른 일이 있어서 어렵습니다
이렇게 일할 수 없는데 다른 일을 하겠다고요?
죄송해요.
어쨌든 미안하다면 무급으로 초과 근무를 하면서 일을 마무리하세요
근무 시간 동안 제대로 관리하겠습니다
무슨 말을 하는 건가요? 해일을 더럽히면 안 됩니다
그렇군요."
811,3273,직장 내 괴롭힘 대화,"자 여러분 다들 주목 해주세요. 김지원씨는 앞으로 나오시고!
네? 저요?
그래 그래. 자네. 내 도저히 혼자만 알고 있을 수가 없어서 말일세.
무슨 일이신지.
지금 3개월째 영업실적 0. 참 이 것도 대단한 거 아닌가?
.죄송합니다.요즘 일이 잘.
입사 때부터 지금까지 한 건도 제대로 따 온게 없다.하 이거 참 이 것도 능력이라면 능력일텐데 말야. 허허
앞으로 더 분발하겠습니다.
어째 우리 팀 분위기가 전체적으로 다운되나 했더니 다 지원씨 덕분인가. 앞으로도 계속 이렇게 분위기 유지시켜주게나.
죄송합니다. 하지만 저도 최선을 다해서.
최선을 다해서 이렇게 3달 유지 했다 이건가? 참 여러분 다 박수 한 번 쳐줍시다.",
812,3278,직장 내 괴롭힘 대화,"대리 일 열심히 안해!?
 제 나름대로 열심히 했습니다.
 이게 열심히 한 거야? 이게 대리 최선인가?
 아 아닙니다.
 너가 성적 못내면 나도 피해 받는 거 알지?
 아 죄송합니다. 더 열심히 하겠습니다.
 계속 이런식으로 하면 내년에 승진은 없어.
 네 알겠습니다.
 아 아니지 계속 이런식이면 승진은 커녕 잘릴 수도 있어.
 네 열심히 하겠습니다.","대리인으로서 열심히 일하지 않나요?
최선을 다했습니다.
열심히 일했나요? 이게 최선인가요?
아니에요.
좋은 성적을 받지 못하면 나도 상처받는 거 아시죠?
아, 죄송합니다. 더 열심히 하겠습니다.
계속 이렇게 하면 내년에는 프로모션이 없습니다.
네, 알겠습니다.
아니요, 계속 이렇게 하면 승진은커녕 해고당할 수도 있습니다.
네, 최선을 다하겠습니다."
813,3282,직장 내 괴롭힘 대화,"김대리 주말에 뭐해
 가족끼리 오랜만에 밥먹기로 했습니다
 아니 가족은 매일 같이 밥먹으면서 뭘 오랜만에 먹어
 나가서 외식 맛있는거 먹으려고 합니다
 에이 그건 나중에 먹고 주말에 너네 동기들이랑 모여서 다음주에 있을 워크샵때 춤공연 한번 논의해봐
 아 춤이요?
 아니 몇번을 말해야 알아듣는거야? 그래 춤말이야 춤
 워크샵때 그런 행사가 있는지 처음 들었는데요?
 지금 딱 떠올라서 말한거야 사장님도 오시는데 춤추고 그러면 분위기도 살고 좋지 않겠나
 그래도 주말에 선약이 있는데 회사일로 미루기는 어려울 것 같습니다
 자네 내년에 승진 대상이지 않나? 어떻게 처신해야할지 잘 생각해봐
 네.알겠습니다.동기들과 말해보겠습니다.",
814,3285,직장 내 괴롭힘 대화,"정선생님 오늘 견학가는 날인거 알죠?
네 유선생님. 알고 있습니다.
비상약이랑 비상연락망 챙겼어요?
가방에 챙겼습니다.
그래요. 인원수 체크하고 나가도록 해요.
네.
정선생 지금 가방을 옆으로 매면 어떡해요? 아이들 케어는 어떻게 하려고 가방을 옆으로 매는거예요 그건 기본이잖아요! 제가 언제까지 신경써야해요?!
죄송합니다.
기본적인 것 좀 지켜요 정선생.
네.","정 선생님, 오늘 현장 학습의 날인 거 아시죠?
네, 유 대표님. 알고 있습니다.
응급 의약품과 응급 연락처를 가져 오셨나요?
가방에 넣었습니다.
알겠습니다. 인원을 확인하고 나가보겠습니다.
좋아요.
정 선생님, 이제 어떻게 가방을 옆으로 묶을 수 있나요? 어떻게 아이들을 돌볼 수 있나요? 그건 기본입니다! 얼마나 주의를 기울여야 하나요?!
죄송해요.
기본은 지켜주세요, 미스터 정.
좋아요."
815,3288,직장 내 괴롭힘 대화,"야 나 바쁘니깐 너가 이것좀해
이건 제 일이 아닌데요
예전에 했던일이잖아 시키면 좀해
지금은 제 일아니고 저도 바빠요
선배가 우습냐 앞으로 회사 다니기싫지?
선배님이 하면 되잖아요
난 외근 나가야 되니깐 갔다올때까지 해놔
그럼 제 업무는 언제합니까
그건 내 알바 아니고 내꺼부터 해라
너무하세요
회사 오래다니고 싶으면 닥치고해","야, 나 바쁘니까 네가 이렇게 해줘요
이건 제 일이 아닙니다
예전에 한 적이 있습니다. 물어보기가 좀 이상합니다
지금은 제 일이 아니며 저도 바쁩니다
당신은 재미있어요? 앞으로 일하고 싶지 않죠?
당신은 할 수 있어요.
밖에서 일해야 하니 돌아올 때까지 하세요
그럼 제 작업은 언제 끝날까요
그건 제 아르바이트가 아닙니다. 제 일부터 하세요
너무하세요.
오랫동안 일하고 싶다면 입을 다물고 일하세요"
816,3290,직장 내 괴롭힘 대화,"김과장 이런말 오해없이 들어
네 부장님
김과장은 회장님 옆에서 있는 사람이니 단정해야지
네 맞습니다.
머리 스타일 바꿔봐
어떻게요
긴머리 치렁치렁 하니까 커트해
묶고 다니는데요
암튼 잘라
알겠습니다",
817,3294,직장 내 괴롭힘 대화,"송대리 말이야 권대리랑 뭔가 이상하지 않아?
권대리 뿐이야? 김대리한테도 장난아니야
회사에 입고 오는 꼴 하고는. 가슴 크다고 자랑하는거야 뭐야
분명 김대리랑 잤을걸? 남자들은 대체 저게 왜좋다나 몰라
그러게 완전 술집여자같이 생겼건만 뭐가 이쁘다는거야
실적 위주 성과위주는 무슨. 이번 승진도 과장이랑 한번 자고 한게 뻔해
미래 송대리 남편도 불쌍해. 저런 창녀인지 모를거 아니야
진짜 짜증나서 오늘 보고서 늦게 갖다줬지롱 아마 꽤나 애먹었을거야
어우 나는 근처에 가기도 역겹더라. 송대리 없는 회식 있었으면 좋겠네
갈까? 이참에 톡방도 새로파고 
좋다좋다","권 대리에게 뭔가 문제가 있다고 생각하지 않으세요?
권 씨만 그런 건가요? 김 씨에게 농담이 아닙니다
출근할 때 입는 것처럼요. 큰 가슴 자랑하는 건가요
김 씨와 함께 잤을 겁니다. 남자들은 그게 뭐가 좋은지 모릅니다
네, 술집 여자처럼 보이지만 그녀의 장점은 무엇입니까
성과 지향적 성과 지향적? 이번 프로모션은 확실히 매니저님과 잤습니다
미래의 남편 송대리에게 미안한 마음이 듭니다. 그는 그녀가 그런 매춘부인지 모릅니다
정말 짜증나서 오늘 늦게 가져다줬어요. 꽤 힘들었을 것 같아요
아, 근처에 가는 것이 역겨워요. 송대리가 없는 회식이 있었으면 좋겠어요
갈까요? 새로운 채팅방을 판매합니다
좋다, 좋아요."
818,3298,직장 내 괴롭힘 대화,"야 신규. 
네? 저 부르셨어요?
네? 지금 너 말고 신규가 또 있냐?
. 
야 됐고. 신규가 빠져가지곤 오늘 나이트 간식 준비 하라는 거 못들었어?
못 들었는데.
아? 똑바로 말해. 여기가 고등학교인줄 알아? 못들은거야 안들은거야? 오늘 간식 어떡할건데?
죄송합니다. 
죄송한게 아니라 해결 방안을 말해보라고
지금이라도 편의점 내려가서 사올게요.
야 지금 내가 편의점 음식 먹을 짬밥이니?",
819,3300,직장 내 괴롭힘 대화,"자네는 회사 놀러다니나?
무슨 말씀이신지.
맨날 그렇게 꾸며입고 화장할 시간에 일을 어떻게 해야할지 고민해보는게 어떤가
제 업무에 문제가 있는 건가요?
단 한 번도 마음에 든적이 없는데 문제가 있는 수준이라고 할 수가 있나
어떤 점이 문제인지 말씀해주시면.
그냥 자네가 우리 팀에 들어온 순간부터가 문제라고 생각하는데 
아니면.제가 다시 배우도록 하겠습니다.
지금 여기 한가한 사람이 자네말고 또 있나? 다들 일하기 바쁜데 누가 자네를 가르치나. 그렇게 독립성이 없어서 도대체 무슨 사회생활을 한다는건지
저는. 배운대로 열심히 하고 있다고 생각하는데.
그럼 자네를 가르친 사람이 문제라 이건가보군. 그럼 둘 다 잘못이겠구만. 뭐 둘다 우리팀에서 나가고 싶다는 건가?","직장에서 어울리나요?
무슨 말이에요.
항상 그렇게 차려입고 화장할 때 무엇을 해야 할지 고민하는 이유는 무엇인가요
제 업무에 문제가 있나요?
좋아한 적은 없지만 문제가 있다고 말할 수는 없습니다
무엇이 문제인지 말씀해 주시면 감사하겠습니다.
우리 팀에 들어온 순간부터 문제라고 생각합니다
아니면. 다시 배우려고 노력하겠습니다.
여기서 한가한 사람 또 있나요? 다들 일하느라 바쁘니까 누가 가르쳐주나요? 그렇게 독립적인데 무슨 사회생활을 하고 있나요
배운 대로 열심히 하고 있는 것 같습니다.
그렇다면 당신을 가르친 사람의 문제일 것입니다. 그렇다면 둘 다 당신의 잘못입니다. 둘 다 우리 팀에서 벗어나기를 원한다는 뜻인가요?"
820,3304,직장 내 괴롭힘 대화,"저 자식 식판에 밥 푸는 거 봐라. 무식한 거 봐.
옛날에 태어났으면 딱 머슴할 놈이라니까.
뭐야? 저 자식 여기로 오는 거야?
아 씨 밥 맛 떨어지게.
맛있게 드세요.
뭐래. 다 먹었어?
좀 남았는데.
그만 먹고 나가자. 누구처럼 일도 더럽게 못 하면서 밥이나 축내는 사람처럼 보이겠다.
회사에 그런 법 있었으면 좋겠다. 일 못하면 밥도 못 먹게 하는 그런 거.
근데 그런 놈은 눈치가 없어서 그런 법이 있어도 무식하게 밥 엄청 퍼서 먹을걸.
맞아. 앞에서 지 욕하는데도 눈치가 없어서 지 얘기 아닌 줄 알거야.","접시에 밥을 섞는 것을 보세요. 무지한 것을 보세요.
과거에 태어났다면 주저할 수밖에 없었을 것입니다.
뭐? 여기로 오나요?
오, 이런. 밥맛이 안 좋아지겠다.
맛있게 드세요.
뭐? 다 드셨나요?
조금 남았습니다.
그만 먹고 여기서 나가요. 다른 사람처럼 더러운 짓을 하지 못하면서 그냥 먹고 먹는 사람처럼 보일 것입니다.
직장에 그런 법이 있었으면 좋겠어요. 일할 수 없으면 식사를 할 수 없는 것.
하지만 그런 사람은 눈치가 없기 때문에 그런 법이 있어도 밥을 무지하게 많이 먹습니다.
그렇죠. 제가 여러분 앞에서 욕할 때 너무 눈치가 없어서 그런 얘기를 안 한다고 생각하실 겁니다."
821,3314,직장 내 괴롭힘 대화,"씨. 어제 과장님이 시킨 보고서 다 작성했어?
아니요.아직 다 못했습니다.
아이고 시킨건 빨리 빨리 해야지 왜 이렇게 느려 터졌나
 그러게요. 씨 얼른 그거 작성이나 해요. 지금 이렇게 커피 마실 시간이 있나.
아.네. 막히는 부분이 있어서 그러는데 선배님이 조금 도와주실 수 있으실까요?
지금 나한테 씨 일 대신 해달라는거야?
아.그게 아니라 제가 모르겠는 부분이라 .혹시 조금 도와주실 수 없는지 해서요.
씨. 너무 뻔뻔한거 아닌가? 요즘 친구들은 너무 당당하다니까.뻔뻔한건지 당당한건지.원
씨. 예전엔 자기일은 자기가 다 하고 윗사람일도 가져다 아랫사람이 대신했어.
네.죄송합니다.",
822,3315,직장 내 괴롭힘 대화,"이대리 이번 야유회 미참석이라며 ?
아 네 부장님. 죄송합니다. 집에 일이 좀 있어서요.
그래 ? 저번에도 집안 일이라며 안 오지 않았나?
네. 아무래도 야유회이 주말이다 보니.집안 행사와 겹치는 일이 많네요. 죄송합니다.
아니 뭐 그럼 평일에 야유회를 하고 주말에 업무보러 출근하라면 할텐가?
네?
매번 주말마다 하는 야유회도 아니고 몇 개월에 고작 두세달에 한 번 있는 자리를 빠지고 싶나?
아.아닙니다. 일정이 매 번 꼬여서 죄송합니다. 다음에는.
곧 승진평가 있는 거 알고 있나 자네?
네?.네. 압니다. 이 번 일정 수정하여 야유회 참여하도록 하겠습니다.
무리할 건 없지만 자네가 판단 잘 할거라고 믿네.","이 씨, 이번 피크닉에 참석하지 않았다고 들었습니다?
아, 네, 알겠습니다. 죄송합니다. 집에 일이 좀 있어서요.
정말요? 지난번에는 가족에 관한 일이라 오지 않으셨나요?
네. 피크닉이 주말이라 집에서 하는 행사와 겹치는 부분이 많습니다. 죄송합니다.
그렇다면 평일에는 피크닉을 가고 주말에는 출근하라고 하면 하시겠습니까?
뭐라고요?
주말 피크닉을 두세 달에 한 번만 놓치고 싶으신가요?
오, 아니요. 매번 일정이 혼란스러워서 죄송합니다. 다음에는요.
곧 승진 평가가 있다는 사실을 알고 계신가요?
뭐? 네, 알아요. 일정을 변경하고 피크닉에 참여할 거예요.
과하지는 않다고 생각하지만 판단을 잘하실 것이라고 확신합니다."
823,3325,직장 내 괴롭힘 대화,"아오 어디서 썩은 냄새가 나냐 야 창문 열어 토나오겠네.
그러네요 자꾸 어디서 썩은 냄새가 나는지 나 원 참
야 너 안 씻고왔냐? 너한테 하수구 썩는 냄새나 야 얘 냄새 맡아봐 무슨 시체 썩고 있냐?
킁킁 아오 씨 야 너 씻고 다녀 집에서 물이 안 나와? 토악질 나오겠네
네.? 저 오늘 아침에 샤워하고 왔는데요.
그러면 그냥 어릴 때부터 나서 몸에 배었나봐 냄새가 아니면 너네 부모한테도 이런 냄새나냐? 유전인가
진짜 유전 인가봐요. 하수구 집안이네 완전 다 모이면 벌레 엄청 꼬이겠어
가족 얘기는 함부로 하지 마시죠
잘 씻고 다니면 니 부모 얼굴에 먹칠할 필요 없잖아 그리고 얻다 대고 계속 말대꾸야?
죄송합니다.
가정교육 못 받은거 티내내 니가 이러니까 욕 먹고 다니는거야. 상사한테 말대꾸야","아, 썩는 냄새가 어디서 나는 걸까요? 창문을 열고 토할 거예요.
맞습니다. 썩은 냄새가 나는 곳은 어디일까요
씻지 않았어요? 하수구 냄새가 납니다. 냄새를 맡으세요. 시체가 뭐죠?
냄새 맡아보세요. 가서 씻으세요. 집에서 물을 구할 수 없나요? 토할 거예요
뭐? 오늘 아침에 샤워했어요.
그러면 어렸을 때부터 익숙해졌나 봐요. 냄새가 아니면 부모님께 이런 냄새가 나나요? 유전적인 냄새인가요
정말 유전적인 것 같아요. 하수도 집입니다. 모두 모이면 벌레가 꼬일 것입니다
가족에 대해 이야기하지 마세요
잘 씻으면 부모님 얼굴에 얼룩을 묻지 않아도 되는데 계속 말대꾸를 하는 건가요?
죄송해요.
재택 교육을 받지 않았다는 것을 보여주기 위해 이런 행동을 하고 있기 때문에 비판을 받고 있습니다. 상사에게 말대꾸하는 것입니다"
