idx,class,conversation
4414,갈취 대화,"진다. 오늘 빵 심부름 안 할 거예요?
오, 철수. 오늘 점심은 아무 말이 없어서 맛있게 먹은 줄 알았어요.
진다의 쉬는 날은 언제인가요? 서둘러 가게에 가서 초콜릿 빵 5개를 구입하세요.
각각 5개씩? 그럼 돈을 주세요.
야, 진짜야. 상황을 잘 읽지 못한다고? 당연히 내 돈으로 사야죠. 집에 돈이 많아요.
저는 항상 심부름을 하기 위해 돈을 주었습니다.
아, 진짜. 야, 그냥 사서 먹을 테니 돈 좀.
며칠 동안 용돈을 받지 못해서 돈이 없습니다. 죄송합니다
제대로 된 결과가 나오지 않습니다. 가방을 뒤져야 하나요?
이런! 그건 제 수업료입니다!"
4415,갈취 대화,"지난번에 빌려서 잠시 사용한 노트북은 언제 주실 수 있나요?
왜요? 바로 사용해야 하나요?
당장 사용하지는 않겠지만 노트북이 필요할 때도 있죠?
태블릿을 사용할 수도 있지만 노트북이 왜 필요합니까?
태블릿이 필요하고 노트북이 필요합니다
떨어뜨려서 고장 났어요. 새 제품 구매
그렇다면 깨진 것을 돌려주세요. 일단 고칠게요
고장 나서 사용할 수 없다고 했잖아요. 못 믿겠어요
당신을 믿을 수 없는 것은 아닙니다
그럼 포기하고 새 집을 사세요. 집에 돈이 많지 않나요?"
4416,갈취 대화,"은지 씨, 이 보고서 정말 잘 쓰셨어요
고마워요, 며칠 밤을 새웠는지 모르겠어요.
아, 맞습니다. 하지만 이 과목을 전공하셨죠? 저는 이 과목을 전공했습니다.
아 정말요? 다를 수 있나요?
같은 내용의 수업이지만 전공 수업과 교양 수업이 있습니다.
정말 힘들겠군요.
그래서 당신의 보고서를 제 보고서로 교환해도 될까요?
어? 무슨 뜻이에요?
아니요, 그냥 달라는 게 아니라 저보다 더 잘 쓰신 것 같은데 저는 전공을 했기 때문에 좋은 성적을 받아야 합니다.
하지만 맞습니다. 어떻게 드리면 될까요? 아니요.
친구들에게 부탁해요. 지난번에 저한테 3만 원 빌렸잖아요. 당장 갚지 않을 거라면 이걸 주세요."
4417,갈취 대화,"이봐, 뭔데요?
뭐라고요?
날 때렸나요?
죄송해요.
미안해요, 그게 다예요? 보상을 해야겠죠?
죄송합니다. 이번 한 번만 봐주세요.
문제없습니다. 돈이나 은행 계좌를 이체하기만 하면 됩니다.
돈이 없어요. 학원비를 내야 합니다.
그건 당신의 상황입니다. 계좌에 많은 돈이 있습니다. 감사합니다.
아니요, 돌려주세요."
4418,갈취 대화,"원후, 가게에서 당신 이름으로 크레딧을 넣었습니다
?? 무슨 일이신가요? 매장에서 사지 않을 겁니다
친구 사이에서 인정을 받자
정말 돈이 없기 때문입니다
그냥 묻는 것이 아니라 갚아드리겠습니다.
지난번에 신용카드로 결제했습니다.
왜 그렇게 사소하게 굴어요?
그렇지만.
정신을 차리려면 손을 봐야 하나요?
.마지막 하나야."
4419,갈취 대화,"이번 주에 용돈을 모두 주세요. 방과 후 여자친구와 오토바이를 타고 부산에 가야 합니다.
부탁합니다. 이것은 엄마가 주신 용돈입니다. 문제집과 학원비를 지불해야 합니다.
아, 그건 아르바이트가 아닙니다. 지금 주세요.
이번만. 다음에 꼭 드리겠습니다.
3년 동안 팔지 않으면 10원당 1달러입니다. 10.9.
알았어요! 지금 꺼내겠습니다. 제발 때리지 마세요.
그를 보세요. 그는 돈이 많습니다. 문제집과 학원비를 지불할 돈이 훨씬 더 많을 것입니다. 농담하는 건가요?
오, 안 돼요! 그런 거요 용서해 주세요.
이 역겨운 범죄에 대비해 다음 주에 두 배의 금액을 준비해 주세요. 그렇지 않으면 남은 돈이 없다는 것을 알고 있습니다.
알았어요. 제발 그만 때려요!"
4420,갈취 대화,"정말 오랜만입니다. 새로운 것들이 많이 보입니다.
생일 선물로 받았습니다
좋아요. 여기저기서 선물을 받았어요. 제가 가장 좋아하는 것은 다음과 같습니다
아니요, 제거가 아니라 잠시 보관하는 것입니다
선물도 준비해요
제 것이 아닙니다. 드릴 수 없습니다
당신은 내 말을 이해하지 못합니다. 나에게 이것 또는 이것을 주었어야 했습니다
우리 가족 세대부터 세대까지 있기 때문에 그렇게 할 수 없습니다
둘 중 하나를 선택하세요. 둘 다 가져갈게요
못해요."
4421,갈취 대화,"휴대폰을 사야 하는데 휴대폰 비용을 지불하지 않아서 구매할 수 없습니다
오, 피곤하실 겁니다
지금 미납금을 납부해야 하는데 100만 원만 빌려주실 수 있나요?
그 큰 돈이 어디에 있는지 모르겠습니다
회사가 잘려서 돈이 없습니다. 제발
돈이 없어서 미안해요, 제 월급 있잖아요
하지만 당신은 직업이 있습니다. 당신은 부모님과 함께 살고 있습니다. 저는 지금 힘들어요
지금 어떻게 그렇게 많은 돈을 벌 수 있을까요
당신은 부자입니다. 부모님께 물어보세요"
4422,갈취 대화,"저를 따라오세요. 조용히 따라오세요
뭐라고요?
조용히 나를 따라오렴, 이 자식아.
급하게 돈이 필요한데 빌려주실 수 있나요?
저는 없습니다. 자동차 요금만 있습니다.
그런 사람들이 그런 이야기를 하면 한 달치 자동차 요금이 나옵니다
정말 없습니다.
그냥 달라는 게 아니라 대출을 요청하는 거예요. 제가 어떤 반에 있는지 아시죠? 원한다면 다음 주에 제 반에 오면 됩니다
야, 그는 정말 눈치가 없어요. 그는 그것을 찾고 있습니다
진심이 아닌지 확인해 보겠습니다. 최근에 휴대폰이 나오지 않았나요? 방금 기억났어요! 휴대폰 좀 빌려주시겠어요? 정말 급하게 전화해야 해서요
어? 이거. 이거.
와, 전화도 빌려주지 않아요? 너무해요. 아이들에게 퍼뜨려야겠어요. 급하게 전화할 곳이 있는데 저를 데리러 와서 열어줬어요
그러지 마세요. 빌려줄 거죠? 곧 사용하고 돌려드리겠습니다"
4423,갈취 대화,"야, 돈 좀 빌릴게요
지난번에도 빌리지 않으셨나요
그게 마지막입니다
얼마예요.
내가 원하는 만큼, 내가 할 수 있는 한
지난번과 동일합니다
마지막 이야기를 계속하지 말고 좋은 말을 할 때 사용하세요
아직 술을 마시고 있기 때문입니다
나도 당신을 때리고 싶지 않습니다
그렇군요."
4424,갈취 대화,"환영해요
이 시간에 혼자 일하시나요?
사장님은 보통 저와 함께 있지만 사장님은 오늘 할 일이 있습니다!
잘됐군요.
뭐? 지금 뭐라고요
조용히 모든 것을 이 가방에 넣으세요
뭐? 뭐
당신은 내 말을 이해하지 못합니다. 금고를 열고 모든 것을 넣습니다
비밀번호를 몰라서 열 수 없습니다. 사실입니다
닥쳐요. 제가 모를까요? 비상 키 있잖아요. 그거로 열고 다 넣으면 됩니다"
4425,갈취 대화,"경수야, 내 은행 계좌에 돈을 입금하지 않으면 누드 사진을 배포하겠습니다
너무해요
그냥 입금하시겠습니까, 아니면 사진이 유출되어 지옥을 맛보고 싶으신가요?
돈이 없습니다. 제 사진을 보고 삭제해 주세요
경수 씨, 저희는 당신의 선택을 존중합니다. 결정하신 만큼 후회하지 않도록 하겠습니다
얼마나 지울 건가요
제가 알려드린 계좌번호로 100만원 입금해주세요
입금해드리겠습니다
3일 이내에 입금이 되지 않으면 눈에 띄지 않도록 꼭 배포하겠습니다
알겠습니다. 제 사진을 배포하지 마세요"
4426,갈취 대화,"내 친구, 당신의 운동화는 예뻐요
네, 엄마가 새것을 사주셨어요
며칠 동안 입어보고 다시 돌려드리겠습니다
아니요, 지난번에 바람막이를 빌려줬는데 돌려주지 않으셨어요
야! 저번에 미안하다고 했잖아. 이번에는 며칠만 신어보자. 내가 너의 학교 생활을 어렵게 만들어줄까?
아니, 이것은 그것과 같지 않아요.
10일 동안 착용하고 돌려드리겠습니다
이번에는 꼭 돌려줘야 합니다
좋아요, 운동화를 벗어보세요
알겠어요."
4427,갈취 대화,"야, 나 10,000원 줄 수 있어요?
어디에 사용할 건가요?
그런 거 묻지 말고 10,000원만 주세요
내가 당신을 무엇을 믿고 당신에게 10,000원을 주어야합니까?
담배값 10,000원 주세요
요즘 아이들이 무서운 줄은 모릅니다!
내가 좋은 말 할 때 빨리 주세요
야, 그냥 때려요
무슨 무말이? 내가 당신을 때리다니!
쫄깃한 식감을 주었어야 했습니다"
4428,갈취 대화,"처음 봐요. 예뻐요
어제 샀어요. 예쁘지 않나요?
비쌌겠죠? 비싸죠?
어? 네, 조금 비쌌어요. 하지만 왜 그럴까요?
아니요, 이것도 갖고 싶었습니다
그래서?
무슨 뜻인가요? 주세요
저는 이 제품을 비싼 가격에 구입했습니다.
그건 제 아르바이트가 아닙니다. 왜 돈을 지불하지 않나요?
엄마한테 혼날 거예요."
4429,갈취 대화,"성오, 죄송하지만 3만 원만 빌려주실 수 있나요?
죄송합니다. 이번 달에 돈을 많이 써서 빌려줄 수 없을 것 같습니다
얼마 전에 월급이 들어왔어요. 무슨 소리예요?
임대료를 지불하고 신용카드를 지불할 여유가 없습니다
적어도 3만 원은 있지 않을까요?
하지만 비상 자금으로 보관할 것입니다
비상금으로 3만 원을 가지고 무슨 소용이 있겠습니까?
혹시 모르니 저도 요즘 많이 힘들어요
왜 그렇게 사소하게 굴어요? 갚아줄 거예요
네, 빌려드리겠습니다
보세요? 어차피 빌려줄 거잖아요. 왜 이렇게 피곤하게 만드나요? 당신에게 나쁜 짓을 할 생각은 하지 마세요
알았어요."
4430,갈취 대화,"한심한 작은 녀석.
죄송해요.
주변 사람들이 당신이 이런 사람이라는 것을 알면서도 가만히 있나요?
죄송합니다. 알려주지 마세요
당신은 주변 사람들에게 피해만 주는 나쁜 놈입니다. 사람들은 알아야 합니다
못해요
회사의 모든 가족과 친구들에게 퍼뜨릴 테니 잘 알고 계실 겁니다
죄송합니다. 무엇이든 해드리겠습니다.
정말요? 그럼 재산을 모두 주세요. 그럴 수 있죠?
뭐라고요?"
4431,갈취 대화,"승민아, 감독님 살 돈이 없어요. 5만 원만 빌려주세요
어? 아니요. 1만 원도 아니고 5만 원도 아닙니다.
정말. 그에게 주자. 음식을 살 돈이 정말 없어요.
정말 죄송하지만 저는 정말 돈이 없습니다.
저도 돈이 없어요. 서로 나눠주자.
아니, 죄송해요.
야, 조금 실망했어. 친구가 밥도 못 먹으니 5만 원 빌려줘요. 빌려주는 것은 어렵지 않습니다
그게 아니라 빌려주면 내 인생이 있는데 어떻게 그럴 수 있겠어요.
용돈을 받기 전에 돌려드리겠습니다. 이번에는 빌리자
알겠어요."
4432,갈취 대화,"모레까지 천만 원을 더 준비해 주세요
뭐? 이번 달에 이미 당신이 원하는 모든 돈을 모았습니다
우리 사이에는 금액에 상한선이 없습니다. 상황에 따라 다르다는 것을 알고 있습니다
정말 이번 달에만 드립니다. 더 이상 현금을 벌 수도 없습니다
딸의 길을 파괴하고 싶으신가 봐요?
제발 한 번만 저를 구해주세요. 제발 제 딸을 건드리지 마세요.
매번 이렇게 하라고 하면 어떻게 듣나요
다음 달에 채우려고 하니 이번만 아껴주세요
돈이 없으면 몸으로 벗을 수 있습니다
저는 제 몸으로 생계를 유지하고 있습니다. 이 일을 그냥 내버려두세요"
4433,갈취 대화,"안녕하세요! 새로 온 마약 중독자 전학생이죠?
당신은 누구시죠?
저는 2학년입니다. 가방이 예뻐 보이네요. 안을 보겠습니다.
뭐? 빨리 집에 가야 해요.
잠깐만요, 어디 보자, 빨리?
특별한 건 없습니다. 정말.
맞고 싶지 않다면 가방을 바로 주세요.
좋아요.
그냥 떨쳐버리고 무언가를 내놓기만 하면 됩니다.
정말 아무것도 없습니다."
4434,갈취 대화,"만 원 가지고 계신가요?
당신은 누구시죠?
걱정하지 마세요. 돈이 있으신가요? 10,000원만 빌려주세요.
당신이 누구라고 생각하고 나에게 돈을 빌려주었습니까?
차비가 없어서 그래요. 10,000원만 빌려주세요.
싫어요. 다른 사람에게 물어보세요.
방금 지갑에 현금이 많이 있다는 것을 알았습니다! 10,000원을 빌려주는 것이 그렇게 어렵나요!
현금이 많고 조금 있어도 무슨 상관이 있습니까?
좋게 말할 때 주는 것이 좋습니다. 참을 수 없습니다.
아야! 진정하세요!
돌려줘요!
알았다, 알았어요."
4435,갈취 대화,"이런. 경수야, 15만 원 빌려줘요
싫어요 몇 년 동안 이게 뭐죠?
제발, 급합니다. 다음 달에 갚겠습니다
무엇을 믿습니까???
우리는 어렸을 때 친구였습니다
오래된 이야기인데, 5년 후에 돈을 빌리니 지금 저에게 전화하시나요?
어떻게 그럴 수 있었습니까?
너무합니다
좋아요, 마지막으로 한 번만 더 묻겠습니다. 그 후에는 연락하지 않겠습니다
네, 저도 부탁드립니다. 제발 이렇게 부르지 마세요. 마지막입니다
정말 감사해요.
계좌 번호를 보내주시면 20만 원을 보내드리겠습니다
그는 진정한 친구입니다. 고마워요 경수"
4436,갈취 대화,"여보, 10만 원 빌릴 수 있을까요?
한두 번이 아니라 이제 멈출 수 없나요?
너무 급해서 그래요. 삼촌이 병원에 입원해 있어요. 빌릴 수 있을까요? 어? 병원에 가야겠어요.
그래서 왜 저에게 빌리시는 건가요? 가족의 문제입니다.
화나게 하지 마세요. 대출을 빌려주세요
정말 화가 나는 사람은 누구일까요?
그것도 못해요? 연인 사이?
물건을 버리지 마세요! 맹세하지 마세요.
따라서 좋은 말을 할 때 서로 빌리는 것이 좋습니다.
정말 마지막입니다."
4437,갈취 대화,"저기 연필꽂이에 있는 제 펜이 아닌가요?
아니요, 이 펜을 샀습니다
무슨 소리예요? 남편이 뱃속에 있는 아기의 출생 이름 이니셜을 알려줬어요. 그게 당신의 이름인가요?
아니요, 제가 아는 사람과 이니셜이 같을 수도 있습니다. 저를 의심하는 건가요?
어? 책상 위 선풍기가 제 선풍기 아닌가요?
와, 알고 보니 윤 대리가 도벽증이 있다고요? 왜 그래요? 왜 남의 물건을 훔치세요?
제가 언제 그런 말을 했나요? 말도 안 돼요 증거가 있나요? 그런 사소한 일로 사람들을 밀치지 마세요.
아니 그게 아니라 외국에 있는 선풍기를 기념품으로 40만 원을 지불했습니다. 윤 씨에게는 그런 일이 일어나지 않을 겁니다.
하지만 어떻게 하라는 건가요? 잃어버린 사람의 잘못입니다. 제가 틀렸나요?
빨리 돌려주세요. 기념일을 위해 만든 제품입니다. 의미가 있어서 어디에 있는지 궁금합니다.
원래 지금까지 제가 사용하던 물건이니 소유권을 주장하려면 2만 원을 지불하고 가져가세요.
제 거예요. 왜 2만 원을 지불해야 하나요?
소유권은 사용한 사람의 소유입니다. 소유권을 가져가고 싶지 않다면 가져가지 마세요.
진짜 더러워요. 2만 원 드릴게요. 주세요. 도둑님."
4438,갈취 대화,"범생아, 돈이 얼마나?
없어요
그럼 돈을 받으면 각각 10원씩 내면 되나요? 야, 봐봐요
하지 마세요.
오, 필통에 숨겨져 있습니다
주세요. 제 돈입니다
저는 갱스터가 아닙니다. 때리지 않습니다. 내일 10배 가져다주세요. 용서해 드리겠습니다
용서하기
돈이 없다고 거짓말했습니다
당신들은 최악입니다"
4439,갈취 대화,"하늘아, 쇼핑하러 갈래?
어? 쇼핑?
아이들과 함께 쇼핑하러 갑니다. 함께하겠습니다
감사해요.
감사합니다. 하지만 저희와 함께 놀고 싶다면 그렇게 지불해야 합니다
그게 무슨 말이죠?
그룹과 잘 어울릴 것 같나요? 50,000원은 어떻습니까
5만 원은 어디 있죠?
주고 싶지 않으면 주지 마세요. 하지만 그거 아세요? 우리 다음 주에 수학여행 가는데 혼자 제주도에 갈 거예요?
아, 그래요."
4440,갈취 대화,"안녕, 이강민. 무슨 일이 있었나요?
미안해요.
미친 짓입니다. 에어팟을 사는 것이 너무 어렵습니다
이번 달에 용돈을 다 드렸는데 이번 한 번만 봐주시면 안 될까요?
그게 제 아르바이트인가요? 내일까지 사지 않으면
제발 승우야, 다음 달에 사줄 수 있어요
닥쳐요, 엄마. 사지 않으면 오빠를 닮게 해줄게요
알았어요, 가서 가져올게요. 제발 제 동생을 건드리지 마세요
나가주세요
네. 제발 제 동생을 건드리지 마세요"
4441,갈취 대화,"조용히 하세요. 비명을 지르면 죽어요.
누구세요? 왜 그러세요.
닥쳐, 우회전해서 내려. 가만히 있으면 됩니다.
이제 귀중한 물건을 모두 집으로 가져갈게요. 불만은 없겠죠?
왜 나한테 그래요.
좋아요. 생각보다 사용할 수 있는 것이 많아요. 숨겨진 것이 있으면 바로 말해주세요.
숨겨진 것이 없습니다. 더 이상 집에 아무것도 없습니다.
여기 금고가 뭐죠?! 거짓말입니다. 지금 비밀번호를 알려주세요!
충분하지 않습니다!!
뭐? 죽고 싶어요!"
4442,갈취 대화,"이봐, 이리 오세요.
나?
그래요, 너.
무슨 일이에요?
필요한 돈을 주세요
나에게 왜 이런 짓을 하는 거지
네, 돈 좀 주세요. 제정신이 아닙니다
돈이없어요
돈이 있는 것 같아요. 아니면 그 가방을 주세요
오래되었습니다"
4443,갈취 대화,"이봐, 이리 오세요.
뭐? 나??
네, 당신 외에 누가 더 있나요?
아네요.
길동고등학교 철수 오빠죠?
네, 제 동생을 아세요?
당신은 저와 가깝습니다. 정말이에요, 가방을 주세요
가방은 어떻게 되나요?
네가 열심히 공부하고 있는지 가방을 살펴볼 거야. 왜? 무례하게 굴고 있어요!!
왜 머리를 치는 거죠? 여기 있습니다
오, 휴대폰이 좋습니다. 오, 지갑에 신사임당이 몇 개나 있나요? 대박
와우, 그는 그의 집에 살고 있나 봐요. 세상에
지금 주세요. 학원에 가야 합니다
좋아요, 열심히 공부하겠습니다. 돈과 휴대폰을 빌려드리겠습니다
뭐? 아니요, 얼마 전에 시험에서 3등을 해서 휴대폰을 받았는데 학원비를 지불했습니다
오빠의 친구니까 잠깐만 빌려줄게요!!
당신이 내 동생의 친구라면 우리는 친구입니다, 베이비"
4444,갈취 대화,"저 포켓몬 카드가 마음에 듭니다
글리치
그게 바로 나주입니다
저도 관심이 있습니다
그거 내게 주세요.
아빠가 사주셨어요
이 카드로 교환합시다
싫어요 싫어요
맞을 거예요. 그냥 주세요
알았어요."
4445,갈취 대화,"시은아, 학원비를 내야 하는데 5만 원만 주실 수 있나요?
아니요, 정말 돈이 없습니다.
저도 정말 돈이 없어요. 긴급 자금이 없나요?
그 돈을 쓰면 안 됩니다
그냥 요구하는 것이 아닙니다. 갚아드리겠습니다
돈이 없는 것은 아닙니다.
왜 그렇게 못되게 굴어요?
알겠어요.
한 번에 승낙해 주시면 정말 좋을 것 같습니다. 앞으로 잘 해봅시다
정말 마지막입니다"
4446,갈취 대화,"저기, 저기.
나?
그래요, 너.
목걸이가 비싸 보입니다.
목걸이 주세요
이 목걸이를 선물로 받았기 때문에 할 수 없습니다
당신 돈으로 산 목걸이도 아닙니다. 지금 당장 주세요
목걸이 말고 다른 것을 드리겠습니다.
다른 건 필요없어요. 목걸이만 주세요
이 목걸이는 저에게 정말 소중합니다."
4447,갈취 대화,"안녕하세요, 여러분. 농구입니다. 농구를 할 줄 아세요?
아. 네.
친한 척하세요. 농구하러 가는 중이신가요?
좋아요.
그럼 목이 말랐나 보네요. 슈퍼마켓에 가서 술 한 잔 마시러 가는 거죠?
좋아요.
하지만 제 동생도 목이 말랐습니다. 돈을 빌릴 수 있을까요?
이것이 유일합니다.
확실하신가요? 센터비를 더 지불하면 10원입니다.
그게 제가 가진 전부입니다.
알았어요. 나중에 맛있는 거 사줄게요. 우유를 많이 마시고 키가 자랍니다. 안녕!
좋아요."
4448,갈취 대화,"야, 돈 있어요?
저는 없어요.
100원입니다. 다 주세요
정말 없습니다
그럼 내일까지 10,000원 가져다주세요
초등학생에게는 돈과 같은 것이 없습니다
워크북을 사서 가져온다고 말합니다
그렇군요.
내일 1시까지 여기로 오세요. 안 오면 나중에 어떻게 될지 아시죠?
그렇군요."
4449,갈취 대화,"뒤처지고 싶지 않다면 내일까지 돈을 가져 오세요
왜 하필 나야?
드라마를 못 보셨나요? 깡부입니다
아니요, 농담하지 마세요
제가 농담하는 것처럼 보이나요? 내일까지 돈 받기
협박하는 건가요? 신고할 거예요
신고? 해보세요! 학교에서 고통받게 해줄게요
돈이없어요.
내일까지 부모님께 돈, 전단지 등 원하는 것을 선물하세요
알겠어요."
4450,갈취 대화,"내가 당신 가족을 내버려 둘 것 같나요?
저와 단둘이 이야기해 주세요
지금 당장 2천만 원 받기
갑자기 그 돈을 어디서 얻습니까
그러면 다시는 당신의 가족을 볼 수 없을 것입니다
조금 더 시간을 주세요
단 하루만 드릴 수 있습니다
하루로는 충분하지 않습니다
다시는 가족을 만나고 싶지 않죠?
받도록 노력하겠습니다"
4451,갈취 대화,"오! 제대로 운전해야 합니다!
죄송합니다. 어떻게 해야 하나요
차가 모두 긁혔습니다!
먼저 보험사에 전화할까요?
제가 자유로워 보이나요? 보험사를 기다리시겠습니까?
그렇다면 어떻게 해야 하나요
200만 원만 입금하면 제가 알아서 해결할 수 있습니다.
뭐? 약간 긁힌 거예요, 200만 원?
아니요, 잘못은 전적으로 그 쪽에 있습니다!
그렇다면 우리가 할 수 있는 일은 없습니다"
4452,갈취 대화,"오늘 집에 갈 돈이 없습니다
다시 시작합니다
50,000원 주세요. 바로 갚겠습니다
지난번에는 이렇게 갚지 않으셨죠
사실입니다.
지난번에 진짜라고 말했잖아요. 저도 돈이 없어요
어떻게 돈이 없고 돈만 있을 수 있습니까
정말 없습니다
이것은 정말 마지막 요청입니다. 이것은 정말 마지막 요청입니다
3만 원 빌려드릴게요. 진짜 없어요
오, 그래요."
4453,갈취 대화,"그 옷을 입으니 너무 예뻐 보입니다
선물로 받았습니다
그래요?
생일 선물로 받았지만 가장 소중한 사람으로부터 받았습니다
그럼 좀 주세요
이것 말이에요?
이것일까요, 저것일까요
나는 이것을 못 해요.
그냥 한 번만 때려주세요
그냥 다른 것을 드리겠습니다"
4454,갈취 대화,"너무 예쁘지 않나요?
예쁜 것 같아요
저에게는 어울리지 않을 것 같습니다
잘 어울릴 것 같습니다
그럼 사줄 수 없나요?
돈이없어요
집에 가서 엄마에게 부탁할 수 있습니다
지난번에는 용돈을 받고 당신이 원하는 것을 사주었습니다
말이 많아요. 저도 때리고 싶지 않으니 좋은 말 할 때 다시 오세요
그만 때려요. 알아요"
4455,갈취 대화,"돈이없어요
아침에 돈을 지불했습니다
워크북으로 제공했습니다
워크북 친구에게 가져올게요. 주세요
아니, 오빠. 왜 그래요
제가 재미있어요? 정말요????
전 그렇지 않아요.
오, 엄마가 사람들을 그렇게 많이 차별한다고요? 그냥 돈을 지불하라고요?
전 그렇지 않아요.
너무 화가 났어요. 그 돈의 절반을 주세요. 너무 짜증나서 모든 것을 파괴할 것 같아요"
4456,갈취 대화,"이번에는 승마 대회에 갈 말이 필요합니다.
단어? 뭐라고 말해야 할까요?
딸이 타려고 하는데 제주도에서 태어나고 자란 최고의 언어로 말해주세요.
알겠습니다. 하지만 저희 회사는 자금이 조금 부족한데 언제까지 준비해야 할까요?
김 대표님, 요즘 배가 부르시겠어요?
뭐? 아니요, 제가 실수했어요.
그게 제가 알아야 할 전부입니다. 이달 말까지 부탁드립니다.
네, 고객님. 더 필요하신 것은 없으신가요?
다른 모든 것은 괜찮습니다.
좋아요."
4457,갈취 대화,"야, 1,000원 드릴게요
어? 갑자기 왜
수학을 잘합니다
그게 1,000원과 무슨 상관이 있나요?
1,000원을 10,000원으로 직접 만들 수 있습니다
만 원? 어떻게 해야 할지 몰라서 10배 더 비싸요
그건 제 아르바이트가 아닙니다
아, 왜 그러시나요.
고개를 굴려서 들여오지 않거나 돈으로 채우지 않으면 혼자서 열 번을 만들지 않으면 내일 더 먼지가 날까요?
아, 그래요."
4458,갈취 대화,"백만 원을 받으려면 어떻게 해야 하나요.
지난번에 빌린 돈도 갚지 않으셨죠. 그 동안 얼마나 빌렸는지 아세요?
이번에 막지 못하면 신용등급이 나빠질 것입니다.
하지만 매번 내 손을 빌려주면 어떻게 될까요?
코로나19로 인해 선을 넘었는데 어떻게 해야 하나요? 그러면 죽겠네요? 그러지 말고 한 번만 더 도와주세요.
아니요, 안 됩니다. 이번에는 직접 처리하세요.
정말 이럴 거예요?
헤어지겠다는 결심으로 하는 말입니다.
헤어지면 감당할 수 있나요?
무엇을 처리해야 하나요?
제 휴대폰에는 수백 개의 동영상이 있습니다. 돈을 주지 않으면 팔고 돈을 모을 것입니다. 마음에 들지 않으면 말하지 말고 돈을 지불하세요."
4459,갈취 대화,"내일부터 안 나오는 거 아시죠?
뭐? 갑자기?
제 말 못 들으셨나 봐요? 다른 곳에서 서비스를 받으려고 했어요
뭐? 저는?
그건 제 아르바이트가 아닙니다. 사장님께 물어보세요
어떻게든 일할 수 있게 해주실 수 없나요?
그건 제가 통제할 수 없는 일입니다
네, 부탁합니다?
그렇다면 담배 가격이라도 찌르세요. 소장님과 이야기해 보겠습니다.
뭐라고요?
담배값을 내고 여기서 계속 일하는 것이 더 낫다고 생각하지 않나요? 남편이 아프다고 했잖아요"
4460,갈취 대화,"이봐, 이리 오세요.
뭐라고요?
얼마나 가지고 있습니까
어? 나?
당신 외에 다른 사람이 있습니다
돈이없어요.
가방을 들여다보세요
제 가방입니다. 만지지 마세요!
맞고 싶으신가요?
.
열어보고 최대한 모든 것을 가져갈 것입니다"
4461,갈취 대화,"안녕하세요, 김현. 제가 호구쟁이인가요?
아니요, 하지만 더 이상 돈이 없습니다. 저에게 주기가 어려웠습니다.
당신은 부자죠? 이 정도면 충분한가요?
왜 그렇게 생각하는지 모르겠어요. 지석아, 너는 생각보다 부자가 아니야.
농담하는 건가요? 오늘 아침에 외제차를 타는 거 모르시겠어요?
그리고 그냥 갚을게요. 무시하는 건가요?
지금까지 저에게 받은 금액은 200만 원이 넘습니다.
과거를 꺼내지 마세요. 오늘까지 가져오라고 했잖아요.
맞기 전에 맞아야 합니다.
지석아, 제발 살려주세요. 부탁합니다.
좋아요. 먼저 바로 잡자."
4462,갈취 대화,"안녕하세요. 길동이시죠?
네, 맞습니다. 무슨 일이신가요?
당신의 자녀가 있습니다. 당신이 시키는 대로 하면 구해줄게요.
뭐? 무슨 일이죠.
농담이 아닙니다. 실제 상황입니다. 1억 원을 벌세요.
저는 그런 돈이 없습니다. 제발 저를 구해주세요
어떻게든 만들어 보세요! 사채를 사용하거나 대출을 받을 수 있습니다. 내일 12시까지 보내지 않으면 아이를 죽일 수 있습니다.
네, 어떻게든 생각해 보겠습니다.
아들이 죽을 테니 경찰에 신고할 생각은 하지 마세요
네, 조금만 기다려 주세요."
4463,갈취 대화,"이모, 엄마가 이모에게 남긴 돈을 받으러 왔어요.
아, 네. 정수 여기 있나요? 무슨 소리예요?
엄마가 돌아가시기 전에 이모에게 제 이름으로 된 통장.
아, 그거요? 아니요, 엄마도 재미있어요. 왜 이름을 사용해야 하나요.
뭐요? 물론이죠. 아드님 명의입니다. 저에게 맡기신 게 문제인가요?
이모는 지금 조금 바쁘십니다. 우표와 신분증을 남겨주시면 찾아서 가져다드리겠습니다.
아니요. 지금 은행 계좌를 주시면 제가 찾으러 가겠습니다.
뭐? 당신은 정말 재미있어요. 당신 엄마가 남긴 것을 아무 문제 없이 보관했다면 제가 지분을 가지고 있지 않을까요?
뭐라고요? 이모가 이상하게 들리네요. 이모를 돌보는 것에 대해 걱정하지 말라고 했다고 들었습니다!
너희 엄마는 나를 짜증나게 해서 죽을 지경이야. 엄마가 싫어하나요? 어쨌든! 절대 줄 수 없어요.
주세요. 엄마가 주셨어요!"
4464,갈취 대화,"작은 해결책이 있습니다.
오, 그게 뭐죠? 그냥 아무 말이나 하세요.
큰 경우.
큰 거 하나?
아, 그래서 1억 정도면 해결될 것 같아요.
1억?
오, 이 사람. 이건 기사입니다. 당장 회사를 폐쇄해야 합니다.
오, 그거 하지말아요.
그러니까 낭비하지 말고 하트 1억 개를 받자.
네, 조금만 시간을 주시면 어떻게든 준비해 보겠습니다.
더 빨라질 것입니다. 12시까지 1억 개를 준비하세요."
