idx,class,conversation
4511,일반 대화,PE 플랜트에 지금 1명인가?\n 몰라 나는 그렇게 알고 있는데\n 그런데 자격증 수당이 너무 적어\n 한달에 얼마라 그랬지?\n 한달에 10만원인가 그럼\n 국내 기술사는 30이지?\n 맞아 그러니 너무 짜지\n 회사 복지가 좀 약해\n 좀이 아니라 많이 약하지\n 이런거를 먼저 개선 해야는데
4512,일반 대화,이제 외국들도 다 위드코로나데\n 그래 영국 난리라대\n 아 외국들은 위드코로나 된지 한참됐더라 참 마스크 안끼데\n 미국도 난리고 코로나\n 중국만 잠잠하네\n 걔네는 그냥 카운팅을 포기한거 아니가?\n 그런가 그럴 수도 있겠네\n 우리도 언젠가는 마스크를 벗고 생활할 날이 오겠지?\n 당연히 그런 날이 오지\n 얼른 코로나 사라졌으면 좋겠다
4513,일반 대화,강철 부대 다 봤제\n 당근 강철 부대도 핫했지\n 강철부대 또 안하닣 하하\n 강철부대 2 하면 볼꺼임?\n 걔네들도 티비 엄청 나오더라\n 육준서 연예인 아니냐 하하\n 다른 부대 나왔으면 좋겠어\n 맞아\n 이젠 좀 다른 사람들\n 그런 아이가 특전사라니 하하 완젼\n 완전 북파 공작원 이런 거 키키\n 앜 키키 영화 너무 봤네 줴\n 응 공군특수부대도 있는데\n 특전사 다른 거 많지 않나?\n 북파공작원 키키 많을 듯\n 에이치아이디 나옴\n 재밌을 듯\n 얌... 북파공작원 나올라 했는데 막았데\n 오 공군특수부대\n 오 많구나 진짜\n 그니까 그게 북파공작원이잖아\n 거기 국방부?에서 맞지?\n 막았데?\n 왜?\n 위험해서?\n 아주 재밌겠군 2하면
4514,일반 대화,코로나 이후로 사람들이 운동 되게 많이 배우는 것 같아\n 내 주위 지금 골프로 난리야\n 헐 너도? 나는 테니스도\n 사람들다 인스타그램에 골프 테니스 헬스 올려\n 그래서 나도 운동 하나 시작해야 되나 싶기도 하고\n 딱히 뭐 시작할 것도 없지 않냐? 헬스 말고는\n 다른 것들은 아무래도 초기 비용이 많이 드니까\n 옷도 엄청 비싸더라 장비랑\n 있으면 좋지~ 예쁜 것도 많아\n 배보다 배꼽이 더 크네
4515,일반 대화,직업군인 아는 사람 있니\n 응 난 있어 하하\n 노노 키키 달팽이 크림 원하니\n 나 달팽이 크림 좀 사다 줘 ~\n 공군에 아는 사람있음 하하\n 키키 그니까 ㅋ 존웃 키키\n 엉 넘 건조하다... 그거 원츄 언츄\n 달팽이 크림 사주라고?\n 군인친구 급구합니다\n 키키 당근에 찾아보자\n 올리브영에도 있다데?\n 그 정도로 친하진 않는데 하하\n 그래 키키 오빠 달팽이 하나 사주셈\n 근데 엄청 가격 차이 심하다며\n 그게 먼데 근데?\n 군대 말고 올리브영 어때 키키\n 올영거는 안 사고 싶어...\n 함 살 연락해보겠음 하하\n 촉촉해지는 크림 키키
4516,일반 대화,우리 어렸을 때 버스비 450원이였는데 이것도 지역마다 다른가?\n 이게 교통카드 자체가 다를껄? 지금은 다 통일됐지만\n 오 키키 기억 안나는데 조금씩 달랐지\n 몰랐는데 지역별로 택시비도 다르데 알았어?\n 택시 타본게 언젠지 기억안나\n 3천원 이상으로 오르고 타본 기억이 없다\n 그니깐 나도 택시는 잘 안타고 다녀서 아마 버스비도 다르니깐 택시도 똑같이 다르지\n 버스랑 지하철 중에 뭘 더 선호해?\n 솔직히 똑같이 사람 많이 없는거면 버스지\n 나는 지하철이 좀 더 편하긴 하더라\n 난 진짜 이상할 정도로 버스 1시간걸리고 지하철 40분걸리면 버스타...하하\n 근데 시간 급하고 빨리 가야된다면 지하철 키키\n 나는 지하철이 막힐일이 없으니깐 지하철만 타는거 같애
4517,일반 대화,"방송국 가보신 분 있나여\n 나 가봤어 예전에 하하\n 아니용 저는 없습니당 하하\n 나 방송국 가보고 싶당\n 대학생 때 가봄\n 일산하고 이런 데\n 저두요, 방송국 재밌을 것 같네요\n **는 소녀 시대 모를 듯\n 아주 신기하더만 거긴 키키\n 소녀시대요 ?\n 완전 잘 알죠\n 삼촌은 소녀시대 보러 다녀옴\n 소녀시대 알지 그래도?\n 완전 초딩 때 유행이었잖아용\n 방송국까지 다녀오심...\n 응 난 빠돌이었어 고딩 떄 하하\n 지금도 완전 인기 많고 하하\n 초딩때 유행했다니 키키\n 10 몇 년 전이네 그게 하하\n 소녀시대 GEE 유행했잖아용"
4518,일반 대화,"요즘 아침, 저녁으로 기온차가 너무 심해서 너무 힘들어.\n 그렇기는 하더라.\n 왜 힘들어?\n 기온차가 심해서 콧물이 마스크를 다 젖게 해.\n 그 정도야?\n 아니, 코를 풀어야지.\n 내가 비염이 심해서 유독 콧물이 많은지 너무 많이 흐르더라.\n 그거는 약이 없는거야?\n 너 비염약 먹는거 있잖아.\n 지르텍은 알레르기가 올라오면 쓰는 약이야.\n 그러면 몸을 따뜻하게 해봐야겠네.\n 목도리를 하고 다녀 봐.\n 목이 따뜻해야 괜찮을거라고 하기는 하는데 목도리를 하기에는 덥지 않나?\n 플리스도 입는데 목도리도 괜찮지.\n 일단 콧물이 너무 많이 나오면 너만 힘들거니까 몸부터 따뜻하게 만들어."
4519,일반 대화,요즘 내 차 에어컨에서 이상한 냄새가 나\n 그래? 무슨 냄새?\n 뭔지 알아 쿰쿰한 냄새 나는 거 말하는 거지?\n 응 맞아 왜 그러는지 알아 혹시?\n 나는 아직 차가 없어서 잘 모르겠네~\n 그거 에어컨 쓸 때는 시동 끄기 한 10분 전에 에어컨 끄고 바람으로 말려줘야해\n 아 그래? 난 항상 에어컨 켜고 있다가 시동을 바로 껐거든\n 아 안말려주면 필터에 곰팡이가 생기나 보다\n 맞아 그래서 곰팡이 냄새 나는 거라고 하더라고\n 알았어 일단 에어컨 필터 새걸로 갈고 앞으로는 꼭 말려야 겠다\n 나도 좋은 정보 알게 됐네\n 그래 혹시 모르니까 카센터에 가면 한번 자세히 물어봐봐
4520,일반 대화,"나는 머리 긴게 나은 거 같아 아님 짧은게 나은 거 같아?\n 음, 나는 긴게 나은 거 같아.\n 그래? 한번도 긴게 낫다고 들은 적 없는데.\n 그래? 의외네. 긴게 더 예쁜데.\n 내가 얼굴형이 좀 길어서 긴머리하면 더 길어보이는 거 같아.\n 너 얼굴형이 긴건지 잘 모르겠어.\n 객관적으로 비교해보면 그런 편이긴 해.\n 그렇구나. 너 저번에 허쉬컷 한 머리가 제일 잘어울렸는데.\n 그건 완전히 긴 머리가 아니여서 괜찮았나보다.\n 응. 그 머리 또 하면 좋겠어."
4521,일반 대화,"다들 부산행 영화 봄 ?\n 허르 알지만 안 봄\n 무서운 거 싫어\n 부산행 한 세 번 봤지\n 명작이얌\n 나는 그거 거진 눈 감고 봄 키키\n 좀비 무서워 ㅠㅠ\n 허르 그거 결말만 알아\n 안 봤어\n 키키 그렇게 무섭다고.,?\n 그냥 그랬는데 언니들 쫄보네\n 나는 그냥 좀비 귀신 이런 거 싫어해\n 나도 그런 거 안 봐\n 무서워\n 좀비는 뭔가 실제 일어날 수도 있을 거 같아서 너무 무서움\n 나는 곡성도 눈 감고 귀 막았다 뗐다 하면서 아아앙아 이러면서 봄\n 키키 그게 뭐야 그러려고 보는 맛인가\n 난 그 할아버지 나올 때 소리 겁나 질렀는데\n 무서운 영화 너무 못 보겠어 나는 ...\n 그러게 보고 싶은데 뒷감당이 안 돼서 못 봐\n 쏘우는 보나\n 쏘우는 무섭진 않지 징그럽고\n 쏘우는 볼 생각조차 안 함 ㅋ\n 아놔 그런 거 잘 보는 사람 있더라 신기"
4522,일반 대화,호텔가서 호텔 수영 하려고 했는데 잘 안된다...ㅜㅜ\n 호텔 수영이 왜 잘 안돼?\n 수영도 감을 잃나봐\n 얼굴만 빼꼼 내놓고 하는  속칭 호텔 수영이라고 있는데 그거 잘 배우지 않아서 자꾸 가라앉아 키키\n 아~ 키키 가라 앉는구나 그러면 다시 수영을 배워보는건 어때?\n 아아 일명 개헤엄이라고도 하는 영법이지? 나도 배우고 싶더라\n 개헤엄은 또 엄청 잘해요. 키키 뭔가 멋지게 하고 싶은데  발차기 연습하다가 쥐가 많이 났다\n 헉 수영하다가 쥐나면 어떡해?...\n 물속에서 쥐 풀던데... 우리 생존에 필요한 처치부터 배워야 겠는걸?\n 엄청 깊은데가 아니라 괜찮아 ㅋ같이 수영장 가면 내가 개헤엄 알려줄게~ 엄청쉬워\n 나도 조만간 수영 배워볼 생각인데 같이 상담 받으러가지 않을래?\n 오오? 나도 나도 갈래!
4523,일반 대화,현관 앞에 있는 자전거 어떻게 할 거야\n 아 나 자전거 배워야 되는데\n 배운다고 한 지가 몇 년이 지났는지 모르겠네\n 그래\n 이번에는 진짜 배워 봐\n 자전거가 진짜 좋은 운동이라는데\n 전신 근력 운동이지\n 하체 근육뿐 아니라 상체 근육도 사용해야 해\n 나 다리 요새 약해져서 운동해야 하는데\n 엉덩이 무릎 발목 관절을 계속 단련할 수 있어\n 나도 아빠가 그냥 가르쳐 줬어\n 그럼 나도 진짜 배워 볼까\n 내가 공원에서 가르쳐 줄게\n 그래\n 자전거가 관절 부담도 적어\n 운동하면 관절이 약해서 힘들었는데 다행이네\n 유산소도 되는 운동이라 좋아\n 나도 같이 가서 도와줄게\n 그래\n 이번 주말에 배울게\n 좋다\n 나중에 같이 자전거 탈 수도 있겠네
4524,일반 대화,요즘 갖고싶은 화장품들이 너무 많아.\n 그래? 너 안그래도 화장품 넘쳐나잖아.\n 그러니까. 근데 세상에 너무 화장품들이 많아.\n 그렇긴 한 거 같아. 내가 모르는 거도 너무 많고.\n 너는 화장하지 않으니까 그럴 수 있지.\n 맞아. 근데 요즘 남자들도 화장 많이 하더라.\n 응. 남성용 화장품들도 많잖아.\n 너는 어떤 화장품 갖고싶어?\n 나는 요즘 커버력 좋은 쿠션이 너무 갖고싶어.\n 아하. 맘에 드는 거 있으면 말해. 내가 사줄게.
4525,일반 대화,연예인 누구 좋아해?\n 저는 전지현 좋아해여\n 나는 아이유! 좋아해 키키\n 난 따로 좋아하는 연예인은 보자 보자 요즘 용진?\n 이뻐서 키키 그냥 좋아하는...\n 아이유 넘나 만능이야 키키\n 용진인가? 그분 졸라 웃기던데 진짜\n 오~ 아이유!\n 주변에 친구들...\n 이쁘기도 이쁘고 키키\n 무슨 용진인지 아는 사람...\n 거의 다 좋아하는 듯 키키\n 왜 그 사람이 누군데 키키\n 아이유가 왜 좋아?\n 이용진? 개그맨인가요 키키\n 만능이라서? 예쁘고 키키\n 아 이용진 맞습니다 키키\n 아이유 뭔가 귀엽고 이뻐서 키키\n 뭐야\n 일반인 아님? 키키
4526,일반 대화,"요즘 급격히 날씨가 추워졌어.\n 응~ 나 백신 맞고 나서 날씨가 추워져서 지금도 몸이 아프다.\n **이 백신 맞고 안 쉬었어?\n 가을 날씨가 좋아서 안심했다가 갑자기 추워져서 놀랬지.\n **아, 환절기엔 더 조심해야 해.\n 그래, 백신 맞아서 면역력도 안 좋을텐데 감기 걸리겠다.\n 그러게 하루 사이에 어떻게 온도가 이렇게 떨어 지냐?\n 요즘에 새벽 저녁으로 많이 쌀쌀해.\n **이 백신을 몇 시쯤 맞은 건데?\n 병원 열자마자 맞았는데 오전 날씨가 엄청 바람 불더라고.\n 약은 먹었어?\n 그러게.\n 감기약도 먹어야 하는 거 아니야?\n 백신 맞고 먹어도 될지 몰라서 고민했는데...\n 약국 가면 알려줄 거야.\n 그래~ 환절기니까 더 조심해야해."
4527,일반 대화,임산부가 챙겨야 할 영양소는 뭐가 있을까?\n 엽산이랑 철분이 제일 중요하다고 해\n 엽산 철분 이런거 아니야? 맞췄다\n 나 이제 슬슬 영양소 좀 챙겨야 할까 싶어서\n 철분은 헤모글로빈 수치가 낮아져서 그런거래\n 보건소에서 약 준다고 하던데\n 그래? 보건소에서 엽산과 철분 주나보다\n 엽산은 태아 세포 형성에 필수라서 꼭 먹어야된데\n 사실 엽산 들어만 봤지 기능을 몰랐어\n 그렇구나 난 무슨 기능을 하는 영양소인지도 몰랐네\n 그렇데 그래서 임신준비하면서 같이 먹어야\n 남자는 뭘 먹어야해 ?\n 남자도 여자랑 같이 먹어야 한다고 들었어\n 남자는 딱히 필요한건없는데 엽산은 같이 먹어주면 좋데\n 아아 그렇군 엽산 기억해놔야지
4528,일반 대화,아빠가 해외에서 선물을 보내줬어!\n 무슨 선물 보내주셨어?\n 모나카! 내가 아빠 사진보고 부럽다고 했더니 보내주셨네.\n 정말? 너무 다정하시다!\n 아빠 보고 싶어ㅠㅠ 나도 아빠 선물 사서 보내줘야겠어.\n 그래. 좋은 걸로 사서 보내드려.\n 해외에서 살면 가장 그리운 게 뭘까?\n 아무래도 음식 아닐까?\n 그런데 지금 음식은 못 보내더라고.\n 맞네. 김 같은 건 괜찮을 것 같아.
4529,일반 대화,와 RT 출신 진짜 싫다\n 왜 무슨일 있었어?\n RT면 ROTC 말하는 거죠?\n 응 RT출신 후배가 너무 싸가지 없어서\n 전에 한번 그랬잖아\n RT면 학교에서 군생활 하는거죠?\n 응 맞는데 그래서 그런가 엄청 고집이 쎈듯\n 아마 그 분만 그러겠지\n 우리 회사 사람은 엄청 성실하던데\n 아 일단 릴렉스 해야지\n 잘 대해줘봐 웃는 얼굴에 침 못 뱉지\n 형부가 너무 괴롭히는건 아니예요? 잘대해줘요
4530,일반 대화,회사생활은 어때요?\n 동료들하고는 즐거워요\n 친한 동료는 몇 명정도있어요?\n 네 10명정도요\n 회사 밖에서도 만나나요?\n 코로나 전에는 그랬죠\n 정말 친하신가봐요\n 언니 동생으로 잘 지내요\n **님이 잘해주시나봐요\n 아뇨 오히려 제가 더 도움받아요
4531,일반 대화,"얘들아 나 중고차 사려고\n 갑자기 중고차는 왜 사?\n 이번에 운전면허 땄구나?\n 맞아 나 이번에 운전면허 취득했거든\n 기념으로 차 바로 사는 거야?\n 첫 차는 중고차가 좋아\n 응, 새 차 괜히 다 망가뜨릴 거 같아...\n 그래 중고차 사는 게 현명한 선택이다\n 중고차는 신중히 구매해야 해. 알지?\n 그래서 말인데 중고차 어떤 거 살펴야 해?\n 일단 떨림이 너무 심하지 않은지 확인해야 해\n 맞아 그리고 배기관도 잘 보고!\n 차도 소모품이라서 좀 걱정이긴 해\n 아냐 그래도 딜러들이 쓸만한 차를 선별하는 거니까 너무 걱정마\n 내가 중고차 살 때 같이 가줄게"
4532,일반 대화,너네 집은 이사 안 가?\n 우리 집은 여기서 존버 타야지...\n 아파트 분양되지 않는 한...\n 있을 듯\n 헐 그래?\n 아파트 가고 싶지 않아?\n 나도 아파트 가고싶다\n 청약 이런 거로 ㅠㅠ\n 청약 잘 넣어서 한번 넣어봐\n 그러게...\n 새 아파트 가보고 싶어\n 새 아파트 요즘 잘 나온다더라! 키키\n 새 아파트 가고 싶다 ㅠㅠ\n 맞아~\n 화장실 두 개 있는 집 가고 싶어\n 와 금수저의 상징이 화장실 집에 2개잖아\n 우리 집 2개인데\n 나 금수저인가 키키\n 그러게 키키\n 우리집 화장실 변기 민트색이야 후\n 민트색? 키키\n 색깔 이쁘고 좋네 뭘~\n 오 민트색 특이한데?\n 인테리어 한 거야?\n 아니 ㅠㅠ 옛날식이라 그런지 키키\n 촌스러워\n 그래도 화장실 1개라도 있는 게 어디야~\n 키키 화장실 1개 무조건이지\n 웃겨 키키
4533,일반 대화,애들 요즘 감기 잘 안걸려요?\n 우리 애들은 아직은 괜찮네요\n 환절기라 비염이 심해요\n 가끔 코막힌다고 했었는데 요즘엔 좀 나아진 것 같아요\n 일교차가 너무 심해서 진짜 감기 조심해야할꺼 같아요\n 그쵸 일교차도 심하고 건조하고... 그래서 코피도 잘나요\n 맞아요 저희 둘째는 코피가 진짜 자주나요\n 한동안 **이가 나더니 이제 **이 차롄가봐요 번갈아가면서 밤마다 깨워요\n 밤마다 왜 깨워요? 코피나서?\n 네 코피나서요 **이는 예민해서 코 막아주면 샐까봐 다시 잠을 잘 못자요
4534,일반 대화,출근하기 너무 싫다\n 출근이 왜 싫어?\n 아침에 일어나기가 너무 힘들어\n 다들그게 힘들지\n 오늘도 병원에 사람이 많을 것 같아\n 당분간은 어쩔수없지\n 오빠는 늦게 출근해서 부럽다\n 대신 늦게 퇴근하잖아\n 아침잠이 많아서 한번은 늦게 출근해 보고 싶어\n 늦게 출근해도 출근하기 싫은건 똑같아
4535,일반 대화,오늘도 공군은 열심히 훈련을 한다\n 오 그게 소리가 들리나여\n 어 나도 밖에서 하는 거 봤어 키키\n 지금 잠시 밥 먹으러 간 듯\n 비행기가 날아 다니는 건가 키키\n 근데 진짜 하루도 안 빼고 하네;\n 아 아니네\n 지금 날아간다\n 정촌에서 비행이 많이 본 듯 키키\n 좀 시끄럽네 ㅜㅜ 키키\n 키키 공군 훈련 진짜 많이 함\n 저 예전에 정촌 일해가지고 키키\n 공군이 바로 옆에 있으니 어쩔 수 없지 ㅜㅜ\n 신경 쓰기 시작하면  엄청 신경 쓰여\n 비행기 진짜 많이 봤어요~\n 다른 곳에서 하는 건 안되나...\n 그래도 우리를 지켜주는 거야 ㅠㅠ\n 진짜 계속 그 소리만 들려요\n 비행기 거의 맨날 봐
4536,일반 대화,"너희 운전면허 필기 준비 어떻게 돼가?\n 이때까지 한 번도 안해봤어.\n 하려고 앱도 깔았는데 안 해봤어.\n 나는 공부하려고 책 샀잖아.\n 그럼 너는 공부 좀 했어?\n 그러게, 너 그거 들고 스터디 카페도 갔잖아.\n 몇 번 하다가 안해서 딱 2쪽 까지 봤어.\n 필기에서 법 관련된게 어렵다고 하던데.\n 맞아, 벌금이 얼마고 몇년 형인지를 알아야한대.\n 나 1종 따야해서 시험 잘 쳐야하는데.\n 1종이면 필기시험 잘 쳐야한다고 하기는 하더라.\n 이제 슬슬 공부 시작해야하는데.\n 그러게, 암기 많은 부분부터 해야겠어.\n 먼저 시험 치는 사람은 후기 좀 알려줘!\n 필기준비 만만하게 보다가 떨어지면 엄청 부끄러울거야."
4537,일반 대화,너 화투 친구들이랑 쳐 봄?\n 키키 응 친구들이랑 놀러 가서 돈 걸고 쳤었어\n 키키 헐 너네 점당 얼마씩 걸었음?\n 우리 건전하게 10원 키키\n 건전하지?\n 키키 야 그 정도면 민화투네 쯔쯧~\n 키키 너는 얼마 걸고 했는데?\n 우리는 점당 100원씩 걸고 했지~\n 키키 에이\n 그거나 그거나 비슷하네 ~\n 키키 야 10배나 차이가 나는데 어떻게 비슷함?\n 키키 1000원 밑에는 다 그게 그거랬어\n 키키 야 1000원은 나중에 잡혀가\n 철컹철컹이여!\n 키키 그때는 몰래몰래 숨어서 해야지\n 키키 당연하지\n 나 근데 그때 그래서 2만 원 땄잖아\n 키키 대박 많이 땄네?\n 그거로 뭐 사 먹었어?\n 키키 어 내가 치킨 시켜줬어~\n 대박\n 다음에 나랑 해서 나도 치킨 사주면 되겠다 하하
4538,일반 대화,오빠는 반지 같은 거 껴?\n 아니\n 반지는 안 끼는데 하하\n 그러면 오빠는 악세사리 같은 거 안 껴?\n 응 악세사리 하고 있는 건 없어 키키\n 키키 오빠 그러면 어렸을 때 피어싱도 안 했어?\n 아 그거 어릴 때 해본 적은 있지 키키\n 키키 오빠 그거 어디서 뚫었어?\n 나 그냥 앞에 그 이것저것 파는데 키키\n 아 나는 잘 뚫는 아줌마가 있어서 그 아줌마한테 갔음 키키\n 아 그런 거 입 소문 나는 곳들이 있지 키키\n 맞아\n 근데 뭔가 불법으로 하는 거 같아서 조심히 물어봄\n 아 그거 불법이었어?\n 그건 몰랐는데 키키\n 키키 아니\n 나도 불법인지는 잘 모르는데 대놓고 써 있지는 않잖아 키키\n 어 맞아\n 들어가서 고르면 그걸로 뚫어 주더라고 키키\n 맞아 키키\n 근데 진짜 한 개도 안 아프게 뚫음!\n 그냥 순간 윽 하는 순간 끝나더라고 키키
4539,일반 대화,여기 출퇴근 시간에  차 막힌당께\n 그니까 차 개막힘\n 거기 교통 지옥임\n 버스도 안다니는 데\n 초전동도 상당히 막힐텐데 키키\n 초전동으로 이사와 여긴 안 막혀\n 버스가 안 다녀서 차가 많나\n 초전동도 겁나 오래 걸림\n 초전이 밭전 불초야\n 초전은 엄청 막힐듯?\n 응 홈플앞 교통지옥\n 역세권에서 그럼 다만나자\n 거기 원래 쓰레기 장이었어!\n 신호 겁나 받아야 해\n 다같이 역세권 집사자\n 출퇴근 시간은 다 막히구나?\n 역세는 완젼 거지들 사는데였음 판자촌\n 우리와 똑같네 판자인생\n 마자 나도 역세 가고 싶어 ㅠ\n 전통 있는 도시는 중안동이군\n 역세에서 인생을 바꿔보자
4540,일반 대화,이번 할로윈 템 고양이귀래\n 헐 지금 당장 들어간다\n 진짜 완전 귀여워 대박임\n 이거 못받으면 1년 후회 각?\n 응응 완전 후회 각\n 지금 사람들 난리났음 귀엽다고\n 오늘 퇴근하자마자 바로 들어가서 받는다\n 이거랑 어울리는 옷도 시세 오르고 장난 아님\n 뭐가 어울려?\n 그 인디언 케이프 완전 찰떡이야\n 헐 키키 나 그거 있는데 세트로 입어야지
4541,일반 대화,나는 대학 때 잠깐 자취를 해봤어.\n 나도 대학 때 자취했었어.\n 나는 직장에 다닐 때 자취를 했어.\n 혼자 살아도 살림살이가 다 필요하다는 걸 알았지.\n 언니 동생이랑 셋이 했는데 순서대로 다들 결혼해서 떠났지.\n 나는 최소한의 살림살이로 버텼어.\n 자취에 대한 로망이 있었는데 외로운 기억밖에 없어.\n 나름 자유를 즐기는 재미가 있었지.\n 나도 엄마가 해 주는 한 끼의 수고를 알게 되었지.\n 난 다시 대학에 간다면 자취를 안 할 것 같아.\n 나는 더 멋지게 잘 꾸미면서 할 거 같아.\n 나도 제대로 갖추고 임시가 아닌 정식의 생활을 할 거 같아.
4542,일반 대화,요즈음 예쁜 사람 왜 이렇게 많냐\n 내 말이 다 날씬하고 다 예쁨\n 나만 못생겼어 나만...\n 뭔 소리야 너도 예뻐~\n 정말루? 감동이야... 는 무슨\n 언제는 나 살쪘다며\n 살쪄도 예쁜 사람이 진짜 미인인거지\n 말은 청산유수야 키키 나 이제 필러 맞으러 간다\n 저번주에 예약한 거? 시간 빠르네\n 응 제발 이번엔 지속력 오래가길\n 보통 한 한달 가나?
4543,일반 대화,"요즘 여행이 시급해 ㅠㅠ\n 힐링 하고 싶어\n 그치\n 나도 스트레스 만땅이라 힐링 시급...\n 나도 키키\n 나는 호캉스 하고 싶다\n 파크 하얏트 패키지 가보고 싶다\n 와 거기 진짜 비싸다던데...? 하하\n 요즘은 호캉스 많이 해서 예약 마감 ㅠㅠ ㅋ\n 그치,\n 한번쯤 가보고 싶어 ㅠㅠ\n 다음에 돈 모아서 한 번 가 봐!\n 응 맞아 키키\n 다 수도권에 있는~\n 당연하지\n 내년 기념일에 가자 하려고 키키\n 좋아 키키\n 남친 내년 기념일까지 돈 열심히 벌어야겠네\n 키키 호캉스 하면 조식을 먹어줘야 돼\n 그러게 키키\n 돈 좀 모아 오라 해야지 ㅜㅜ\n 그래 키키\n 조식은 당연히 필수지\n 갔다 오면 호캉스를 한 건지 ...\n 더 피곤한 느낌\n 엥 그래?\n 나는 더 좋을 것 같은데\n 나는 사실 아직 호캉스 경험 0...\n 늦게까지 자야 되는데 조식 먹으려고 일찍 일어나고 키키"
4544,일반 대화,도경수 아는 사람\n 아 알지 알지\n 아이돌 아냐?\n 도경수? 알지 알지 키키\n 도경수가 엑소인 거 알아?\n 엑소인 걸로 아는데 맞지?\n 알지!\n 지금도 엑소 아니야?\n 걔 연기 엄청 잘해!\n 어 나는 알고 있었음 키키\n DO인가 그랬던 거 같은데\n 지금 군대 갔어 키키\n 어 연기 잘 하더라 키키\n 군대 갔어? 키키\n 근데 연기하는 건 첨 들음\n 어 맞다 맞다\n 걔가 디오다 키키\n 탭 댄스 하는 거 봄?\n 근데 너무 애기같이 생겼어 키키\n 탭 댄스를 해? 키키\n 그것도 웃기네\n 그 영화 재밌었는데...\n 뭔데\n 그것도 봐야겠군
4545,일반 대화,겨울대비 머 준비 하면 좋을까 좋은 아이템있어?\n 온수매트랑 히트텍정도?\n 히트텍밖에 안 떠오르네\n 온수매트 괜찮아?나도 그거 사고싶다\n 수면양말도 준비해놔야겠다\n 오 수면바지도 꺼내야지\n 수면양말 진짜 꿀팁 나도 그거 없으면 겨울 못버텨\n 난 수면바지는 벌써 입고 있는데\n 너희 진짜 추위많이 타네\n 맞어 수면바지는 가을부터 입어줘야지\n 그리고 겨울엔 뭐니뭐니해도 귤을 한박스 준비해놔야 진짜 겨울이지\n 난 이미 귤 한 박스 준비 완료\n 와 대박 꿀팁 나왔네 귤한박스\n 귤은 **도 빨랐네\n 당연하지 난 과일 킬러잖아
4546,일반 대화,우리 동네에 지하철 공사 시작했어\n 드디어 지하철 들어오는 거야?\n 이제 노선 확정돼서 공사한다고 해\n 좋은 소식이네. 지하철 편해\n 맞아 나도 기대하고 있어\n 그럼 회사도 이제 편하게 갈 수 있어?\n 응 회사 앞으로 지하철 지나간데\n 다행이네. 운이 좋았어\n 응 이제 나도 지하철 타고 출근할 수 있어\n 축하해. 이제 좀 더 편해지겠네
4547,일반 대화,맨날 앉아만 있어서 그런가 배 나오는 느낌\n 앉아 있다가 한 번씩 일어나서 스트레칭도 하고 그래\n 너 퇴근할 때 걸어온다며\n 응 걸어오는데 왜 배가 나올까\n 너 배에 힘 주고 걸어봐\n 무작정 걷는다고 다 운동 되는 게 아니여\n 배에 힘주고 걷는 게 쉬운 줄 아나\n 힘드니까 운동인 거지~\n 오늘 퇴근하고 올 때는 배에 힘 딱 주고 와\n 그리고 팔도 앞 뒤로 흔들면서 오고\n 그건 그냥 운동 아니여? 파워 워킹\n 그렇게 해야 바른 자세도 유지되고 살도 빠지지\n 그렇게 2주만 맨날 걸어오면 배에 근육도 잡힐 것이다\n 그냥 옛날에 도수 치료에서 배웠던 복근 운동을 밤마다 해봐야겠다\n 그래 그때 배운 거 어따 써먹을래\n 당장 오늘부터 해라\n 그래야겠당 그때 비싼 돈 주고 다녔는데\n 맞아 그때 50만 원씩 주고 다녔지?\n 50만원? 너가 그때 무슨 돈이 있어 가지고
4548,일반 대화,"LNG 훔치려다 멕시코 가스관 폭발했어\n 키키 아주 그냥 호되게 당했나 보네\n 가스관 폭발이라니 키키 대박이다\n 폭발 영상 보니깐 대박이다 키키\n 진짜? 키키\n 폭발이면 훔치다 죽었겠다\n 한 번 봐야겠다\n 진짜 장난 아닐 듯 가스관 폭발이면\n 오 완전 쑥대밭이야\n 12명 사상자 있대\n 그치\n 폭발이면 무조건 피해가 생기니까 ㅠㅠ\n 그니까 폭발은 드라마 영화에서만 봐도 무서운데 키키\n 1400명 동원해서 화재 진압...\n 몇 명 때문에 얼마나 피해를 보는 거야 어휴\n 1400명 진짜 소방관들 다 글루 다 갔겠다\n 그치,\n 저걸 왜 훔쳐 가지고\n 가지가지 한다는 게 여기서 나온 말인가 봐 키키\n 키키 진짜 나쁘게 살면 당한다니까\n 내 말이 키키\n 저거 복구 어떻게 할 거야 ㅠ\n 돈만 이리저리 쓰이고 사라지는 거지 뭐 ㅠㅠ\n 내 말이\n 피해 액이 장난 아닐 듯 키키"
