idx,class,conversation
1535,일반 대화,산책 가는길에 오리들이 냇가에 돌아다니더라 귀여웠어\n 오리를 키우려고?\n 아니 그냥 귀여워서 말 해 본거야\n 난 아는 사람이 오리를 키우는 집이 있어서 물어봤어.\n 어떻데? 너무 귀여워서 시선이 떠나질 않더라고\n 너무 크게 자라서 고민 하더라고. 생선 먹이더라\n 생선을 먹는다고?사료가 아니라?\n 생선을 주더라고. 그래서 식비가 사람보다 더 든다고 고민해.\n 오 난 포기. 생선을 줘 가면서 키우고 싶지 않아\n 아이들 때문에 키우기 시작했는데 이젠 감당 불가라더라고.
1536,일반 대화,머리하러 언제 갈 거야?\n 할 때 되지 않았어?\n 아 이번에 갈색으로 염색하고 싶은데 시간이 안 나네\n 나 딱 머리해야 하는 시기가 와서 무슨 머리해야 할지 고민이야! ㅜ\n 난 낼 모래 뿌염하러 가 키키\n 여자들은 미용실 얼마나 자주 가?\n 나는 4~5개월에 한 번씩 가는 거 같아! 키키\n 나 두 달에 한 번씩 가는 거 같아!\n 다들 머리 길어?\n 나는 한 달? 한 달 반마다 자르러 가야 돼 ㅠ\n 진짜 자주 가야 하는구나 ㅠ\n 나는 머리 길어서~! 자주는 안 가는 거 같아\n 응 머리 길지 ㅜㅜ\n 펌도 풀려서 또 가야 해\n 머리 길면 길수록 돈도 많이 든다던데 ㅠㅠ\n 맞아 ㅜㅜ 요새 미용비가 엄청 들어서 ㅜㅜ 엄두가 안 나\n 확 자르고 싶은데 무서워...\n 키키 이번에 파마했는데 4만 원이였어\n 너네는 얼마 정도야?\n 나는 에스컬펌 하는데 13~15만 원 정도 들어! ㅜㅜ\n 기본 12만 원 드는 거 같아 키키\n 거기에 영양 추가하면 더 들고...\n 와~ 시간도 많이 들겠다 ㅠ\n 맞아 ㅜㅜ 반나절은 시간 빼놓고 가야 해 ㅠ
1537,일반 대화,너는 편의점 아르바이트 말고 다른 알바는 뭐 했어?\n 나는 초반에 전단지 배포했었어\n 보통 카페 알바 많이 하던데 카페 알바는 안 해 봤어?\n 아 맞네 첫 알바가 카페였어!\n 그렇구나 브랜드 카페 알바였었어?\n 개인 사업장으로 압구정에서 했었어\n 압구정이면 완전 부자 동네 아니야?\n 완전 그래서 개 진상이 많았지.\n 그런 곳이 오히려 진상이 더 많은 법이야?\n 아무래도 이것저것 따지는 사람이 많더라\n 헐 어이없다 그러면 어떤 진상이 있었어?\n 빵 썰어주는데 빨리 못 써냐고 따졌어\n 아니 그거 가지고 왜 따져?\n 그니까 그래서 손 비어서 병원 잠깐 갔었어.\n 헐 진짜 마음 아프다 ㅜㅜ\n 근데 사장님이 좋아서 병원비는 주시더라\n 어 그런 셈이지 대전에 있더라 잘 지낸대 키키\n 나도 몰랐는데 택배를 거기로 보내 달라네?\n 뭐 스포츠 의류 그런 거?
1538,일반 대화,"군대 다신 안가.\n 군대가면 옷 나오지, 돈 나오지, 집 나오지, 못 나오지\n 군인들 연락도 잘 받아.\n 코로나라고 훈련도 없다고 해\n 경계근무도 잘 없다고 해.\n 그럼 진짜 뭐하는 거지?\n 제설작업도 업체 불러서 해\n 이제 눈도 안 쓸어?\n 눈 안쓰는거 너무 부럽다.\n 눈 안 쓸고 월급도 올랐으니 군대 다시 갈래?\n 그래도 절대 안 가지.\n 절대 절대 절대로 못가.\n 나는 눈 쓰는게 너무 힘들었어\n 눈 진짜 지옥이었지.\n 눈 오는거 너무 싫었어."
1539,일반 대화,요즘 전기차 많이 보이더라\n 맞어\n 요즘에 전기차가 대세인가봐 키키\n 테슬라 주식 아직 안샀어?\n 키키 나 주식을 안 해서 몰라\n 나도 주식은 안 해 돈 따는 사람 극소수라 키키\n 테슬라는 사면 복사가 되는데\n 전기차 회사 별로 요즘 경쟁이더라\n 맞어\n 현대에서도 나오고 여기저기 많이 나오더라\n 요즘 기아 전기차 이쁘더라\n 아직 못 봤어 키키\n 근데 요즘 충전소 많이 안된다던데\n 나는 전기차 지인꺼 한번 타봤는데 뭔가 자동차스럽지 않아서 내 스타일은 아니더라\n 전기차 승차감은 부드럽던데 아니야?\n 어떤지 궁금하네 키키\n 전기차 충전이 난 번거로울거 같아\n 그치\n 부드럽지\n 자고로 자동차는 밟으면 부릉부릉 소리도 나고 해야지 키키\n 그것 때문에 안 사는 사람 많더라\n 근데 점점 갈수록  전기차 많아질 거 같아\n 맞어\n 일단 기름값이 얼마 안드니깐\n 근데 고장 나면 수리비 장난 아니라던데\n 차는 고장 나면 수리비 장난 아니잖아 가스차도
1540,일반 대화,나중에 아기 낳을 생각 있어?\n 지금 생각으로는 무!\n 근데 나중에 또 바뀔 수도 있어 키키\n 나는 언니랑 같은 생각!\n 지금 나로 봤을 때는 상상이 전혀 안 가 네버\n 키키 안돼 다들 언니들 닮은 아가들 낳아줘 귀여울 거야\n 와... 키키 **야 니가 제일 가능성이 높아 보여.\n 조카 좀 보자!\n 언니가 가능성이 젤 높지! 먼저 가보자!\n 키키 맞아 나는 아직 결혼하려면 멀었다구~\n 나이 순이 아니야 얘들아 가능성을 좀 봐봐! 키키\n 내가 지금 있어 보여?\n 언니 근데 뭔가 결심하게 되면 바로 할 것 같기도 해 키키\n 맞아 근데 언니 성격에 자유를 좋아할 거 같아서 난 안 할 거 같기도 해\n 근데 난 좀 잘 질리는 성격이라 딱 결혼을 하면 바로 이혼 결심 할까 봐 좀 무서워 키키\n 키키 악 안 돼. 결사 반대야!\n 둘이 제일 오래 사귄 게 몇 년이야?\n 나는 2년~ **언니도 알려주라~\n 난 3년인 것 같은데!\n 나도 2년 반?\n 우리 진짜 비슷하네 키키\n 그러네 키키 근데 2년 그때는 길다고 생각했는데 지금 생각하면 또 그렇게 길지도 않은 거 같아\n 키키 짧은 시간도 아니긴 하지!\n 젤 짧은 건?\n 키키 나는 세 달 정도였던 것 같아 둘은?\n 아니 짧게 사귄 건 워낙 기억에서 잊혀져서 기억이 잘 안 나 한 달인가...\n 오 난 그렇게는 한번도 없어 키키\n 젤 짧은 게 1년? 1년 반 정도인 것 같아...\n 대박 언니는 한 번 사귀면 진짜 오래 사귀긴 하넹 키키\n 키키 생각해보니까 매일 집까지 데려다 주고 엄청 따라다녀서 사겼는데 한 달 사귀고 차였어 하하\n 진짜 어이없지 키키 안 좋은 기억이라 잊고 있었네 ^^\n 아니 뭐 하는 놈이야? 키키\n 진짜 데리고 와 봐 좀 키키\n 왜 찼대? 진짜 어이가 없는 놈이네\n 너가 사귀고 나서도 반응이 별로여서 그랬나?
1541,일반 대화,요즘 동물 보면 진짜 예쁨 받잖아\n 근데 그런 동물들도 있는데 안그런 동물들도 있어\n 맞아 아닌 동물들 보면 너무 안쓰러워\n 그치 맞는 동물들도 있고\n 다들 귀하게 대접받고 지냈으면 좋겠어\n 요즘은 강아지나 고양이 많이 키우잖아 너네들은 뭐 키우고 싶어?\n 나는 고양이가 좋더라\n 나는 강아지가 좋아!\n 나도 강아지가 더 좋기는 해\n 근데 강아지는 혼자두기가 그래서 그게 좀 그래\n 그렇긴 하지 강아지는 외로움을 많이 타니깐\n 응 그렇긴 한데 나는 강아지가 너무 좋아\n 강아지가 애교있고 너무 좋기는 하지\n 그래도 개냥이도 있잖아\n 개냥이도 진짜 귀엽지
1542,일반 대화,요즘에 좋은 회사가 참 많은데 제 주변엔 없는 것 같아요\n 좋은 회사라는 것은 어떤 부분을 말씀하시는 걸까요?\n 요즘 정말 찾기 힘든 것 같아요\n 회사에 침대도 있고 안마기도 있고 그런 회사도 있더라고요\n 그런 곳이 있나요? 그렇게 좋은 회사는 저도 가고 싶습니다.\n 우와 그런곳이 있다니 너무 궁금해요\n 자유롭게 휴식을 취하면서 일도 하는 세상이 저한테도 왔으면 좋겠어요\n TV에서 보던 구글 같은 회사는 제 생애 없겠군요.\n 저도 언제가 오기를 기도해요\n 여러분도 그런 회사에 다니고 싶죠?\n 제가 만들고 싶습니다. 그런 회사.\n 꿈의 직장이에요
1543,일반 대화,자녀가 몇 명이에요?\n 아들 하나에요\n 몇 살이에요?\n 올해 5살이요\n 저희 아이보다 한 살 많네요\n 요맘때가 제일 예쁘죠\n 네 애교가 마구마구 넘치죠\n 저희 아이도요\n 삶의 비타민이죠\n 정말 아이보면 힘이나요
1544,일반 대화,너 지금 남친이랑 몇 일 됐어?\n 아마 600일 정도 됐을 꺼야\n 헐 생각보다 오래 됐네?\n 그러게 몇 달 안된 거 같은데 벌써 그러네\n 그 남친이랑 있으면 시간 순삭이야?\n 맞아 주말도 더 빠르게 지나가 키키\n 그러면 너네는 천생연분이다 야 키키\n 음 같이 있으면 재밌어서 그런가 봐 키키\n 둘이 개그코드가 잘 맞나 봐?\n 응 대부분 잘 맞는 편인 거 같아\n 너도 좀 웃긴 편이잖아\n 남친도 그래?\n 내 말에 잘 웃어주는 타입인 거 같아\n 완전 천생연분이네 둘이 행복해라!\n 키키 고맙다 너네도 오래오래 만나길 바래\n 그래 우리 좋은 덕담 나눠 가지니까 좋다 ^^\n 우리 서로 청접장은 주도록 하자 키키
1545,일반 대화,겨울이라 1일 1팩 해야겠어요\n 1일 1팩이 부지런해야하더라고요\n 저도 해야하는데 잘 안돼요\n 그래요? 전 도전 안 해봐서…귀찮으려나요?\n 해보세요. 잘하는 사람 많던데요\n 에. 전 게을러서 못하겠더라고요\n 저는 가끔 신랑 팩 챙겨주는데 그렇게 좋아하더라구요\n 저도 하라고 하는데 있어도 안 해요\n 좋아하세요? 우린 사줘도 안 해요\n 어렵진 않은데 신기하게 손이 잘 안 가는거 같아요\n 네네 신랑은 혼자는 안 하는데 제가 해주면 잘 하더라구요\n 맞아요. 좋은건 알면서도요\n 저도 강제로 눕혀야겠네요
1546,일반 대화,혼자 여행 한번 해보고 싶어\n 나두 혼자 바다 보러 가고팡\n 배낭 여행! 나홀로...게스트하우스 그런 맛\n 하고는 싶은데 아직 자신이 없으\n 하 나는 남친이 못 하게함 키키\n 길치인 나는 꿈일뿐... 하지만 늘 꾸는!\n 키키 나도 길치라 좀 무섭 키키\n 키키 원래 부닥치며 하는 거지 혼여행은!\n 가보고 싶네 키키\n 그냥 돌진 박아버려!?\n 항상 처음이 어렵지 키키 도...저언\n 고고 혼자 제주도 때려박기~\n 부추기면 무서워서 못 가는 건 비밀...ㅎ\n 첨부터 제주도는 넘 쎈걸...\n 키키 그 그럼 인근지역부터 뿌술까^^?\n 가까운 곳부터 도전해봐야지 키키\n 애들아 사실 나 혼밥도 안 해봤어\n 키키키키 홀리~혼자 영화 보기부터 도전해야할덧\n ㅋㅋㅋ 혼자하는거 은근 힘든데 도전..해봐!
1547,일반 대화,"여행 갈 때 숙소 많이 보냐?\n 아닝\n 나는 밖에서 싸돌아다녀서 숙소는 깨끗한 하면 되는 편\n 키키 비싸게 가야지 이왕 놀 거면!\n 난 요즘 덜 돌아다니고 숙소에 콕 키키\n 그래서 숙소 중요하게 봐\n 키키 ㅜㅜ 이런~\n 난 차라리 먹는 거에 더 쓰는 편이라,\n 요즘에 호캉스 팬캉스 이런 거 마니들 하긴 하더라 ㅜㅜ\n 숙소 중요하지!\n 거기서 며칠 있을 수도 있는데!\n 맞아\n 한번 해보니깐 왜 하는 줄 알겠더라 키키\n 키키 난 일본 갔을 때 료칸 빌려서 콕 박혀있었는데 그것도 그것대로 좋더라\n 키키 숙소에서 노는 거 개꿀잼임\n 친구들끼리 보드게임 갈기면 못나와\n 맞아 키키\n 나 갈기다가 옆방한테 혼남\n 키키 조용히 좀 해쥬세욧^^~!\n 에티넷 지켜 걸\n 하지만... 안 떠들면 재미가 없는 걸 ㅠㅠ\n 조금만 자제 해달래...^_ 키키\n 그 이후로 그냥 접음\n 고건 ㅇㅈ 키키 키키 ㅜㅜ\n 넘해잉!\n 여러분도 떠들면서 같이 놀자구여!\n 난 저번에 갔을 때 뭐라 해서 다락방에서 조짐! 키키\n 키키 오 다락방도 있었어?\n 대박\n 오 다락방~ ^^\n 대박\n 하나를 통째로 빌렸구만~\n 키키 비 와서 주륵 주륵 해버렸지"
1548,일반 대화,오빠는 지금 다니는 직장 다닌 지 몇 년 됐어?\n 난 다시 들어간 지 아직 반년 정도야\n 헐 어쩐지 오빠 오랫동안 다닌 거 같았는데!\n 응 그만뒀다가 다시 같은 데로 들어갔지\n 어쩌다가 다시 들어갔어 그러는 거 아니야!\n 키키 오라고 하길래 거부를 못했네\n 그렇구나 연봉 많이 올려줬어?\n 음 하는 일이 많이 프리해졌어\n 지금 직장 동료들이랑은 어때?\n 친한 동생이 있어 착하고 싹싹해\n 그렇구나 그 친구는 나이가 몇 이야?\n 그 동생은 지금 서른 살이야 키키\n 헐 동생이 서른이라니 여친은 몇 살이지?\n 음 여자친구는 지금 26살이네 키키\n 와 완전 도둑이네 어떻게 그럴 수 있어?\n 키키 많이 잘해주려고 하고 있어 키키
1549,일반 대화,군대 이야기 많이 해주세요.\n 군대 대신 간 거지만 군대긴 하죠.\n 맞아요. 승선 근무 예비역도 군인이죠~!\n 네네~^^ 군대보다 더 많이 근무했어요!\n 하하 그렇군요. 그러면 밥은 어떻게 해 먹어요?\n 저희는 요리사가 함께 승선해서 해줘요.\n 오~ 진짜요? 맛있나요\n 외국인이어서 그렇게 맛있진 않은데... 고기는 매일 먹어요.\n 우와~ 고기는 매일 드세요? 정말 부럽네요.\n 맞아요. 고기가 요리하기 제일 쉽잖아요~^^
1550,일반 대화,교사들이 퇴근 후에도 오는 부모들 톡에 스트레스 받는대.\n 너무 극성인 부모들이 많아서 걱정이야.\n 요즘 보다는 예전의 교사가 훨씬 편했겠지 싶어\n 유치원 교사들도 수시로 아이들 사진 보내달라고 톡 받고... 요즘 문제래.\n 사소한 것 하나 하나 다 들추어 내고 시시비비를 가린다고 해.\n 진짜 너무 극성이네 그정도까지는 좀 아닌것 같은데\n 학부모 면담도 바쁘다고 퇴근후에 보이스톡으로 하자고 한다더라.\n 본인의 자식도 귀하지만 타인의 자식도 그만큼 귀하다는 걸 알아줬으면 해.\n 듣기만 해도 피곤한게 상상이 된다\n 업무용 폰을 따로 마련 해야 조금 나을듯해.\n 선생님도 개인의 삶이 있는 것인데 너무 극성인거 같다.\n 업무끝나면 쉬어야 할텐데 진짜 피곤 하겠다
1551,일반 대화,운전 잘하는 기술은 뭐야?\n 한 눈 팔지 않고 하는 거지\n 운전하고 싶은데 겁이 너무 많아\n 브레이크만 잘 밟으면 괜찮은데\n 내가 몸치라 더 힘든걸까?\n 다들하는거 보니 시작해보면 될 것 같은데\n 응 연습해볼게 어떤 것부터 시작할까?\n 일달 운전연습을 시작부터 하자\n 언제 할까?\n 주말에 시작하자
1552,일반 대화,북한 여자들이 정말 한국 화장품을 사용하려나\n 몰래몰래 사용하잖아 그 드라마 못봤나\n 장마당에서 한국 화장품 사서 미용하고 그럴라나\n 아마도 그럴것 같은데 하하\n 사형감 아닌가 미용도 좋지만 적대국가 제품을 몰래 사용하다니\n 그게 사형까지 될정도가 무섭구만\n 근데 화장품은 한국이지\n 어떤 루트로 그것이 흘러들어가나 미용제품을 중국에서 사들이나\n 들어가는 루트는 중국이지 당연히\n 화장품은 에스띠로더 갈색병이지 백화점가서 함 바를때가 되었네\n 요즘에는 그런거 다 없어지지 않았나 코로나때문에\n 아 그래? 잘모르겠네
1553,일반 대화,주름살에 좋은 화장품 뭔지 알아\n 모르겠어. 난 모르겠어서 아이크림을 그냥 주름살에 바르고 있어.\n 나도 몰라서 그냥 아이 크림만 쓰고 있는데 좋은 상품 있으면 찾아봐야겠어\n 그래. 요즘에 스틱으로 된 것 많이 나오던데 그건 괜찮으려나.\n 가히 말하는구나 그거 되게 좋다더라\n 그러니까. 광고도 많이 나오고 괜찮다고 하는 사람이 많아.\n 주문량이 엄청나대서 나도 한번 주문해볼까 또 있어 너는 어때\n 나도 사 봐야 되겠어 같이 사자\n 같이 사면 할인되려나?\n 그렇지 않을까? 할인 많이 됐으면 좋겠다
1554,일반 대화,오늘 저녁 뭐 먹었어?\n 나 오늘 소고기 먹었어\n 나는 오늘 브리또 먹었어\n 브리또 너무 간단한 거 아니야?\n 그러게 나는 오늘 든든하게 먹었는데 하하\n 다이어트 중이라서 간단하게 먹었어 ㅠㅠ\n 나도 오늘 저녁 삼겹살 먹었는데 키키\n 나도 다이어트 하는데 소고기 많이 먹었다 ㅠㅠ\n 소고기 어디서 먹었어? 하하\n 그니깐 난 집에서 먹었는데!\n 나도 집에서 먹었어\n 엄마 생일이였어 하하\n 그러면 다른 음식도 먹었겠네!\n 그니깐 키키 또 뭐 먹었어?\n 고기만 잔뜩 먹고 과일 먹었어 하하\n 나도 과일 좋아하는데 지금 귤 먹고 있어\n 나는 고기 먹고 배불러서 누워있어\n 나는 사과랑 귀한 딸기 먹었어 키키\n 딸기가 벌써 나왔어?\n 맛있겠다! ㅜ
1555,일반 대화,문세윤 부끄뚱으로 데뷔한 거 봤어?\n 엥 부끄뚱이 뭐냐 키키\n 걔도 가수 데뷔했어?\n 아예 처음 들어봐 나 요새 티비를 안 봐서 키키\n 와 이 사람들 이걸 몰라?\n 웅 데뷔 했는데 한번 봐봐 노래 좋아서 어이없어 키키\n 뭐냐 그건 진짜 이름 이상해 키키\n 트로트야? 요새 트로트 많이 부르잖아 키키\n 아니 트로트 아니야 문세윤이 예전부터 노래 한번 내보는 게 버킷리스트라고 죽기 전에 내보고 싶다고 라비한테 노래 달라고 많이 말했었는데 이번에 진짜 노래 라비가 만들어줘서 소원 성취 함\n 근데 문세윤 노래 잘 부르잖아 키키\n 개그맨들 진짜 끼 많다...\n 아 진짜? 문세윤 먹는 거 말고 본 적 없는 듯 키키\n 근데 진짜 집 가서 한번 봐봐 노래 좋아\n 오케이 키키 집 가면서 한번 볼래 궁금하긴 하다\n ** 근데 그때 낙하 노래 별로라고 하지 않았나\n 취향 다른 거 아냐? 의심 의심\n 아내 분이 노래 가사 보고 슬프다 했대\n 가사도 한번 봐봐 봐 나 낙하 안 들어봤다고 했고 듣고는 좋다 했거든? 참나\n 낙하 좋다고 했었다 바보야! 키키 기억력 무엇\n 키키 아 그래? 그냥 듣기도 전에 별로 별로! 이거를 그렇게 기억 했나방 뀨\n 첨에 낙하 언니가 들어보라 했는데 평생 안 들을 거라고 장난 친거 임\n 난 근데 그 문세윤이랑 뚱뚱한 애들 처음에 얼굴 제대로 못 알아봤었어 너무 닮아서\n 평생 안 듣는다고 했어? 키키 짱 웃기네\n 키키 맞아 첨에 비슷해 보이긴 해\n 진짜 ** 인성 대박이지\n 아니 근데 그 네 명 먹는 방송 보면 다 닮긴 했어 키키\n 맞아 먹는 거 보면 좀 대단해\n 진짜 키키 나도 근데 그렇게 먹어 보고 싶당!\n 우리도 먹방 동영상 찍어보자 웃길 듯 키키
1556,일반 대화,요즘은 코로나때문에 나는 대중교통 타는게 좀 그랬었어\n 나도 그랬어 그래서 가까운데는 걸어다니고 했었어\n 나도나도 근데 지금은 그냥 백신도 다 맞고 했어서 그냥 타고 다녀\n 나도 요즘은 조금 무뎌진건지 그냥 타고 마스크 다시한번 잘 고쳐쓰고 타고 있어\n 근데 가끔 마스크 안쓰고 버스 타는 사람들 있어\n 뭐? 진짜? 너무한다\n 그런 사람이 있어?\n 응 며칠전에 버스를 탔는데 턱마스크를 쓰고 버스를 타는거 있지\n 기사가 뭐라고 안했어?\n 그러니깐 그런경우에 기사가 버스 못타게 하잖아\n 그게 마을버스여가지고 기사가 못봤더라고\n 와 근데 그건 좀 아니다\n 마을버스면 공간도 더 좁아서 불안했을 것 같아\n 응 그래서 최대한 떨어져 앉아서 있었지\n 요즘은 기사들이 마스크 코 밑으로 살짝만 내려가도 제대로 쓰라고 하던데
1557,일반 대화,너는 해보고 싶은 헤어 스타일 있어?\n 나는 갈색으로 염색을 해 보고 싶어.\n 그거는 지금도 당장 할 수 있는 거잖아!\n 그치 근데 첨 해보는 거라 걱정이 되네?\n 너 염색 한 번도 안 해 봤어?\n 어 맞아 해 보고 싶긴 해~\n 헐 그러면 머리 커트만 해 봤어?\n 어 커트랑 옛날에 매직 키키\n 파마도 안 해 본 거야?\n 어 그냥 고데기만 해봤었지 ~\n 야 조금이라도 어렸을 때 염색 해!\n 그래야지 시간날 때 가보려고~\n 내일 당장 헤어샵으로 튀어!\n 추진력 장난 아니네 예 가볼게요!\n 그래 진짜 지금 이 시기에 해 줘야 해 늙으면 주책이라고 그래!\n 그래 늙으면 마음이 또 바뀔지 모르니 당장 해야겠구만.
1558,일반 대화,나 집 인테리어 하고 싶어ㅠ\n 갑자기?ㅠㅠ\n 지금 살고 있는 집?!\n 아니ㅠㅠ 이사갈려고 하는 집 인테리어 하고 싶어...\n 지금 이사갈려고 하는 곳이 새곳인데 뭐하러 해...\n 맞아 굳이 새 집에 돈 쓸 이유 없지 않아?\n 그렇게 생각하면 그렇긴한데ㅠㅠ 요즘 인테리어 너무 이쁘잖아\n 근데 언니 이거 현실적으로 판단해야돼\n 맞아 누나 이쁘다고 새집에 투자는 아니야!\n 그래 알겠어 너네 말 들을게ㅠㅠ\n 응 그냥 지금 살다가 노후 되면 인테리어해!\n 맞아 그때 해도 안늦어ㅠ
1559,일반 대화,나는 줌바 댄스를 배워보려 해\n 줌바 댄스 좋다.\n 줌바댄스는 아줌마들만 배우는 건가?\n 나름 과격한 운동인 것 같아 아줌마 들만 하는 건 아니고\n 그렇구나. 그럼 다행이네.\n 남동생이 배워보고 싶어 하더라고.\n 다이어트에도 아주 효과적이래 너도 같이 해\n 나도 같이 해야되겠다. 재밌겠지?\n 그럼 그거 하면 서로 말 할 시간도 없이 움직여야 해\n 그래? 그거 좋네. 말이 많은 아이라서 댄스만 추고 싶어.\n 그렇게 생각한다면 이 운동은 정말 딱 일 거야\n 다이어트도 제대로 되겠다.
1560,일반 대화,오늘 블랙리스트 진상 와서 너무 힘들었어\n 모든 손님이 다 그렇진 않지만 정말 종종 그만두고 싶게 하는 진상들이 있지\n 가족들이 그런 취급 당한다고 생각해보지 어휴\n 애초에 그런 사고가 가능한 사람이면 진상짓도 안할듯\n 매우 인정하는 부분입니다.\n 알바나 회사나 결국 스트레스는 사람에서 오는 것 같아\n 그치… 일은 어딜가나 비슷해 사실\n 인간관계가 진짜 일이야 일.\n 남의 주머니에서 돈 빼오기가 이렇게도 힘듭니다\n 동료들 중에 배울점 많은 사람 있어?\n 지금 회사엔 없어.\n 이전 회사엔 있었나보네?\n 어떤 점을 배우고 싶었어?\n 일단 일을 엄청 계획적으로 하셨어.\n 와 되게 철저하고 멋지시다.
1561,일반 대화,다음주 목요일 서울 출장이네\n 그 회사 서울 자주보내노 좋겠다\n 하… 회사생활이 너무 각박하네\n 왜 서울 가기싫나 대신가주까\n 가서 일만하고 오는데 뭐가 좋겠노\n 그냥 회사에 안나가고 다른데 간다는거 자체가 좋지않나\n 흰머리 영감탱이랑 같이 출장간다\n 그러면 즐거운 출장되렴\n 그래 회사생활 열심히해야지
1562,일반 대화,오늘 사촌 언니들을 만나고 왔어\n 재밌었어?\n 응. 같이 고기도 먹고 얘기도 했어\n 무슨 얘기?\n 정치 얘기도 하고 미래 계획에 대해서도 얘기하고\n 오래간만에 재밌었겠네\n 이모부가 바리스타 1급 자격증을 따와서 맛있는 커피를 준비해왔어\n 대단하시다\n 아빠도 커피에 관심이 많은데 자격증을 땄으면 좋겠다\n 나도 그랬으면 좋겠어
1563,일반 대화,"요즘은 컨텐츠 장르의 벽이 허물어지고 있는 것 같아.\n 맞아. 웹툰에서 파생되는 게임들도 있고, 인기가 있다면 다양한 컨텐츠로 재탄생하지.\n 앙상블스타즈!!도 리듬 게임인데 게임 말고도 다양한 장르로 많이 제작되고 있더라고.\n 그래? 주로 어떤 것들이 있어?\n 엄청 다양해. 일단 게임에 노래가 삽입되니까 앨범이 꾸준히 나오더라고.\n 아, 그렇구나. 유튜브에서 얼핏 무슨 생방송을 한다는 알림을 본 것 같아.\n 그런 장르 이외에도 번화가에 게임의 배경 중 하나인 카페도 오픈해서 영업 중이더라.\n 게임이 성공 하다 보니 부수적인 수입 창출을 위해서 많은 것들을 시도하고 있나 봐.\n 게이머들에게 좀 더 컨텐츠를 즐기게 함과 동시에 수입을 얻을 수 있으니 손해보는 장사는 아니지.\n 역시 컨텐츠의 힘은 대단하다는 것을 다시 한 번 느껴!"
1564,일반 대화,학창시절이 생각나네 그립다\n 그래 학창생활때 교육 열심히 받았나\n 학창시절로 돌아가서 진로를 다시 결정하고 싶네\n 너는 만족하나 ?\n 법학교육을 받은거말이니?\n 응 만족하니? 학창시절\n 다시 돌아가라면 안가겠다 나는\n 그래? 나는 간절하게 돌아가고싶네 허허허 나의 학창시절로\n 청춘 너무나도 혼란스러운 시기 교육도 좋지만\n 청춘은 나도 너무 그립지 하하
1565,일반 대화,내 친구 어제 회식했대\n 나도 회식했던 경험이 새록새록 떠오르네.\n 언니네 회사는 회식을 어떤 식으로 진행했었어?\n 우리는 저녁에 같이 밥먹고 술마시고 노래방에 갔어.\n 코로나 이전이라 그게 가능했구나\n 응 그리고 나 빼고 다들 연령대가 높으셔서 전형적인 회식 분위기가 강했어.\n 그런데 내 친구네 회사는 그냥 점심만 간단히 먹고 끝난대\n 우와 정말 좋았겠다. 회식에서 술을 권하지 않을 것 같네.\n 응 그래서 너무 좋대\n 나도 다음에 입사 할 때에는 그런 곳에 가고 싶다.
1566,일반 대화,"요즘 계속해서 백신 부작용 관련된 이야기가 나오네.\n 아무래도 백신이 급하게 만들어 졌다 보니 그럴 수 밖에 없지.\n 우리는 다행이도 별 이상 없이 넘어갔지만.\n 그러니까. 우리는 운이 좋은 케이스지.\n 내 주변에 있는 친구들도 경미하지만 부작용을 겪은 적이 있다고 하네.\n 그래? 어떤 부작용인데?\n 오한을 겪었다는 친구도 있고, 심하게 몸살이 왔다는 친구도 있지.\n 그래? 내 주변에 있는 아줌마 아들들도 비슷하게 부작용을 겪었다고 하던데.\n 그래? 어떤 식으로?\n 방금 너가 말한 부작용도 있었고, 근육통이 있었다는 애들도 있었지."
1567,일반 대화,얘들아 무지개가 떴어\n 우와! 나 무지개 한 번도 못 봤어.\n 나도 오늘 하교하는데 봤어.\n 정말 멋있어서 사진 찍었어.\n 나는 못 봤는데 사진으로라도 봐야겠어.\n 나도 사진 보내줘.\n 무지개가 생기는 원리가 갑자기 궁금해.\n 나도 왜 생기는지 궁금해.\n 무지개는 비가 오고 나서 갑자기 화창해지거나 하면 생겨.\n 무지개가 생기기 쉽지는 않은 조건이구나.\n 그러니 보기가 쉽지 않지.\n 그래도 오늘 행운이 따를 것 같아.
1568,일반 대화,필라테스하면 에스라인이 되나?>\n 어 라인이 이뻐진다더라\n 신체미용에 좋네 필라테스\n 근데 나는 아직 효과가없네 키키 너무많이 먹어서 하하\n 요가도 몸매에 좋다하대\n 요가는 위험하다 가동범위를 넘어선 운동을 하기 때문에\n 이효리가 요가해서 미용 뿜뿜했지않나\n 이미 유연한 여자 아니였겠나\n 그렇네 이뻐서 좋겠다\n 그러니까 인생 참 편하게 살겠지 이쁜사람들은
