idx,class,conversation
1139,일반 대화,연애할때 와이프가 잘 사주고 그랬는데 이제는 왜 아무것도 안사주는걸까?\n 그거야 당연한거죠 잡은 물고기에 누가 밥을 줍니까?\n 연애할때가 좋았던거 같아\n 당연하죠 연애는 결혼하고는 다르잖아요 전 남편한테 생일선물 받은 기억이 없어요\n 남편한테 용돈 좀 많이 줘라 지갑이 가벼우면 그럴수도 있는거지\n 전 제가 남편한테 생활비 받아서 쓰고 있는데요\n 결혼 생활은 어떤게 재미있니?\n 재미있는게 하나도 없어요 아이낳은거 말고는\n 연애할때 우리 와이프 엄청 짠순이였는데 쇼핑을 너무많이해\n 결혼해서 그런거는 뭔가 스트레스받아서 그러는거아닐까요?
1140,일반 대화,우리 아버지는 요즘 홈쇼핑에서 나오는 약을 많이 먹고 있어\n 저도 봤어요 한약제 그거 맞나요?\n 나이가 있으시니까 자꾸 몸에 좋다고 나오면 사시는거 같아\n 뭐라고 하지마세요 저희 회사에서 파는걸 우리엄마는 재값주고 사셨어요\n 회사에서 팔면 직원가 할인하지않니?\n 맞아요 근데 우리회사인지 모르고 좋다니까 그냥 구매하셨더라고요\n 에구구 미리 사드려라 나이가 들어서 부모님이 스스로 더 챙기시는거 같아\n 아니 최소한 얘기는하던 물어는 봤어야죠 돈아깝게\n 우리 아버지 이번에 가족여행을 가자고 하시는데 걱정된다\n 왜요? 가족여행가면 갈수있는게 좋은거죠 저희는 아직은 ...
1141,일반 대화,아파트 자가로 매매하면 뭐가 좋아?\n 음... 전세살이 안하고 이사를 안 다녀도 된다는 게 편하지\n 그렇죠. 많이 달라요?\n 아무래도 빚으로 사긴 하지만 내 집 걱정을 안 하니 마음이 편해\n 그렇군요. 전 아직 전제라서 자가가 있으면 좋겠어요.\n 내년 정권에 부동산 어떻게 변할지 모르니 신경이 많이 쓰이죠.\n 정말 그래요.\n 저도 그래서 신경을 많이 쓰는 편이에요.\n 고민하다가 시간 지나고 보니 집 값 은 더 올라있네요\n 저도 그래서 많이 고민하고 있어요.\n 맞아요. 매매는 잘 생각해보셔요.
1142,일반 대화,곧 있으면 눈내리겠다\n 벌써 겨울이구나\n 응 언제 첫눈이 오려나?\n 글쎄 보통 첫눈이 언제 왔지?\n 글쎄 12월 쯤 내리지 않았나?\n 근데 올해 첫눈 벌써 왔데\n 진짜? 어디에?\n 강원도에 왔다는데?\n 우와 거기는 그정도로 춥나봐\n 그러게 말이야\n 다른 나라 얘기 같아
1143,일반 대화,"오늘 버스 탔는데 버스가 너무 안오더라\n 맞아 대중교통은 힘든 것 같아\n 나도 버스를 20분 넘게 기다려야 탈 수 있었어\n 차라리 지하철을 탈껄 그랬어\n 지하철이 서울은 잘 되있지 않아?\n 잘 되어있긴 한데, 사람이 너무 많아서 타기가 힘들어\n 맞아 서울 지하철은 사람이 너무 많아\n 지하철이 그래도 편리한 편이지 않나?\n 그래도 출근길에 한번 타보면 그 생각이 바뀔걸?\n 너네 최근에 여행 간 적 있어?\n 뭐 타고 이동 했어?\n 최근에 직접 운전해서 강릉 다녀왔어!\n 나는 비행기를 타고 제주도에 갔다왔어.\n 비행기 몇시간 탔어?\n 1시간 안걸리지 않았어?\n 나는 제주도에 가는데 1시간이 걸렸어\n 비행기는 요금이 비싸서 잘 안타는 것 같아\n 그래도 빨라서 좋지않아?\n 제주도 갈때 일찍 예매하면 싸게 구할 수 있더라\n 오 그런정보는 어디서 얻는거야?\n 교통 방송국 채널에서 찾지 않았을까?\n 나는 스카이스캐너라는 어플에서 찾았어\n 그거 알지 유명한 교통 어플이잖아\n 나도 그 어플을 한번 다운 받아 볼까?\n 좋은 생각인거 같아.\n 알림 설정도 가능하더라\n 오 알림 설정도 된다고?\n 비행기값 최저가로 구매할 때 좋은거 같아\n 지난번에 미국 갈때도 여기서 찾아보고 예매했어\n 가격이 싸다고 다 좋다고 할 수는 없을 것 같은데?"
1144,일반 대화,"나 이번에 탁자 새로 샀어\n 탁자? 어디에 두는 걸로 시켰어?\n 헐 무슨 탁자로 샀어?\n 아 주방에 밥 먹는 용도로\n 아항 좋지\n 이쁜 걸로 잘 골랐어?\n 너 1인 식탁으로 산 거야?\n 응 1인 식탁 이쁜 거로 샀지\n 아 그럼 1인 화로 고기 굽는 거 보내 줘야지 키키\n 오, 다음에 구경 가야겠는데\n 키키 맞아 ㅠㅠ 나도 그거 사고 싶었어\n 아기자기해서 엄청 귀여울 듯\n 내가 카톡으로 보내줄게!\n 나 그거 있는데 별로 안 써 ㅠ\n 아 활용도가 좀 낮은가 봐?\n 아 진짜?\n 그거 별로야?\n 나는 잘 안 쓰게 되더라\n 음 좀 고민해봐야 겠는데?\n 혼자 살면 되게 유용하게 잘 쓸 거 같은데 ㅠㅠ\n 그럼 나중에 후기 찾아봐!"
1145,일반 대화,요즘도 군대에서 위장크림 발라?\n 웅 그거 화장품 가게에서 많이 사가지 않아?\n 갑자기 위장 크림? 키키 사려고?\n 갑자기 군대 예능보니까 생각나서 키키\n 나 예전에 오빠 군대 갈 때 위장크림 화장품 가게에서 사서 보내줬는데 키키\n 위장 크림 요즘도 바를 걸?\n 아니 사실 내 친오빠가 그러더라고 위장크림\n 웅 그거 안에도 파는데 피부에 별로래 ㅠㅠ\n 위장크림 바르고 훈련 하셨데?\n 바르고 훈련해서 눈 따가웠데 ㅠ\n 아 그거 지우는 것도 엄청 일일듯...\n 그거 눈에 들어가면 진짜 아파\n 안그래도 눈 안 좋은데 ㅠ\n 아이고 오빠 고생 많이 하셨겠네 ㅠㅠ\n 지울때도 좀 조심해서 지우라고해\n 응 그래야지~\n 걱정해줘서 고마워\n 눈 주변만 잘 피해서 잘 바르시라그래 ㅠㅠ\n 응 진짜 걱정이다 정말 ㅠ
1146,일반 대화,나 서울 가려고 공항 왔어 하하\n 서울?\n 비행기 타고 올라 가려고?\n 오 비행기 타고 서울 가는 거야?\n 응 하하 서울 갈 땐 무조건 비행기\n 기차보다 비행기가 더 괜찮아?\n 기차보다 훨씬 빨리 도착하겠네\n 응 거의 40분 정도 걸려 하하\n 오 엄청 빠르다 키키\n 근데 거기 수속도 밟아야 되는 거 아니야?\n 와 그러면 진짜 빠르다\n 응 가격도 훨씬 저렴해 하하\n 서울 가는 비행기 금액은 어떻게 되는데?\n 가격은 보통 어느 정도 해?\n 가격대는 잘 잡으면 거의 편도 2만 원?\n 와 대박 기차보다 훨씬 좋은데?!\n 와 그럼 왕복 5만 원도 안 되네?\n 응 그래서 비행기를 자주 타 하하\n 어어 나 같아도 비행기 타고 서울 갈 듯 키키\n 나도 다음엔 비행기 타야겠다 하하
1147,일반 대화,"연애를 하고 계시나요?\n 네 하고 있어요\n 연애를 하고 계신가요?\n 네 저도 하고 있습니다.\n 어떻게 만나게 되셨나요?\n 군대 전역하고 번호를 따서 그때는 안 만나고 번호 따고 한 3년 뒤에 만났어요 키키\n 여자친구를 어디서  만나셨나요?\n 저는 교회에서 만났습니다!\n 신기하네요,\n 오랜 시간이 흘렀는데 연락할 수 있었던 계기가 있었나요?\n 여자친구가 그때 안양에 살았었는데 가족들은 부산에 있어서 명절이라 어쩌다 연락이 돼서 만나게 됐습니다!\n 인연이라는 게 참 신기하네요.\n 연애를 하면 좋은 점이 어떤 거라고 생각하시나요?\n 그냥 같이 있으면 좋고 서로 많이 도와주고 행복한 거 같아요 하하\n 여자친구랑 싸운 적은 있으세요?\n 특별하게 싸운 적은 아직 없어요 하하\n 여자친구랑 싸운 적 있으세요?\n 신기하네요 저희도 자주는 아니지만 한 번씩 싸워서...\n 거의 제가 잘못을 해서 안 싸우도록 노력 중입니다 키키\n 여자친구 나이가 어떻게 되나요?\n 제 여자친구는 저보다 3살 어려요.\n 여자친구 나이가 어떻게 되나요?\n 저보다 2살 어려요\n 여자친구가 어려서 좋은 점이 있나요?\n 음 어려서 좋은 점은 딱히 없는 거 같아요.\n 나이 차이가 크게 나는 게 아니라 특별한 느낌은 못 받는 거 같아요.\n 나이 차이가 나서 발생하는 어려움 같은 건 없나요?\n 저도 어려운 건 없는 거 같아요\n 오래 오래 잘 만나요!\n 네, 감사합니다.\n 나중에 기회가 된다면 식사라도 같이 해요!\n 네 기회가 되면 식사 한 번 해요!"
1148,일반 대화,주변에 또 아파트가 들어서나봐\n 또? 이번엔 무슨 아파트인데?\n 좀 이름 있는 아파트라고 했는데...\n 그럼 자이 아파트인가?\n 아! 맞아! 자이 아파트였어\n 엄청 비싸겠지?\n 당연하지. 못해도 10억은 할껄?\n 우리야 좋지 뭐\n 왜? 뭐가 좋아?\n 우리 집값도 조금 올라갈테니까
1149,일반 대화,나 오늘 스크린 골프 가서 늦을듯\n 스크린 골프 거기 또 누구랑 가?\n 형부 아주 잘 나가시네요\n 그게 아니고 부장님이 가자네\n 아니 코로나로 제한 있는거 아냐?\n 6시 이후 제한 없어요?\n 그게 보니까 이미 2차 14일 경과자들이야\n 여보는 스크린 골프는 잘쳐?\n 형부 전에 골프도사라더니?\n 골프도사는 무슨 그냥 억지로 하는거지\n 왠일로 겸손씨가 되었지?\n 이제 현실과 타협을 하는듯
1150,일반 대화,"나 이번에 맡은 프로젝트가 너무 커서 힘들다.\n 왜 어떤 프로젝트인데?\n 타 회사랑 협력하는 건이라서 하하 벌써 긴장되네\n 에이 아직 시작도 안했는데 겁부터 먹지마\n 그치? 나는 이렇게 큰 프로젝트 처음 해봐서 ㅠㅠ\n 잘 할 수 있을거야!\n 어차피 협력 건이면 다른 사람들도 많이 도와주겠지\n 휴, 갑자기 걱정이 사라지는 것 같아 키키\n 그래 편하게 생각해!\n 그리고 성공하면 너 실적도 반영 되고 좋지\n 그것도 그렇지. 나도 최선을 다해야겠어.\n 그래 열심히 해봐"
1151,일반 대화,내년 최저임금 확정됐다더라!\n 오 정말?\n 올해랑 차이가 좀 있어?\n 음 올해는 8720원이었더라고...\n 내년은 9160원이래!\n 와 그래도 9천 원대로 올라갔구나!\n 확실히 물가도 점점 올라가고 그래서... ㅠㅠ\n 맞아. 근데 영세 자영업자들은 또 힘들다고 하니까...\n 참 이게 어려운 문제 같아\n 정말 그래. ㅜㅜ\n 사실 코로나 터지면서 자영업자들도 정말 너무 어려워져서 문제가 정말 심각해졌고...\n 맞아. 월급 받는 입장에서야 마냥 최저임금 오르고 월급 오르는 게 좋긴 한데... 각자 입장이 다르니까 ㅠ\n 진짜... 좀 경제적으로 균형이 잘 맞춰져야 할 텐데 그건 정말 어려운 부분인 거 같아.\n 응 근데 물가도 만만치 않고 너무 어렵다 ㅠㅠ\n 영세 자영업자들이나 소기업은 그럴 수도 있다고 보는데 중견기업이나 대기업은 최저임금 올랐다고 뭐 채용을 줄이고 이런 건 아니지 않나 싶고...\n 그치 아무래도 자영업자나 소기업과는 차원이 다른 부분이니까 참 어렵긴 어렵다.\n 경제도 그렇고 취업난도 그렇고 얼른 해결이 좀 돼야 될 텐데 말이야.\n 맞아. 진짜! 물가도 진짜... 계란 가격이 너무 올랐어 키키\n 헉 최근에 우리 집에서도 그 얘기했었는데 계란이랑 파프리카 가격이 너무 올랐다고 키키\n 헉 파프리카마저 키키 예전에 계란 10알 든 거 3000원대면 샀는데 지금은 5000원대야\n 흑흑 장난 아냐\n 와... 진짜 너무 올랐다 ㅜㅜ\n 계란은 자주 먹고 많이 요리해 먹는 음식인데 이렇게 올라버리면 어떡하나...\n 그니까 ㅠㅠ\n 작년 말인가 AI 터져서 그 영향도 있다나 봐 ㅠㅠ\n 아이고 그렇구나... ㅜㅜ\n 물가도 얼른 좀 안정이 됐으면 좋겠다...
1152,일반 대화,오늘도 일개미는 일이 많습니다~\n 그럼요 오늘도 일이 너무 많습니다 ㅠ\n 키키 너는 맨날 일 많네\n 이번에 새 프로젝트해서 그런가봐\n 헐 그러면 정신없고 바빠지긴 해 ㅠㅠ\n 너 능력도 좋다 그런 거도 하고\n 능력이 좋다기 보단 할 사람이 없는 거지\n 아 근데 일 쌓이면 스트레스 받아 키키\n 키키 그래도 능력이 좋은게 더 커\n 맞아 지금도 너무 잠와 ㅠㅠ\n 퇴근하고도 일 할거 생각하느냐 잠도 못 자 키키\n 항상 이 시간이 위험해\n 맞아 나중에 수면실 좀 가야겠다\n 응 가서 좀 쉬고 일 해\n 와 회사 안에 수면실도 있어?\n 응 요즘에는 다 이렇게 있더라 하하\n 우린 탕비실에 에어 매트 해놨어 키키 짱 웃겨\n 키키 오 좋은 회사 다니네~
1153,일반 대화,장거리 연애를 해본적 있어?\n 나는 장거리를 오래했는데 해볼만 해.\n 해본적 있는데 할게 못되더라\n 얼마나 멀리 있는 장거리 연애였어?\n 내 생활이 바쁘니까 가끔씩 보는 것도 괜찮더라.\n 난 서울 부산이었는데 너무 멀었었지\n 혹시 가끔씩 보게되니 길게 만났던 건 아니야?\n 가끔씩보니까 길게 만나는거 정답일수도 있어.\n 근데 자주 못보다보면 나름 의심도 많아지고 그렇더라\n 우리나라에서 부산과 서울이면 끝과 끝이네 힘들었겠다.\n 그것도 사람 성향에 따라 다르겠어.\n 너무 자주는 못보더라도 어느정도는 만나는게 좋다고 생각해
1154,일반 대화,다들 슬의생 봤어?\n 이제 본다 ㅠ\n 아니 나도 아직 안 봤어 ㅠㅠ\n 아니 슬의생을 이제 보다니!\n 요즘 일이 너무 바빠서ㅠ\n 나 맨날 모아서 정주행 한다고 그러고선 까먹고 안 봐 키키\n 맞아 일이 바쁘면 잘 못보지\n 나지금 시즌1부터 정주행 중!\n 그거 시즌2 까지 나왔다고 그랬지?\n 그 드라마 시즌2까지 나왔지?\n 응 하하 그래서 갈 길이 멉니다~\n 그거 슬의생 전에 비슷한거 뭐 또 있었는데!\n 키키 다 보고 감상평 주세요~\n 슬의생이랑 비슷한 드라마가 있어?\n 웅 제목이 비슷한 거 있었는데 ㅠㅠ!\n 그러게 비슷한 드라마가 있었나?\n 그거 응답하라 시리즈 아니야?\n 아 기억났다!\n 깜빵생활?!\n 난 그거부터 봐야해 ㅠㅠ\n 아아 그 드라마도 재밌지!
1155,일반 대화,등산 좋아해?\n 나는 등산은 별로 안좋아해\n 그렇구나. 나도 별로 안좋아하는데\n 그럼 안가면 되잖아\n 회사에서 단합한다고 등산간대\n 진짜? 너무 싫겠다\n 응. 부장님 딱 한 명만 좋아해\n 어떤 점이 좋으신거지?\n 계절마다 다 다른 느낌으로 좋대\n 그렇구나. 나는 힘들기만 하던데
1156,일반 대화,나 운동 모임에서 자전거 타러 가기로 했음!\n 너 자전거 잘 못타잖아.\n 어디로 가는데?\n 나도 껴도 됨?\n 팔당에서 두물머리 코스로 간대\n 그 코스가 자전거 타기 좋지~\n 언니들 가고 싶으면 내가 모임원들한테 물어볼게!\n 몇 킬로나 되지?\n 거리 검색해봐\n 나 자전거로는 한번도 안가봐서 가늠이 안되네...\n 거리 신경 쓰지마. 페이스 완전 천천히 해서 갈거래!\n 나도 차로 밖에 안가봐서... 여튼 난 안감 키키
1157,일반 대화,중고차 보러가는데 구매하는 것이 너무 어려운것같아\n 맞아 중고차는 사고차량도 있으니 잘 알아봐야해\n 언니 남편이 잘 알지 않을까?\n 나보다는 잘 알겠지만 아는언니가 같이 가달라고 하네\n 응 중고차는 직접 보고 사야해\n 맞아 요즘에는 어플이 너무 잘 되어있잖아\n 믿고는 사는데 봐야할 것이 많네\n 우리 남편은 사고차량에 민감하더라고\n 어플로 찾아보는것도 추천해\n 그 언니가 생각하는 가격은 있데?\n 웅 가격듣고 놀랐어\n 중고차인데도 비싸나 왜 놀랐어?\n 가격이 생각보다 비쌌나보다 ㅠㅠ
1158,일반 대화,"나 이제 연애 한지 6주년이야.\n 와, 진짜 오래됐다.\n 내 주변에 너가 제일 오래 연애했어.\n 다들 그렇게 말하더라.\n 부러워, 나도 오래 연애하고 싶어.\n 오래 연애하는 방법이 뭐야?\n 일단 서로의 믿음이 제일 중요해.\n 맞아, 서로를 믿을 줄 알아야 해.\n 또 다른 방법은 없어?\n 서로를 이해 해야 해야 해.\n 이해할 줄 아는 마음 중요하지.\n 나도 장수 커플이 돼볼게."
1159,일반 대화,언니는 아르바이트 많이 해 봤어?\n 아니 나는 많이 해보지는 않았어...\n 너는 많이 해본 편이야?\n 응. 나는 골고루 많이 해본 편이야!\n 오 그럼 제일 길게 한 건 뭐야?\n 제일 길게 한 건 카페야!\n 어느 카페에서 해봤어? 프랜차이즈?\n 개인 카페도 해보고 프랜차이즈도 해 봤어!\n 아 둘 다 해봤구나!\n 프랜차이즈는 어디서 일 해봤어?\n 할리스랑 요거 프레소에서 했었어.\n 맛있는 집이지?\n 나 요거프레소 진짜 좋아했는데 요즘 별로 없더라...\n 알바했던 곳 아직 그대로 있어?\n 응응 아직 있어!\n 사장님도 잘해 주셨어서 한 번 놀러 가기로 했어~!\n 너 완전 모범 사원이었나 보다.\n 최근에 한 알바였어?\n 응응! 올해 1월까지 했었어~!\n 나름 재밌었어!\n 아 진짜 최근이네! 않았니??\n 그거 아이스크림 올려주는 거는 힘들지\n 응 맞아 ㅠㅠ 모양 예쁘게 담는 연습하느라 처음엔 정말 이상하게 올렸었어 키키\n 다들 잘 담아주던데 연습해야 되는 거였구나...하하
1160,일반 대화,"집 근처에 하천이 있는 아파트 어때?\n 하천 있으면 뷰는 좋지.\n 단점도 있어\n 무슨 단점이 있어?\n 여름철에 모기랑 벌레가 정말 많아\n 아 모기가 걸리네.\n 아이들 물리면 안 되서 말이야\n 또 가끔 하천에서 악취가 나기도 해\n 음 그런 건 전혀 몰랐어.\n 그냥 뷰 만 생각 했어\n 그래도 산책 코스도 있고 좋은 점도 있어\n 이번에 이사 할 집은 좀 더 고민해야지\n 응 장,단점 잘 생각해보고 결정해"
1161,일반 대화,"아 나 갑자기 쌀국수 먹고싶다\n 와 나도 쌀국수 ㅠㅠ 진짜 좋아하는데!\n 엥 아니 왠 쌀국수야?\n 근데 가게에서 시키기에는 너무 많아 ㅠ\n 베트남 음식이면 분짜 먹어 봤어?\n 그건 그래 혼자 다 못먹어\n 와 분짜 나 진짜 좋아하는데\n 어 그거 진짜 대존맛 ㅠ\n 분짜 진짜 신의 음식이지\n 키키 그러니까 소스가 진짜 제대로야\n 맞아 나 그거 먹고 반했잖아 키키 먹고싶다 ㅠㅠ\n 맞아 소스 듬뿍 찍어 먹어야해\n 그러니까,,\n 아 이러니까 시켜야할 거 같아\n 그거 한번 먹으면 빠져 나올 수 없어 시켜먹자!\n 후, 오늘만 시켜서 먹어봐\n 키키 그래 딱 오늘만 시켜먹자\n 이렇게 내일도 시켜 먹게 되었다고 한다...\n 그래 항상 오늘만 오늘만!"
1162,일반 대화,결혼기념일 언제야?\n 우리는 4월 4일이야\n 결혼기념일 며칠 전에 지나갔네\n 아~이벤트 했어?\n 우리는 결혼기념일 안 챙긴지 오래된거 같네\n 아니 아무것도 안 했어 슬퍼\n 이번에만 안 한 거야?\n 아니야 잊은지 오래됐어\n 특별히 크게 한 것도 없고 그냥 맛있는거 먹는정도\n 잊을 정도면 좀 서글프다\n 그래도 맛있는거 먹는구나\n 아 **이네는 아예 안하는 구나
1163,일반 대화,요즘은 연애도 참 가볍고 쿨하게 하더라\n 이혼도 후다닥 해치우는 시대니깐\n 연애경험은 많을 수록 좋지만 데이트 폭력도 문제 더라\n 오죽하면 안전이별 소리가 나오겠어\n 만남도 이별도  인연이 닿는 귀한 건데 진중하면 좋겠어\n 너무 진지한 연애도 사양이지만 너무 가벼워도 마음에 안 들어\n 서로 존중해 주고 배려해 줘야 하는데 가벼워지니 문제야\n 연애는 가볍고 쿨한 게 좋은 것 같아\n 그래 다다익선이라고도 하니\n 그래도 연애  할 수 있는 게 부럽다\n 그 나이로 돌아간다면 연애 엄청 많이 할 것 같아\n 맞아 나도 매일매일 연애할거야\n 여러 남자 만 나 보고 쿨하게 헤어질거야\n 이 사람 저사람 만나 보고 사람 보는 눈을 키워야지
1164,일반 대화,카타르 월드컵 예선 끝났나?\n 아직 완전 끝난거 아닌거같애\n 아 그래? 언제까지인가?\n 얼마 전에 경기 하던데\n 앞으로도 몇 번 더 있는거 같던데\n 아 내년에 끝나는 건가?\n 1월 27일까지 하는거 같아\n 얼마 전에 우리나라랑 이란했지?\n 와~ 길게 하는구나\n 응 1대 1 무승부였지?\n 아 이란이랑 무승부였어\n 11월 11일에는 아랍에미리트랑 해
1165,일반 대화,아 내가 전에 얘기 했었나\n 어떤 거 뭐 또 뜬 거 있음? 키키\n 무슨 얘기 뭔데 궁금하게\n 중국 김치 만드는 유투버 실종 됐다고\n 아 뭐여 김치는 우리 건데 ㅡㅡ\n 아 진짜 실종 됐다고 대박\n 한국 문화 자기들 꺼라고 하더니 돌연 실종 키키\n 어이가 없네 뭔 실종이야 키키\n 맞아 김치는 우리 껀데\n 키키 어이없네 중국산\n 그냥 활동 중단인지 모르겠다\n 아 활동 중단인 듯 키키\n 키키 활동 중단 인 거겠지\n 이 틈을 타서 우리가 김치 더 사랑해야지\n 맞아 그리고 중국 김치 먹지도 않자너\n 나도 우리 김치 알러뷰 김치 키키\n 김치 우리 껀데 말도 안된다\n 맞아 나 김치 완전 좋아해 키키\n 중국산 너무 싫어 김치 웩
1166,일반 대화,우리 다 같이 스터디 카페 갈까?\n 스터디 카페 공부 잘돼?\n 난 집보다는 잘 되는 것 같아.\n 나도 집보다는 훨씬 잘 돼.\n 가서 어떤 공부 할 거야?\n 나는 화학 공부하려고.\n 나는 미적분 공부할 거야.\n 나는 가서 국어 공부해야지.\n 가서 공부해 보고 잘되면 계속 다녀.\n 맞아 공부 집중에는 스터디 카페가 최고야.\n 비싸서 하고 싶지가 않아.\n 집에서는 돈이 안 드는데 스터디 카페는 돈이 들긴 하지.
1167,일반 대화,건강을 자주 신경 쓰시는 편이신가요?\n 네!\n 제가 장이 쓰레기라 좀 챙기는 편이에요!\n 매년 건강검진은 받으시고 계세요?\n 요번에 한 번 받아봤어요!\n 쌤은 받아보셨나요?\n 저는 16년도부터 계속 매년 받았어요!\n 내 몸뚱아리가 어떤가!\n 내시경은 해보섰어요?\n 내시경 해봤어요!\n 요번에 위랑 대장 다 내봤어요\n 헐 그 수면내시경 하신거예요?\n 네!\n 선생님 수면 내시경 해 본 경험 있나요?\n 아니요!\n 저는 수면내시경 끝나면 헛소리 하는게 무서워서 안 해봤어요 ㅠ\n 헛소리 안 하셨어요?\n 키키 헛소리 했는지 안 했는지도 모르던데요?\n 뭔가 주변사람이 있어야 알 수 있을 듯?\n 아아! 혹시 간호사 선생님께 헛소리 할까봐 아직 도전은 안해봤어요!\n 결과는 괜찮으셨어요?\n 아니\n 맨날 좀 체하고 장염 잘 걸려서 한 건데 지금처럼 잘 지내면 된대요 어이없어요 정말\n 어머 생각보다 괜찮았나봐여!\n 다행이에요!\n 뭐 이상이 있거나 하지는 않은 거 보니까 스트레스래요!\n 스트레스가 모든 병의 원인이죠 ㅠ\n 요즘에도 스트레스 많이 받아서 걱정이에요 ㅠㅠ
1168,일반 대화,우리 오빠는 게임하면서 현질을 그렇게 하더라.\n 정말? 게임 욕심이 많으신가봐.\n 그러니까. 너도 게임하면서 현질한 적 있어?\n 나도 있지.\n 예전에 많이 했어.\n 무슨 게임할 때 했어?\n 카트라이더라는 게임할 때 했었어.\n 나도 그 게임 했었는데 나도 현질 너무 하고싶더라.\n 현질하는 사람들이 너무 많아서 현질 안하면 못따라가.\n 현질 안해도 게임 잘하고 싶다.\n 나는 그러는 거 진작에 포기했어.
1169,일반 대화,바다낚시를 해본적이 있어?\n 아직 낚시는 해 본 적 없어\n 난 예전에 목포에서 일할때 몇번 따라가본적 있어\n 요즘 텔레비전에 보면 낚시가 열풍이라서 한번 해보고 싶더라고.\n 배를 타야 하니까 더더욱 할 일이 없을 것 같다\n 그래 가끔 가면 힐링도 되고 좋아\n 목포에서는 어떤 낚시를 갔던거야?\n 난 빙어낚시는 한번 해 볼 생각이 있어\n 목포는 주변이 바다니까 당연히 바다낚시지\n 큰 대어가 아니더라도 한번쯤 낚아서 매운탕도 먹고 회도 먹었으면 좋겠다.\n 목포에서 생선을 낚았는지 궁금하네\n 고등어같은거 잡아서 바로 구워먹었는데 정말 맛있더라
1170,일반 대화,요즘은 주거 형태가 다양해지는것 같더라\n 맞어 쉐어하우스 그런것도 있고말이야\n 우리 대학때 잠방 같은 그런거 말하는거지?\n 어째보면 그런 개념일 수 있겠다\n 잠방하니까 대학시절이 떠오른다\n 맞어 잠방에서 업그레이드된게 쉐어하우스지\n 잠방은 아파트에 방을 나눠서 쓰던거였잖아\n 그치 쉐어하우스는 좀 다른 것 같더라\n 원룸이고 공동시설을 같이  쓰는 개념이지?\n 응 나도 티비에서 봤는데 신기하더라
1171,일반 대화,너희 아이돌 있지 알아?\n 어 알지 그 제이와피에서 나온 애들 키키\n 당연하지 내 최애 아이돌\n 응 이번에 일본 진출했데 하하\n 아 이제 일본으로 나가는구나 키키\n 아마 거기서도 인기 많을 듯\n 응 그리고 빌보드에도 자체 기록 세웠대\n 대형 기획사 아이돌은 진짜 데뷔하면 성공 확정이더라 키키\n 노래도 좋고 춤도 잘 추니까!\n 그 기록은 자세하게 몰라...키키\n 우리 케이팝 더 성장해서 알려져야 되는데 키키\n 키키 기록이 뭐가 중요해 있진데!\n 아무래도 대형 기획사니까 잘 밀어주네\n 맞아 그냥 난 우리나라 성장 했으면 좋겠어 키키\n 맞아 케이팝 진짜 최고다!\n 응 나도 케이팝이 제일 좋아\n 방탄 소년단 너무 고마워요 ㅠㅠ\n 케이팝 최고\n 맞아 나도 케이팝밖에 안 듣잖어
1172,일반 대화,내 동생 이번에 휴가 나왔어~\n 오 동생 많이 보고 싶어 했잖아 키키\n 아 진짜 좋아하겠네\n 맨날 술이겠다 키키\n 이번에 6박 7일 나와서 길게 쉬다 갈거래\n 와 대박 친구들이랑 엄청 놀다가 들어가겠네 키키\n 동생이랑 뭐 할라고 와 길게도 나왔네\n 맨날 안에서 훈련하면 1등 했데 키키\n 어디 놀러 다녀도 될 거 같은데?\n 라떼는 말야 그런 게 없었어요\n 1등 할때마다 포상으로 휴가 줬다네\n 오 포상~ 동생 축구 이런 거 좀 하나봐?\n 아 진짜 잘했네 멋지다\n 그래서 이를 악믈고 했다나봐\n 맞아 우리도 이 악물고 그랬어 키키\n 포상 받으면 좋지 당근\n 나 같아도 휴가 걸리면 악물고 한다\n 어어 그래서 지면 아쉽고 그래 키키\n 누구보다 열심히 해야해 그런 건 키키
1173,일반 대화,"중국에서 김치 담그던 유투버 알아?\n 중국에서 김치를 담근적이 있어?\n 아 맞아 우리나라껀데 김치!\n 응 중국에서 자꾸 김치, 한복 같은 거 홍보해...\n 한국 김치 한번 만들어 봤어요~ 이렇게 제목 안 하고?\n 아 진짜 말만 들어도 짜증나\n 응 그냥 중국 파오차이라고 표기해!\n 뭐야 김치라고 따로 설명 해야지 맨날 뺏어가려 해ㅡㅡ\n 그렇게 해서 자기들꺼 만드려고!\n 그래서 요즘 중국에서 유튜브로 계속 홍보하고 그래\n 그래봤자 가짜야 얼마나 잘 만들겠어 우리거 최고지\n 우리도 지속적인 관심을 가져야해\n 맞아 그래서 댓글도 장난 아니더라\n 맞아 관심 가지고 우리 거다 모방하지 말라고 해야 되는데 ㅠㅠ\n 나도 지금 가서 댓글 남겨야지\n 나도 방금 댓글 남기고 오는 길이야\n 어 나도 링크 보내줘 댓글 달고 올게 ㅠㅠ\n 응 그래서 중국 이슈였구나!"
